name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
裸の勇者,裸の勇者,Vaundy,2022-01-07,201973,68,9,0,0.442,0.0127,0.888,0.000727,0.2,-5.747,0.121,163.032,4,0.435,winter
Mela!,Mela!,Ryokuoushoku Shakai,2020-04-13,242066,73,8,1,0.619,0.0439,0.941,0.0000173,0.318,-1.618,0.0584,137.967,4,0.624,winter
なんでもないよ、,ハッピーエンドへの期待は,Macaroni Empitsu,2022-01-12,219252,72,4,1,0.598,0.245,0.511,0,0.0732,-6.015,0.0423,171.845,4,0.652,winter
Christmas Tree,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",V,2021-12-24,209946,78,5,1,0.437,0.699,0.384,0.0000233,0.121,-8.384,0.042,139.009,4,0.181,winter
キャラクター,キャラクター,Ryokuoushoku Shakai,2022-01-21,249426,59,5,1,0.65,0.15,0.913,0,0.345,-2.147,0.0758,124.025,4,0.594,winter
Life still goes on,Life still goes on,Awesome City Club,2022-01-12,207733,35,5,1,0.723,0.0386,0.59,0,0.348,-7.141,0.0377,99.999,4,0.608,winter
CITRUS,SiX,Da-iCE,2021-01-20,248653,72,1,1,0.549,0.22,0.861,0,0.361,-2.526,0.0459,82.042,4,0.739,winter
冷たい渦,冷たい渦,キタニタツヤ,2022-02-10,205566,40,2,1,0.681,0.0336,0.759,0,0.142,-6.1,0.0538,128.048,4,0.573,winter
二人話,裸の勇者,Vaundy,2022-02-21,204893,57,4,1,0.398,0.000645,0.782,0,0.0223,-4.865,0.0448,165.082,4,0.362,winter
カメレオン,カメレオン,King Gnu,2022-02-28,193990,73,0,1,0.628,0.643,0.533,0,0.0733,-7.235,0.0417,79.953,4,0.459,winter
プラネテス,プラネテス,キタニタツヤ,2022-02-24,280854,44,1,1,0.589,0.0825,0.8,0,0.157,-4.18,0.0349,92.146,4,0.741,winter
Flow,Flow,Perfume,2022-03-09,184600,44,0,1,0.581,0.0171,0.794,0.00362,0.112,-3.447,0.0673,174.915,4,0.597,winter
Like a Star,"YUMI's Cells, Pt. 4 (Original Television Soundtrack)",DOYOUNG,2021-10-01,240932,53,7,1,0.403,0.307,0.443,0,0.165,-7.294,0.0284,161.764,3,0.226,winter
Spotlight,"YUMI's Cells, Pt. 5 (Original Television Soundtrack)",Say Sue Me,2021-10-02,240000,40,9,1,0.572,0.0023,0.618,0,0.335,-6.344,0.0289,123.982,4,0.166,winter
W / X / Y,Memories,Tani Yuuki,2021-12-08,278118,76,2,1,0.628,0.159,0.775,0,0.33,-4.479,0.0535,106.382,3,0.674,winter
Butterfly,"Nevertheless, (Original Drama Soundtrack, Pt. 4)",J.UNA,2021-07-11,194146,58,8,1,0.775,0.451,0.759,0,0.108,-4.325,0.0873,126.054,4,0.915,winter
We're Already,"Nevertheless, (Original Drama Sound Track, Pt. 1)",KIMMUSEUM,2021-06-19,238266,58,4,1,0.406,0.671,0.492,0,0.0992,-6.837,0.0303,91.241,4,0.279,winter
Nevertheless,"Nevertheless, (Original Television Sound Track, Pt. 2)",Night Off,2021-06-27,212440,56,5,1,0.681,0.809,0.262,0.000333,0.108,-9.42,0.037,122.012,4,0.296,winter
Love Me Like That,"Nevertheless, (Original Television Soundtrack, Pt. 6)",Sam Kim,2021-07-24,211363,72,9,1,0.59,0.854,0.294,0,0.0873,-8.125,0.0654,87.895,4,0.461,winter
願いごと,願いごと,HIRAIDAI,2022-03-20,177497,52,8,1,0.668,0.135,0.608,0,0.201,-5.573,0.0383,84.904,4,0.762,winter
喜劇,喜劇,Gen Hoshino,2022-04-08,230666,66,1,0,0.676,0.0322,0.461,0.00000101,0.358,-6.746,0.143,87.917,4,0.715,winter
ミックスナッツ,ミックスナッツ,Official HIGE DANdism,2022-04-15,213438,74,6,1,0.542,0.0101,0.918,0,0.259,-5.074,0.0937,150.094,4,0.784,winter
初恋が泣いている,初恋が泣いている,Aimyon,2022-05-11,239333,59,6,1,0.608,0.0175,0.819,0.000184,0.312,-4.044,0.0301,105.026,4,0.659,winter
愛とか恋とか,Assort,Novelbright,2022-05-16,232453,72,6,1,0.697,0.698,0.556,0,0.0991,-5.089,0.0364,89.987,4,0.404,winter
恋標,恋標,Penthouse,2022-05-11,212418,54,1,1,0.679,0.165,0.808,0,0.38,-5.067,0.123,97.866,4,0.834,winter
Simple,Simple,sumika,2022-05-11,285831,46,5,1,0.685,0.0195,0.845,0,0.0933,-6.188,0.0866,130.029,4,0.433,winter
クロノスタシス,クロノスタシス,BUMP OF CHICKEN,2022-04-11,339870,64,0,1,0.699,0.0963,0.738,0.0000542,0.163,-7.487,0.0259,120.001,4,0.671,winter
M八七,M八七,Kenshi Yonezu,2022-05-13,263120,66,1,1,0.633,0.3,0.719,0.0000223,0.34,-8.329,0.0418,112.013,4,0.334,winter
That That (prod. & feat. SUGA of BTS),PSY 9th,PSY,2022-04-29,174646,51,4,1,0.905,0.0299,0.962,0,0.0272,-3.197,0.0856,129.969,4,0.906,winter
ダンスホール,ダンスホール,Mrs. GREEN APPLE,2022-05-23,203149,77,7,1,0.736,0.0209,0.695,0,0.0517,-3.87,0.0468,109.976,4,0.784,winter
Yet To Come,Proof,BTS,2022-06-10,193593,85,1,1,0.559,0.0432,0.885,0,0.333,-4.515,0.189,172.029,4,0.683,winter
Run BTS,Proof,BTS,2022-06-10,204939,84,8,1,0.724,0.0201,0.818,0,0.0358,-3.747,0.168,77.004,4,0.696,winter
For Youth,Proof,BTS,2022-06-10,264480,78,2,1,0.633,0.434,0.511,0,0.248,-5.665,0.0368,116.855,3,0.29,winter
Born Singer,Proof,BTS,2022-06-10,238628,75,8,0,0.602,0.0354,0.841,0,0.235,-3.334,0.109,157.937,4,0.684,winter
About You,"YUMI's Cells 2, Pt. 1 (Original Television Soundtrack)",WOODZ,2022-06-10,195042,51,1,1,0.718,0.478,0.665,0,0.287,-4.352,0.0803,96.978,4,0.38,winter
Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2022-06-24,154486,93,2,1,0.881,0.619,0.592,0.0000132,0.0901,-4.898,0.0324,101.058,4,0.719,winter
Shining on Your Night,"YUMI's Cells 2, Pt. 3 (Original Television Soundtrack)",Jinyoung,2022-06-24,222305,56,6,1,0.587,0.249,0.443,0,0.101,-6.018,0.0269,133.969,3,0.234,winter
Everyday,"YUMI's Cells 2, Pt. 2 (Original Television Soundtrack)",george,2022-06-17,224394,47,5,1,0.535,0.425,0.562,0,0.276,-6.992,0.0546,155.825,4,0.41,winter
好きだ,好きだ,YOASOBI,2022-05-30,217512,67,4,0,0.771,0.174,0.935,0.00000106,0.404,-3.366,0.0327,120.032,4,0.86,winter
溜め息,舌打,HENTAI SHINSHI CLUB,2022-04-27,177813,58,6,1,0.799,0.132,0.559,0.0000161,0.0965,-7.59,0.0509,94.007,4,0.5,winter
青と夏 - Remastered 2020,5,Mrs. GREEN APPLE,2020-07-07,273653,48,4,1,0.348,0.00126,0.907,0,0.186,-1.299,0.0468,184.904,4,0.741,winter
雨燦々,雨燦々,King Gnu,2022-07-15,295681,74,10,1,0.494,0.354,0.862,0.00431,0.13,-4.608,0.041,94.99,4,0.587,winter
走馬灯,走馬灯,Vaundy,2022-07-11,297066,63,4,1,0.498,0.00188,0.626,0.0000446,0.195,-5.175,0.0282,79.991,4,0.464,winter
夏色,ゆず一家,YUZU,1998-07-23,202933,56,3,1,0.588,0.0379,0.887,0,0.0871,-3.636,0.0429,120.148,4,0.79,winter
栄光の扉,栄光の扉,HIRAIDAI,2022-07-18,207898,65,3,1,0.712,0.0471,0.597,0,0.0819,-5.562,0.0628,80.005,4,0.219,winter
ブレーメン,ブレーメン,ヨルシカ,2022-07-04,274957,59,6,0,0.789,0.114,0.648,0.00000215,0.117,-6.716,0.0409,95.009,4,0.719,winter
Gimme Some,Gimme Some,Crystal Kay,2022-07-06,185047,41,9,0,0.663,0.0491,0.794,0,0.0847,-3.514,0.125,80.032,4,0.542,winter
RAKUEN,SEES,YUZU,2022-06-29,211039,43,7,1,0.712,0.145,0.902,0,0.0369,-3.333,0.0897,151.948,4,0.933,winter
生きろ,Mr.Children 2015 - 2021 & NOW (STUDIO盤),Mr.Children,2022-05-11,320395,56,1,1,0.544,0.379,0.473,0,0.19,-7.891,0.029,77.97,4,0.341,winter
Buddy,Buddy,HIRAIDAI,2021-05-30,174232,59,6,1,0.786,0.156,0.482,0,0.34,-6.82,0.0477,89.992,4,0.617,winter
花火,桜の木の下,aiko,2000-03-01,278973,58,5,1,0.621,0.0692,0.868,0,0.0348,-5.235,0.0324,96.045,4,0.887,winter
若者のすべて,TEENAGER,Fujifabric,2008-01-23,296400,60,1,1,0.585,0.00529,0.665,0.181,0.272,-5.287,0.0279,123.957,4,0.321,winter
3636,瞳へ落ちるよレコード,Aimyon,2022-08-17,251720,63,10,1,0.579,0.702,0.612,0.00195,0.254,-5.088,0.0266,155.921,4,0.623,winter
Last Lover,SIRUP EP,SIRUP,2017-11-01,275560,41,0,1,0.612,0.255,0.598,0,0.0805,-5.684,0.0546,171.812,4,0.499,winter
チノカテ,チノカテ,ヨルシカ,2022-08-29,248300,66,1,1,0.698,0.629,0.382,0.00000112,0.0997,-8.016,0.0491,169.937,4,0.672,winter
エジソン,ネオン,WEDNESDAY CAMPANELLA,2022-05-25,193510,72,1,0,0.838,0.0195,0.729,0.0089,0.101,-5.733,0.0802,129.999,4,0.619,winter
mabataki,mabataki,Vaundy,2022-09-10,243925,70,7,1,0.722,0.175,0.645,0,0.0957,-5.612,0.0365,120.023,4,0.607,winter
grace,grace,Fujii Kaze,2022-10-09,289541,67,7,1,0.668,0.0822,0.685,0.0257,0.319,-8.765,0.0472,108.971,4,0.637,winter
CHAINSAW BLOOD,CHAINSAW BLOOD,Vaundy,2022-10-12,200997,71,0,1,0.528,0.0000738,0.855,0.00000181,0.281,-5.229,0.0953,146.987,4,0.549,winter
dramatic,Suddenly,sloppy dim,2020-03-27,155997,38,10,1,0.803,0.39,0.67,0.00189,0.0921,-4.743,0.0476,99.978,4,0.777,winter
WA DA DA,FIRST IMPACT,Kep1er,2022-01-03,183693,65,10,1,0.785,0.00122,0.907,0.00000311,0.213,-2.657,0.0938,126.004,4,0.685,winter
夜行,夜行秘密,indigo la End,2021-02-17,231101,41,2,0,0.731,0.00334,0.744,0.000106,0.0492,-4.439,0.0323,116.982,4,0.678,winter
邦画,邦画,indigo la End,2021-12-03,197449,50,1,0,0.705,0.193,0.831,0.0000681,0.203,-3.982,0.0311,93.974,4,0.78,winter
街角のラプソディ,tomorrow,Ibe CALLER,2021-10-06,191772,21,10,1,0.404,0.0388,0.87,0,0.37,-1.968,0.0768,200.02,4,0.709,winter
Don't Stop,Don't Stop,sloppy dim,2020-07-15,198533,40,7,0,0.706,0.557,0.487,0.0018,0.138,-3.298,0.0509,89.927,4,0.516,winter
Wonderful Day,Doughnut,TWICE,2021-12-15,211213,53,9,1,0.611,0.395,0.578,0,0.168,-4.224,0.0335,74.944,4,0.547,winter
ビーユアセルフ,ビーユアセルフ,和ぬか,2021-12-13,196488,35,8,1,0.826,0.0635,0.798,0.000193,0.351,-4.889,0.0329,117.952,4,0.96,winter
ありのまんまが愛しい君へ,ありのまんまが愛しい君へ,DISH//,2021-09-24,230000,50,9,1,0.592,0.01,0.838,0,0.326,-4.142,0.0376,129.065,4,0.377,winter
沈丁花,沈丁花,DISH//,2021-10-24,231609,65,8,1,0.555,0.0408,0.834,0,0.346,-3.541,0.0299,120.039,4,0.771,winter
ワライカタ,ワライカタ,Yoru no Hitowarai,2021-11-10,216000,55,0,1,0.811,0.777,0.541,0,0.111,-5.255,0.0294,110.08,4,0.808,winter
Some,Red Diary Page.1,BOL4,2017-09-27,181373,1,1,0,0.659,0.417,0.799,0,0.0562,-2.849,0.0629,103.99,4,0.782,winter
シーサイドテイル,SINCE,the shes gone,2021-10-20,240998,29,2,1,0.646,0.00445,0.657,0,0.0876,-5.597,0.0241,105.039,4,0.78,winter
ガールフレンド,SINCE,the shes gone,2021-10-20,234136,30,8,1,0.574,0.00144,0.829,0.0000027,0.103,-4.867,0.0276,135.99,4,0.547,winter
線香花火,SINCE,the shes gone,2021-10-20,233074,36,0,1,0.548,0.0908,0.623,0,0.118,-4.326,0.0266,75.939,4,0.489,winter
Make my day,SINCE,the shes gone,2021-10-20,261677,31,5,1,0.521,0.0073,0.912,0.000532,0.225,-4.145,0.0412,132.012,4,0.502,winter
社会の窓と同じ構成,一つになれないなら、せめて二つだけでいよう,Creep Hyp,2014-12-03,211293,50,1,0,0.462,0.0156,0.867,0,0.0549,-2.984,0.0642,156.013,4,0.768,winter
寝癖,一つになれないなら、せめて二つだけでいよう,Creep Hyp,2014-12-03,229320,46,2,1,0.491,0.00471,0.85,0,0.0554,-3.114,0.0406,90.044,4,0.446,winter
5%,世界観,Creep Hyp,2016-09-07,246680,46,10,0,0.835,0.421,0.669,0.00134,0.0945,-8.078,0.0603,78.997,4,0.654,winter
ラブホテル,クリープハイプ名作選,Creep Hyp,2014-03-12,230789,50,10,1,0.529,0.0844,0.708,0,0.36,-3.658,0.0384,133.928,4,0.619,winter
幽霊失格,幽霊失格,Creep Hyp,2020-09-18,251125,35,3,1,0.557,0.0544,0.674,0,0.103,-4.452,0.0265,91.988,4,0.579,winter
一生のお願い,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,241693,45,7,0,0.499,0.00175,0.83,0,0.299,-3.673,0.0466,134.975,4,0.783,winter
Just A Lil Bit,Just A Lil Bit,JP THE WAVY,2019-01-25,188909,8,9,1,0.713,0.129,0.707,0,0.243,-6.565,0.0881,145.996,4,0.64,winter
LIKE I LOVE YOU,LIFE IS WAVY,JP THE WAVY,2020-04-08,201213,20,8,1,0.727,0.111,0.638,0.00000786,0.176,-7.086,0.0582,151.99,4,0.279,winter
ELEVEN,ELEVEN,IVE,2021-12-01,178453,80,9,1,0.828,0.0617,0.731,0,0.048,-3.033,0.111,119.978,4,0.587,winter
Take It,ELEVEN,IVE,2021-12-01,204973,64,9,0,0.802,0.0609,0.934,0,0.0158,-3.216,0.0604,150.036,4,0.941,winter
Black Mamba,Black Mamba,aespa,2020-11-17,174933,71,2,1,0.52,0.0618,0.915,0.000946,0.0856,-2.862,0.103,90.069,4,0.5,winter
Next Level,Next Level,aespa,2021-05-17,221573,75,11,0,0.82,0.488,0.852,0.00000594,0.0907,-2.567,0.166,109.036,4,0.82,winter
Honey Bunny,Honey Bunny,$HOR1 WINBOY,2021-01-03,215380,43,5,0,0.761,0.672,0.627,0.00000107,0.0923,-8.765,0.0743,75.994,4,0.701,winter
"PUSH & PULL (JIHYO, SANA, DAHYUN)",Formula of Love: O+T=<3,TWICE,2021-11-12,205466,44,11,0,0.739,0.389,0.907,0.00000133,0.0658,-2.487,0.156,120.069,4,0.778,winter
ナイトオンザプラネット,ナイトオンザプラネット,Creep Hyp,2021-11-12,267218,52,4,1,0.72,0.353,0.563,0.00091,0.101,-8.285,0.039,176.072,4,0.647,winter
夜撫でるメノウ,夜撫でるメノウ / 幽霊東京,Ayase,2021-09-08,262800,65,10,1,0.702,0.0749,0.732,0,0.297,-6.803,0.0266,100,4,0.636,winter
彗星と街,彗星と街,Mel,2020-11-22,200727,50,6,1,0.606,0.228,0.58,0,0.137,-7.331,0.216,75.968,4,0.798,winter
Our Style,Our Style,WILYWNKA,2021-06-11,242486,0,9,1,0.65,0.175,0.687,0.0000209,0.0344,-4.455,0.112,92.05,4,0.806,winter
Fight Song - Remix,Fight Song (Remix),Kvi Baba,2020-05-15,270244,36,1,1,0.8,0.239,0.69,0,0.089,-6.189,0.0503,140.98,4,0.603,winter
Bonita,The Beam,BIM,2018-07-25,242981,0,3,0,0.705,0.765,0.562,0.0000201,0.157,-7.33,0.0903,137.862,4,0.724,winter
hazama,hazama,4na,2021-03-14,212995,49,5,1,0.747,0.48,0.87,0.0000185,0.392,-6.099,0.0456,99.988,4,0.833,winter
Midnight Dancer,Various 2,Shurkn Pap,2018-09-15,176768,25,4,0,0.724,0.141,0.683,0.0000603,0.404,-5.33,0.129,112.099,4,0.86,winter
ラブストーリー,DAYS,the shes gone,2019-01-23,301010,47,3,1,0.719,0.00477,0.632,0.0000079,0.095,-5.922,0.0368,138.012,4,0.838,winter
甘い記憶,DAYS,the shes gone,2019-01-23,319000,49,6,1,0.642,0.0254,0.727,0,0.111,-5.329,0.0321,132.014,4,0.65,winter
BLUE feat. kojikoji,BLUE,LUCKY TAPES,2020-08-05,207042,48,6,1,0.729,0.672,0.521,0.000697,0.179,-9.244,0.176,142.014,4,0.734,winter
Jingle Bells,BALLOON,sloppy dim,2020-12-06,151250,26,2,1,0.782,0.0359,0.538,0.137,0.0528,-6.619,0.0771,96.002,4,0.794,winter
cocoa feat. kojikoji,Fantasy club,空音,2019-12-18,211933,47,10,1,0.834,0.376,0.732,0,0.0623,-4.026,0.0693,93.019,4,0.96,winter
夜明乃唄,夜明乃唄,Rin音,2020-08-05,209360,48,6,1,0.682,0.741,0.705,0.196,0.114,-6.05,0.0343,94.003,4,0.593,winter
雫,雫,マルシィ,2020-11-09,226986,49,3,1,0.617,0.212,0.83,0,0.315,-4.12,0.0322,110.034,4,0.494,winter
ディセンバーフール,FACE,the shes gone,2020-10-28,337544,37,5,1,0.48,0.102,0.58,0.00000804,0.144,-4.978,0.0289,78.932,4,0.264,winter
Distance,FORTUNE GRAND,KM,2018-09-19,317563,24,0,1,0.6,0.711,0.613,0,0.109,-5.91,0.0438,157.991,4,0.363,winter
ワスレナグサ,ワスレナグサ,マルシィ,2021-03-01,255339,38,10,1,0.661,0.0302,0.73,0.000105,0.212,-5.505,0.0245,113.996,4,0.732,winter
TAXI feat. tofubeats,TAXI feat. tofubeats,NOA,2020-06-12,173832,45,6,0,0.714,0.201,0.569,0,0.141,-6.794,0.0553,150.071,4,0.731,winter
花びら,花びら,マルシィ,2021-12-01,264106,41,4,1,0.5,0.272,0.65,0,0.0804,-4.712,0.0296,82.015,4,0.231,winter
プラネタリウム,プラネタリウム,マルシィ,2021-07-28,219840,44,2,1,0.416,0.0124,0.931,0,0.254,-3.452,0.108,163.037,4,0.628,winter
プラトニック・ラブ,エーテルの正体,KAMI WA SAIKORO WO FURANAI,2021-03-17,264733,29,0,0,0.578,0.0823,0.462,0,0.314,-7.166,0.0434,121.955,4,0.435,winter
愛のけだもの,愛のけだもの,KAMI WA SAIKORO WO FURANAI,2021-09-17,272873,43,11,0,0.7,0.0205,0.788,0,0.262,-5.456,0.0635,122.005,4,0.776,winter
タイムファクター,タイムファクター,KAMI WA SAIKORO WO FURANAI,2021-10-17,224906,44,7,1,0.566,0.00545,0.954,0,0.265,-3.164,0.0639,108.008,4,0.653,winter
今更だって僕は言うかな,テイクミー,Saucy Dog,2020-09-02,249600,63,11,1,0.382,0.207,0.634,0,0.104,-6.825,0.0313,168.094,4,0.474,winter
SWIPE,CRAZY IN LOVE,ITZY,2021-09-24,177893,46,1,1,0.781,0.00151,0.757,0,0.19,-4.268,0.0547,96.009,4,0.666,winter
もう二度と,サヨナラまでの30分 (ECHOLL Edition),ECHOLL,2020-01-22,194933,42,7,1,0.459,0.447,0.634,0,0.154,-6.537,0.0642,184.075,4,0.312,winter
接吻,Sunny Side Of Original Love,Original Love,1993-12-08,280693,56,4,0,0.599,0.139,0.815,0.0000198,0.142,-7.645,0.048,96.028,4,0.649,winter
Life Is Still Going On,Hello Future - The 1st Album Repackage,NCT DREAM,2021-06-28,218586,69,0,0,0.681,0.158,0.749,0,0.303,-3.436,0.0701,150.039,4,0.676,winter
No Stress,SIRUP EP2,SIRUP,2018-08-01,229865,43,9,0,0.792,0.271,0.433,0.0000242,0.0549,-8.177,0.174,87.023,4,0.646,winter
ふたりの世界,青春のエキサイトメント,Aimyon,2017-09-12,287866,58,9,1,0.365,0.015,0.748,0,0.106,-5.066,0.0387,197.951,4,0.509,winter
sleepy wonder,film drip,Rin音,2020-01-22,286666,40,10,1,0.583,0.748,0.416,0.000387,0.188,-12.367,0.0999,143.572,4,0.483,winter
Snuggle Bunny,Snuggle Bunny,4na,2021-07-21,193497,26,0,1,0.584,0.868,0.335,0.0186,0.108,-7.819,0.0597,134.958,3,0.717,winter
Fickle Girl,Fickle Girl,4na,2020-12-17,180550,28,2,1,0.964,0.602,0.288,0,0.0795,-12.653,0.337,108.946,4,0.562,winter
suzume,suzume,4na,2021-04-01,187790,27,4,1,0.811,0.556,0.359,0.00046,0.0943,-7.843,0.145,84.991,4,0.462,winter
Have a nice day,Have a nice day,imase,2021-12-19,175693,64,5,1,0.85,0.371,0.591,0.00000399,0.117,-4.73,0.0386,94.018,4,0.564,winter
逃避行,逃避行,imase,2022-01-30,191689,59,5,1,0.926,0.812,0.383,0.00238,0.254,-7.729,0.0776,134.076,4,0.39,winter
ハッピーエンドへの期待は,ハッピーエンドへの期待は,Macaroni Empitsu,2022-01-12,212569,52,4,1,0.393,0.0346,0.8,0,0.219,-4.247,0.0968,148.182,4,0.496,winter
film,テイクミー,Saucy Dog,2020-09-02,231293,57,10,1,0.639,0.746,0.367,0,0.109,-9.97,0.0301,125.931,3,0.397,winter
ラベンダー,SINCE,the shes gone,2021-10-20,310480,55,6,1,0.498,0.0914,0.568,0,0.291,-4.953,0.0289,171.858,4,0.606,winter
Ice Cream (with Selena Gomez),THE ALBUM,BLACKPINK,2020-10-02,175813,53,9,1,0.791,0.0305,0.733,0.000169,0.0423,-3.852,0.35,159.974,4,0.913,winter
Step Back,Step Back,GOT the beat,2022-01-03,228613,74,1,1,0.636,0.0205,0.81,0.0000104,0.596,-2.035,0.101,161.897,4,0.611,winter
SMILEY(Feat. BIBI),??? (SMiLEY),YENA,2022-01-17,173413,68,9,1,0.652,0.0963,0.91,0.0000125,0.093,-3.444,0.134,155.967,4,0.82,winter
DUMB DUMB,DUMB DUMB,JEON SOMI,2021-08-02,149213,60,2,1,0.85,0.0221,0.734,0.000179,0.0728,-6.415,0.0491,103.027,4,0.406,winter
リスポーン,レイジーサンデー,Saucy Dog,2021-08-25,296128,54,1,1,0.273,0.00864,0.701,0,0.136,-7.123,0.0514,78.068,4,0.633,winter
最低だなんて,DAYS,the shes gone,2019-01-23,233160,38,8,1,0.526,0.0000657,0.756,0.000115,0.106,-5.853,0.0335,93.974,4,0.683,winter
We don't talk together (Prod. by SUGA),We don’t talk together,HEIZE,2019-07-07,199215,63,7,1,0.629,0.039,0.736,0,0.333,-4.672,0.0401,97.883,4,0.308,winter
Title,Title (Deluxe),Meghan Trainor,2015-01-09,174733,73,5,1,0.779,0.343,0.754,0.0000026,0.0965,-4.358,0.0966,89.998,4,0.883,winter
分かってないよ,分かってないよ,WurtS,2021-05-05,209037,57,2,1,0.429,0.000219,0.919,0.000143,0.347,-4.087,0.0681,149.971,4,0.527,winter
LOVE,事象の地平線,KAMI WA SAIKORO WO FURANAI,2022-03-02,139266,47,9,1,0.518,0.0000652,0.924,0,0.0856,-4.379,0.0467,109.998,4,0.702,winter
うるうびと,余命10年 (Original Soundtrack),RADWIMPS,2022-03-04,318880,63,11,1,0.489,0.401,0.522,0,0.238,-5.291,0.0306,78.035,4,0.43,winter
Drama,Drama / 絵空,マルシィ,2020-05-31,281321,44,2,1,0.535,0.283,0.683,0,0.109,-4.919,0.0294,94.985,4,0.389,winter
スパークル,スパークル,Lilas Ikuta,2022-01-17,213600,69,11,1,0.614,0.417,0.579,0,0.0666,-4.937,0.038,149.831,4,0.692,winter
O.O,AD MARE,NMIXX,2022-02-22,172936,62,11,0,0.39,0.0354,0.767,0.00000426,0.0601,-3.918,0.293,200.263,4,0.285,winter
Nothing on you,Nothing on you,Aina.,2020-10-15,236412,44,10,0,0.676,0.409,0.343,0.00575,0.0981,-11.794,0.044,99.894,4,0.386,winter
Just be yourself,Just be yourself,TWICE,2022-03-22,200213,58,9,1,0.609,0.0472,0.762,0,0.407,-4.503,0.0785,105.039,4,0.346,winter
Like,2 Cool 4 Skool,BTS,2013-06-12,231893,73,0,0,0.737,0.303,0.723,0,0.26,-4.165,0.0705,100.939,4,0.783,winter
化粧,boys,My Hair is Bad,2019-06-26,265186,46,1,1,0.489,0.0542,0.572,0,0.136,-5.599,0.0322,77.497,4,0.236,winter
君がいない,レイジーサンデー,Saucy Dog,2021-08-25,227579,48,6,1,0.421,0.00454,0.938,0,0.13,-5.894,0.0774,169.96,4,0.538,winter
歓声をさがして,歓声をさがして,My Hair is Bad,2022-03-26,233173,43,3,1,0.498,0.00723,0.952,0,0.286,-3.841,0.0901,77.494,4,0.592,winter
味方,love,My Hair is Bad,2020-12-23,278266,43,3,1,0.475,0.0359,0.763,0,0.0579,-4.673,0.0441,171.225,4,0.457,winter
グッド・バッド・バイ,love,My Hair is Bad,2020-12-23,192800,40,1,1,0.397,0.00339,0.923,0,0.0526,-4.127,0.103,179.991,4,0.678,winter
予感,love,My Hair is Bad,2020-12-23,274666,46,1,1,0.536,0.00644,0.762,0,0.178,-4.443,0.0362,146.911,4,0.565,winter
浮気のとなりで,boys,My Hair is Bad,2019-06-26,144613,43,6,1,0.639,0.0882,0.859,0,0.16,-4.145,0.0536,124.034,4,0.888,winter
観覧車,boys,My Hair is Bad,2019-06-26,257786,38,11,1,0.542,0.0143,0.769,0,0.192,-3.898,0.0357,134.015,4,0.547,winter
ホームタウン,boys,My Hair is Bad,2019-06-26,427400,48,8,1,0.641,0.476,0.42,0.000476,0.13,-13.634,0.0675,169.967,4,0.411,winter
愛の毒,boys,My Hair is Bad,2019-06-26,43573,31,1,1,0.256,0.00158,0.958,0,0.277,-4.398,0.122,194.084,4,0.481,winter
lighter,boys,My Hair is Bad,2019-06-26,196506,34,8,1,0.38,0.000991,0.805,0,0.177,-3.744,0.107,162.959,4,0.454,winter
虜,boys,My Hair is Bad,2019-06-26,165573,59,1,1,0.456,0.00122,0.798,0,0.137,-3.527,0.0397,169.064,4,0.636,winter
舞台をおりて,boys,My Hair is Bad,2019-06-26,273906,36,8,1,0.549,0.000636,0.73,0,0.257,-3.766,0.0394,111.469,3,0.601,winter
芝居,boys,My Hair is Bad,2019-06-26,364453,40,8,1,0.574,0.00526,0.526,0,0.0995,-5.781,0.0284,78.971,4,0.394,winter
青,boys,My Hair is Bad,2019-06-26,170533,34,1,1,0.407,0.00501,0.723,0,0.115,-4.781,0.0565,177.785,4,0.239,winter
君が海,boys,My Hair is Bad,2019-06-26,235440,42,1,1,0.508,0.00579,0.952,0,0.315,-2.275,0.0529,95.641,4,0.539,winter
カモフラージュ,カモフラージュ,My Hair is Bad,2022-02-23,202120,29,8,1,0.605,0.0000594,0.936,0,0.212,-4.817,0.044,99.995,3,0.776,winter
告白,woman’s,My Hair is Bad,2016-10-19,137293,46,1,1,0.561,0.000443,0.906,0,0.0767,-5.155,0.0551,104.122,4,0.679,winter
接吻とフレンド,woman’s,My Hair is Bad,2016-10-19,200826,44,1,1,0.375,0.000381,0.944,0,0.66,-3.88,0.155,175.006,4,0.493,winter
グッバイ・マイマリー,woman’s,My Hair is Bad,2016-10-19,219426,45,8,1,0.572,0.00023,0.944,0,0.0812,-4.597,0.0466,101.505,4,0.622,winter
恋人ができたんだ,woman’s,My Hair is Bad,2016-10-19,303186,54,11,1,0.367,0.00617,0.602,0,0.137,-3.715,0.0488,167.223,4,0.546,winter
真赤,woman’s,My Hair is Bad,2016-10-19,204866,57,3,1,0.496,0.00744,0.972,0,0.0895,-3.249,0.123,97.547,4,0.35,winter
卒業,woman’s,My Hair is Bad,2016-10-19,321533,44,6,1,0.444,0.0302,0.678,0,0.232,-4.97,0.0521,166.397,4,0.598,winter
