name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
言葉のない手紙,言葉のない手紙,Higuchi Ai,2019-11-06,299600,16,3,1,0.506,0.449,0.427,0,0.176,-6.44,0.0259,74.998,4,0.415,fall
きらきら,きらきら,もさを。,2020-09-07,180000,60,11,1,0.688,0.376,0.753,0,0.232,-3.681,0.0302,105.016,4,0.622,fall
STUCK IN MY HEAD - Japanese ver.,STUCK IN MY HEAD (Japanese ver.),TWICE,2020-09-02,179266,44,4,0,0.551,0.0972,0.804,0,0.25,-3.214,0.127,179.942,4,0.45,fall
ココロノナカ - Complete ver.,夏のせい ep,RADWIMPS,2020-09-02,259613,43,9,1,0.537,0.309,0.536,0,0.0789,-6.435,0.0383,74.905,4,0.393,fall
あるいは映画のような,あるいは映画のような,yama,2020-09-07,241329,43,2,1,0.556,0.0194,0.942,0,0.0385,-4.486,0.0676,160.008,4,0.734,fall
Sunny drop,Sunny drop,Novelbright,2020-08-17,242333,44,6,1,0.497,0.00071,0.918,0,0.155,-2.689,0.0377,100.024,4,0.582,fall
SPARK-AGAIN,SPARK-AGAIN,Aimer,2020-09-09,244160,59,11,0,0.399,0.000913,0.946,0.00462,0.356,-3.397,0.15,90.068,4,0.502,fall
ひとり残らず睨みつけて,ひとり残らず睨みつけて,クレナズム,2020-08-05,210187,32,2,1,0.504,0.101,0.96,0,0.332,-3.569,0.0583,106.002,4,0.64,fall
あのねこの話 - feat. クボタカイ,あのねこの話 (feat. クボタカイ),みゆな,2020-08-25,244405,32,5,0,0.71,0.209,0.864,0,0.256,-5.207,0.205,113.894,4,0.796,fall
僕らの生活,BBHF1 -南下する青年-,BBHF,2020-09-02,206379,24,11,0,0.68,0.0157,0.704,0,0.111,-5.86,0.0339,123.046,4,0.774,fall
Disco (Bad dance doesn't matter),maze,chelmico,2020-08-26,223773,44,11,0,0.783,0.0438,0.824,0,0.1,-4.886,0.105,117.98,4,0.759,fall
Pinwheel - Japanese ver.,24H,SEVENTEEN,2020-09-08,221880,43,11,1,0.613,0.283,0.702,0,0.115,-4.595,0.068,86.984,4,0.532,fall
Rainy Friday,Angel,CHANMINA,2020-09-09,160766,7,8,0,0.551,0.407,0.695,0.0000586,0.176,-5.695,0.054,170.024,4,0.683,fall
Gravity,Gravity,BUMP OF CHICKEN,2020-09-10,308453,51,1,1,0.577,0.0238,0.61,0,0.0773,-7.125,0.0371,79.996,4,0.762,fall
感電,STRAY SHEEP,Kenshi Yonezu,2020-08-05,264533,0,8,0,0.633,0.107,0.723,0,0.0818,-5.733,0.143,103.101,4,0.688,fall
Non Fiction feat. No Buses,Non Fiction feat. No Buses,BIM,2020-08-19,132930,0,8,1,0.665,0.000292,0.877,0.815,0.122,-6.713,0.0808,146.983,4,0.768,fall
Angel,Angel,CHANMINA,2020-07-24,190570,45,5,1,0.707,0.00171,0.587,0.0265,0.185,-6.042,0.0354,114.958,4,0.68,fall
結,テイクミー,Saucy Dog,2020-09-02,264840,67,6,1,0.53,0.224,0.661,0,0.169,-7.09,0.0408,153.935,4,0.538,fall
BLUE,テイクミー,Saucy Dog,2020-09-02,263466,46,9,1,0.57,0.273,0.744,0.0000347,0.191,-6.832,0.0273,101.974,4,0.548,fall
知らない言葉を愛せない,知らない言葉を愛せない - ep,Karin.,2020-08-21,276626,6,2,1,0.696,0.753,0.411,0.00171,0.117,-7.479,0.0316,151.933,4,0.429,fall
ノーマル,青春日記,Ryukku to Soine Gohan,2020-03-04,268600,0,5,1,0.559,0.0206,0.692,0.0000838,0.132,-5.438,0.0369,97.507,4,0.648,fall
我逢人 - Remastered 2020,5,Mrs. GREEN APPLE,2020-07-07,200880,45,5,1,0.598,0.00034,0.951,0.000206,0.0983,-1.919,0.0585,98.983,4,0.769,fall
君の隣にいたいから,SHISHAMO 6,SHISHAMO,2020-01-29,294120,29,7,1,0.496,0.0583,0.904,0,0.288,-2.231,0.0366,166.07,4,0.817,fall
さみしいよるのうた,さみしいよるのうた,Mr.ふぉるて,2020-07-17,138936,0,2,1,0.47,0.000727,0.685,0.00000343,0.32,-4.095,0.0303,143.967,4,0.565,fall
daylight,daylight,Navy Sugar,2020-07-01,264000,5,1,0,0.522,0.29,0.68,0,0.116,-5.816,0.0355,170.003,4,0.444,fall
イエスタデイズ,イエスタデイズ,リメンバーミー,2020-08-26,341024,2,9,1,0.586,0.0333,0.617,0,0.165,-5.277,0.0313,79.991,4,0.37,fall
irony,irony,SHIFT_CONTROL,2020-09-02,255360,5,11,1,0.442,0.000348,0.74,0.0000476,0.111,-3.166,0.0435,124.896,4,0.455,fall
夕方ジェネレーション,夕方ジェネレーション,Base Ball Bear,2003-12-01,300400,35,6,1,0.281,0.000026,0.706,0.801,0.147,-2.637,0.034,127.115,4,0.451,fall
猫 ~THE FIRST TAKE ver.~,猫 ~THE FIRST TAKE ver.~,DISH//,2020-04-29,273233,0,8,1,0.641,0.564,0.576,0,0.114,-6.772,0.139,77.005,4,0.622,fall
リボルバー,HOUSE,yonige,2018-10-03,186900,42,0,0,0.564,0.0155,0.854,0,0.36,-4.016,0.0352,138.033,4,0.772,fall
オレンジ,ハグルマ,KANA-BOON,2019-03-06,251320,0,9,1,0.494,0.00243,0.724,0.0000284,0.0635,-5.01,0.0371,139.991,4,0.627,fall
黒鳥山公園,take,reGretGirl,2018-10-17,290226,36,3,1,0.476,0.0358,0.811,0,0.16,-2.128,0.0341,155.862,4,0.535,fall
夢現,NACHTMUSIK,anewhite,2020-07-22,287500,18,6,1,0.577,0.0325,0.424,0,0.113,-10.635,0.028,79.981,4,0.258,fall
色水,thirsty,Oisicle Melonpan,2016-12-07,216629,46,6,0,0.591,0.0114,0.764,0.00246,0.186,-9.697,0.0284,106.287,4,0.959,fall
落陽,落陽/ID,Cidergirl,2020-09-02,234800,26,8,1,0.393,0.0000251,0.968,0.0358,0.26,-3.791,0.145,173.981,4,0.352,fall
モンスター,モンスター,I Don't Like Mondays.,2020-08-26,198262,27,8,1,0.647,0.00388,0.803,0.00000631,0.062,-4.607,0.0318,111.01,4,0.856,fall
ハルジオン,ハルジオン,YOASOBI,2020-05-11,198000,63,0,0,0.686,0.0591,0.902,0,0.333,-2.657,0.034,130.02,4,0.901,fall
シーグラス,テイクミー,Saucy Dog,2020-09-02,301706,56,5,1,0.511,0.0717,0.8,0.0000326,0.31,-6.166,0.0365,140.903,4,0.636,fall
紅蓮華,LEO-NiNE,LiSA,2020-10-14,237586,75,4,0,0.541,0.00321,0.977,0.0000513,0.0796,-2.828,0.157,134.938,4,0.263,fall
炎,炎,LiSA,2020-10-12,275000,68,2,1,0.477,0.105,0.685,0,0.277,-4.554,0.0325,152.04,4,0.308,fall
We'll be fine,We'll be fine,ReN,2020-06-12,197043,47,0,1,0.716,0.199,0.687,0,0.0748,-7.023,0.0278,125.071,4,0.639,fall
Feed The Fire (feat. Lucky Daye),Feed The Fire (feat. Lucky Daye),SG Lewis,2020-10-26,245471,51,7,1,0.849,0.0197,0.682,0.00143,0.0996,-6.241,0.123,121.997,4,0.928,fall
怪獣の花唄,怪獣の花唄,Vaundy,2020-05-11,224806,0,2,1,0.425,0.00361,0.939,0,0.331,-3.498,0.054,150.015,4,0.638,fall
RIDE ON WEEKEND,MATOUSIC,竹内アンナ,2020-03-18,291833,40,0,1,0.627,0.108,0.812,0,0.365,-5.091,0.0328,118.039,4,0.717,fall
motive (with Doja Cat),Positions,Ariana Grande,2020-10-30,167989,53,10,0,0.793,0.0752,0.751,0,0.173,-5.67,0.0795,116.966,4,0.646,fall
太陽,太陽,Lucky Kilimanjaro,2020-07-08,180464,26,8,1,0.581,0.263,0.615,0,0.0948,-4.745,0.0801,103.784,4,0.787,fall
ENTERTAINER,ENTERTAINER,I Don't Like Mondays.,2020-10-28,191867,33,9,0,0.719,0.0522,0.705,0,0.0559,-5.375,0.0503,102.983,4,0.919,fall
青春病,青春病,Fujii Kaze,2020-10-30,321112,55,1,1,0.665,0.141,0.809,0.0000806,0.322,-6.518,0.0443,108.04,4,0.627,fall
Mela!,Mela!,Ryokuoushoku Shakai,2020-04-13,242066,0,8,1,0.619,0.0439,0.941,0.0000173,0.318,-1.618,0.0584,137.967,4,0.624,fall
Nights (feat.?ZI & eill),Nights (feat.?ZI & eill),SANARI,2020-02-28,177385,35,0,1,0.827,0.353,0.655,0,0.148,-6.089,0.0499,120.004,4,0.734,fall
MAIGO - feat. Joe Hertz,CIY,SIRUP,2020-03-25,232920,37,6,0,0.697,0.00605,0.774,0,0.0822,-8.458,0.0967,117.009,4,0.445,fall
明日はない,明日はない,SHISHAMO,2020-05-13,220800,31,0,1,0.477,0.00122,0.964,0.00000173,0.469,-3.596,0.07,145.049,4,0.683,fall
home,home,MARQUEE BEACH CLUB,2020-07-01,312000,5,8,1,0.605,0.0528,0.878,0.0000225,0.236,-4.926,0.0336,95.002,4,0.203,fall
君色ノート,君色ノート,Novelbright,2020-04-22,254053,28,8,0,0.352,0.000464,0.825,0,0.128,-2.93,0.0494,139.754,4,0.493,fall
Tokyo Blue,Tokyo Blue,Gloomy,2020-08-05,217831,13,10,1,0.669,0.00799,0.673,0.00000316,0.265,-7.26,0.0341,116.006,4,0.498,fall
Keep On Running,Keep On Running,菅田将暉×OKAMOTO'S,2020-08-07,237333,0,0,1,0.518,0.00305,0.948,0.0000216,0.71,-2.495,0.103,143.002,4,0.481,fall
HELLO,HELLO,Official HIGE DANdism,2020-07-24,280453,48,1,0,0.526,0.000764,0.883,0,0.37,-4.335,0.035,126.968,4,0.538,fall
周波数,umbrella / Dropout,SEKAI NO OWARI,2020-06-24,258560,42,1,1,0.61,0.0109,0.901,0.000011,0.185,-4.418,0.0414,133.051,4,0.481,fall
泣き空,知らない言葉を愛せない - ep,Karin.,2020-08-21,315306,6,9,1,0.534,0.0751,0.648,0.00175,0.308,-4.53,0.0245,91.997,4,0.5,fall
Orange,Orange,the shes gone,2020-09-30,297510,37,0,1,0.513,0.114,0.801,0.0000432,0.0948,-4.457,0.0325,113.1,4,0.462,fall
触れたい 確かめたい,触れたい 確かめたい,ASIAN KUNG-FU GENERATION,2020-10-07,282000,34,1,1,0.738,0.0374,0.541,0.00000152,0.0719,-7.57,0.0353,129.027,4,0.613,fall
真っ白,真っ白,yama,2020-10-21,287166,47,7,0,0.696,0.195,0.68,0,0.0833,-6.908,0.0263,133.958,4,0.737,fall
夜の探検,夜の探検,chilldspot,2020-10-16,268094,26,10,1,0.578,0.656,0.505,0.0000437,0.324,-8.109,0.0641,84.691,4,0.475,fall
猫,僕たちがやりました,DISH//,2017-08-15,276040,0,3,1,0.506,0.113,0.769,0,0.0828,-5.326,0.0363,154.044,4,0.536,fall
雷に打たれて,テイクミー,Saucy Dog,2020-09-02,239226,49,1,1,0.416,0.00996,0.881,0,0.0929,-5.04,0.0423,171.937,4,0.814,fall
今 逢いに行く,オリオンブルー (Special Edition),Uru,2020-03-18,227253,0,8,1,0.587,0.754,0.426,0,0.126,-6.212,0.0272,135.949,4,0.252,fall
純青,純青,花田優一,2020-09-27,207801,6,8,1,0.562,0.892,0.32,0,0.15,-8.281,0.0337,143.021,4,0.499,fall
点描の唄,青と夏,Mrs. GREEN APPLE,2018-07-31,307066,73,0,1,0.502,0.447,0.632,0,0.103,-4.612,0.0273,152.014,4,0.308,fall
あなた,初恋,Hikaru Utada,2018-06-27,277133,0,8,1,0.38,0.466,0.699,0,0.117,-6.436,0.063,178.007,4,0.799,fall
カナリヤ,STRAY SHEEP,Kenshi Yonezu,2020-08-05,298373,0,5,1,0.59,0.669,0.315,0,0.174,-9.252,0.0292,86.022,4,0.214,fall
歌うたいのバラッド,歌うたいのバラッド,Crystal Kay,2020-08-28,321840,22,7,1,0.796,0.134,0.501,0.0000171,0.0692,-5.865,0.048,136.946,4,0.366,fall
Golden Road,northview,Monkey Majik,2020-02-26,244053,0,2,1,0.522,0.103,0.713,0,0.218,-5.662,0.0394,83.006,4,0.273,fall
君が為に,君が為に,YUJI NAKADA,2020-09-09,266946,10,2,1,0.564,0.631,0.389,0.0000426,0.153,-6.094,0.0272,131.793,4,0.31,fall
書きかけの手紙,書きかけの手紙,Chihiro Onitsuka,2020-06-24,359400,24,2,1,0.356,0.403,0.509,0.00000451,0.107,-6.635,0.0313,138.804,4,0.276,fall
僕は今日も,僕は今日も,Vaundy,2020-02-07,326571,0,7,1,0.569,0.292,0.547,0.00000451,0.226,-6.506,0.0347,140.002,4,0.267,fall
Midnight Routine,Midnight Routine,Mega Shinnosuke,2020-10-23,295320,32,4,1,0.583,0.00204,0.771,0.0129,0.213,-6.282,0.0265,140.012,4,0.663,fall
会いたい,会いたい,もさを。,2020-10-26,250840,56,0,1,0.703,0.459,0.494,0,0.0974,-6.335,0.0274,94.516,4,0.537,fall
旅愁,Re:cover,Kitri,2020-09-23,226709,20,8,1,0.5,0.967,0.182,0.000506,0.107,-12.537,0.0324,124.066,3,0.243,fall
Make you happy,Make you happy,NiziU,2020-06-30,184520,0,7,1,0.78,0.0436,0.885,0.000028,0.105,-3.745,0.122,160.087,4,0.808,fall
依存、やめた。,依存、やめた。,Matsuri,2020-10-02,190071,50,5,1,0.589,0.365,0.447,0.0135,0.136,-7.362,0.0261,140.04,4,0.386,fall
clothing journey feat. Rin音,clothing journey feat. Rin音,Rinne Yoshida,2020-09-02,213413,28,5,1,0.801,0.193,0.663,0.0000392,0.11,-7.149,0.0466,99.992,4,0.779,fall
Say So -Japanese Version- - tofubeats Remix,Say So -Japanese Version- (tofubeats Remix),Rainych,2020-10-02,247122,38,11,0,0.825,0.0959,0.62,0.0253,0.215,-6.176,0.037,111.007,4,0.779,fall
ポラリス,This is music too,Ohashi Trio,2020-02-19,251040,43,2,0,0.713,0.66,0.664,0.00689,0.0992,-7.581,0.0255,110.06,4,0.886,fall
つぐみ,THUNDERBIRD,Ohashi Trio,2019-02-13,238800,35,2,1,0.753,0.865,0.461,0.00135,0.082,-10.813,0.0303,129.99,4,0.47,fall
I LOVE...,Editorial,Official HIGE DANdism,2021-08-18,282680,64,9,1,0.546,0.00938,0.663,0,0.178,-6.071,0.0536,171.698,4,0.407,fall
あたしたち,あたしたち,aiko,2021-09-07,284702,26,2,1,0.552,0.0637,0.489,0.0000262,0.0712,-6.724,0.0264,115.959,3,0.413,fall
Your eyes,Rainbow,Baby Kiy,2018-08-05,235495,26,3,1,0.46,0.125,0.524,0,0.205,-5.812,0.0292,174.195,4,0.378,fall
Shinunoga E-Wa,HELP EVER HURT NEVER,Fujii Kaze,2020-05-20,185573,85,6,0,0.6,0.166,0.76,0.0000409,0.189,-6.124,0.0452,158.078,4,0.519,fall
Autumn Leaves - Deluxe Edition,+,Ed Sheeran,2011-09-09,200755,62,10,1,0.555,0.892,0.257,0.00000142,0.124,-12.637,0.0299,89.013,4,0.431,fall
October Song,Frank (US Clean e-Version),Amy Winehouse,2003,205066,37,0,1,0.672,0.0112,0.842,0.135,0.0381,-7.673,0.256,147.093,3,0.694,fall
Sashiiro,Sashiiro,Bialystocks,2022-04-15,183709,35,1,1,0.741,0.778,0.381,0.244,0.094,-8.85,0.0299,104.983,4,0.615,fall
survivin',survivin',Bastille,2020-09-22,173206,59,7,1,0.787,0.25,0.78,0,0.0908,-5.023,0.129,95.035,4,0.68,fall
September Song,Raised Under Grey Skies (Deluxe),JP Cooper,2017-10-06,220290,72,0,0,0.614,0.054,0.615,0,0.0921,-6.7,0.0444,95.941,4,0.374,fall
THREAT,THREAT,Rex Orange County,2022-08-09,170793,72,2,1,0.674,0.53,0.403,0.00446,0.111,-13.814,0.211,117.946,4,0.618,fall
夜をループ,NIGHT TAPE,CHIAKI SATO,2022-08-17,266900,65,0,1,0.769,0.0935,0.679,0.00000851,0.0586,-5.708,0.056,99.001,4,0.827,fall
VOYAGER~日付のない墓標~ - 2022 mix,ユーミン万歳!?松任谷由実50周年記念ベストアルバム?,Yumi Matsutoya,2022-10-04,245626,42,0,1,0.64,0.0633,0.576,0.00186,0.116,-8.357,0.0258,130.474,4,0.496,fall
d.s.m,d.s.m,tonun,2021-10-06,195128,38,8,0,0.756,0.108,0.639,0.127,0.0956,-8.518,0.116,117.019,4,0.76,fall
青藍遊泳,1999,にしな,2022-07-27,228013,59,2,1,0.515,0.537,0.395,0.000245,0.111,-8.171,0.0256,139.823,4,0.223,fall
スウェット,ワンダーランドに愛情を!,neguse.,2022-09-14,211053,49,1,1,0.621,0.0242,0.799,0,0.306,-2.416,0.0266,130.017,4,0.796,fall
Easy On Me,Easy On Me,Adele,2021-10-14,224694,85,5,1,0.604,0.578,0.366,0,0.133,-7.519,0.0282,141.981,4,0.13,fall
All I Need To Hear,All I Need To Hear,The 1975,2022-09-21,210447,76,11,1,0.4,0.906,0.245,0.00131,0.119,-10.227,0.0344,136.553,3,0.21,fall
FORTUNE COOKIE,MAYBE IN ANOTHER LIFE...,easy life,2022-10-07,149448,52,8,1,0.541,0.256,0.489,0.0000149,0.145,-6.897,0.0728,179.855,4,0.278,fall
Kyoto - Spotify Singles,Spotify Singles,Phoebe Bridgers,2021-03-08,210353,49,11,1,0.362,0.926,0.268,0.0576,0.346,-11.272,0.0351,123.587,4,0.327,fall
金木犀の夜,金木犀の夜 / 夢みる頃を過ぎても,Kinokoteikoku,2018-08-29,245226,41,2,1,0.659,0.18,0.615,0.000728,0.114,-6.992,0.028,125.963,4,0.506,fall
Yakosei feat. Sai Chung-ho,Yakosei feat. Sai Chung-ho,YONA YONA WEEKENDERS,2022-04-07,251741,29,5,1,0.707,0.205,0.44,0.000411,0.085,-9.976,0.0445,80.041,4,0.509,fall
Todai,Todai,Bialystocks,2022-09-02,177662,41,1,1,0.752,0.0571,0.707,0.114,0.0487,-8.168,0.0674,97.03,4,0.497,fall
Getting Older,Happier Than Ever,Billie Eilish,2021-07-30,244221,74,10,1,0.599,0.974,0.128,0.121,0.115,-17.261,0.109,159.679,4,0.367,fall
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,258812,77,0,1,0.606,0.817,0.377,0,0.154,-9.455,0.0275,101.96,4,0.446,fall
Itsuka,Country Road,Saucy Dog,2017-05-24,274871,47,7,1,0.603,0.0941,0.509,0,0.201,-4.535,0.0263,79.989,4,0.445,fall
灰色と青 ( + 菅田将暉 ),BOOTLEG,Kenshi Yonezu,2017-11-01,332186,62,4,1,0.522,0.345,0.597,0,0.103,-4.883,0.0295,80.952,4,0.387,fall
Fall in Philadelphia,Whole Oats,Daryl Hall & John Oates,1972,238320,44,7,1,0.585,0.556,0.685,0.0000869,0.134,-9.411,0.0402,141.583,4,0.799,fall
Bad Habit,Gemini Rights,Steve Lacy,2022-07-15,232066,90,1,1,0.686,0.613,0.494,0.000058,0.402,-7.093,0.0355,168.946,4,0.7,fall
osmanthus,Nerenaiyoruni ka-tenwoakete,whaledontsleep,2020-10-15,140487,57,7,0,0.685,0.0199,0.739,0,0.0882,-4.298,0.0895,123.034,4,0.791,fall
今夜月の見える丘に,今夜月の見える丘に,B'z,2000-02-09,248666,40,4,0,0.473,0.000451,0.868,0.00211,0.188,-3.462,0.0307,88.978,4,0.286,fall
花言葉,シフクノオト,Mr.Children,2004-04-07,200533,42,9,1,0.616,0.344,0.623,0.000899,0.179,-6.877,0.0261,114.941,4,0.583,fall
Shoot The Moon,Come Away With Me (Super Deluxe Edition),Norah Jones,2002-02-26,236840,59,0,1,0.593,0.892,0.27,0.00198,0.0976,-12.142,0.0274,74.652,4,0.479,fall
Harvest Moon,Harvest Moon,Neil Young,1992-11-02,303213,5,2,1,0.648,0.526,0.309,0.000249,0.124,-12.432,0.0264,112.929,4,0.407,fall
Eriashi,Akatsuki no Loveletter,aiko,2003,241906,21,11,1,0.503,0.474,0.489,0,0.111,-7.476,0.0261,140.054,4,0.317,fall
curtain,curtain,Kei Sugawara,2022-09-21,163298,42,5,1,0.719,0.311,0.509,0,0.109,-7.763,0.0269,96.989,4,0.359,fall
Come Along,Coco,Coco,2021-10-29,250891,21,0,1,0.631,0.695,0.521,0.5,0.244,-9.833,0.0314,149.991,4,0.653,fall
Coming Back (feat. SZA),Friends That Break Your Heart,James Blake,2021-10-08,195905,33,10,0,0.545,0.627,0.496,0.262,0.154,-7.262,0.146,172.017,4,0.114,fall
Miss You,YELLOW DANCER,Gen Hoshino,2015-12-02,295000,26,9,1,0.6,0.68,0.344,0.0000202,0.109,-12.058,0.0462,74.047,3,0.328,fall
THE LONELIEST,THE LONELIEST,M?neskin,2022-10-07,247067,83,2,1,0.519,0.00151,0.595,0,0.0762,-5.001,0.0283,129.786,4,0.237,fall
Autumn Love,Thank You for Today,Death Cab for Cutie,2018-08-17,258933,42,2,1,0.573,0.00113,0.828,0.155,0.138,-5.317,0.0269,122.627,4,0.733,fall
There’d Better Be A Mirrorball,There’d Better Be A Mirrorball,Arctic Monkeys,2022-08-30,265798,78,3,1,0.513,0.634,0.369,0.0139,0.186,-10.899,0.0307,72.062,4,0.311,fall
When You Think Of Me,When You Think Of Me,JP Saxe,2022-09-23,210133,65,1,1,0.413,0.749,0.314,0,0.449,-10.591,0.0864,81.219,4,0.14,fall
22 Make,22 Make,Oh Wonder,2022-10-07,212274,58,10,1,0.619,0.515,0.677,0.0109,0.248,-9.087,0.0439,100.011,4,0.674,fall
napori,strobo,Vaundy,2020-05-27,203787,69,11,1,0.88,0.417,0.356,0,0.0997,-7.802,0.297,129.822,4,0.468,fall
気球だよ,気球だよ,warbear,2022-09-21,252374,36,5,1,0.718,0.342,0.713,0,0.136,-4.742,0.0328,92.009,4,0.745,fall
秋桜,GOLDEN☆BEST 山口百恵 コンプリート・シングルコレクション,Momoe Yamaguchi,2009-08-19,216880,0,5,0,0.447,0.846,0.414,0.00014,0.107,-7.569,0.0277,152.99,4,0.377,fall
Self Fulfilling Prophecy,Makes Me Sick Makes Me Smile,Pretty Sick,2022-09-30,229961,49,5,1,0.419,0.494,0.339,0,0.165,-5.882,0.0262,74.066,4,0.0741,fall
Autumn Leaves,Clapton,Eric Clapton,2010-09-27,340786,4,4,0,0.326,0.795,0.188,0.676,0.112,-17.393,0.0363,82.688,4,0.184,fall
Juice of Mandarins,Juice of Mandarins,Ibeyi,2022-10-04,145609,44,1,1,0.438,0.368,0.57,0.00000125,0.0982,-7.078,0.204,162.863,4,0.443,fall
高嶺の花子さん,ラブストーリー,back number,2014-03-26,294813,65,9,1,0.54,0.066,0.923,0,0.124,-2.838,0.0623,137.977,4,0.343,fall
ひまわりの約束,青の光景,Motohiro Hata,2015-12-16,308146,62,10,1,0.523,0.188,0.445,0,0.18,-6.359,0.0329,78.957,4,0.336,fall
友よ ? この先もずっと・・・,KETSUNOPOLIS 10,Ketsumeishi,2016-10-26,315413,59,0,1,0.635,0.042,0.914,0,0.2,-3.84,0.0464,127.024,4,0.674,fall
ドラえもん,ドラえもん,Gen Hoshino,2018-02-28,239933,54,4,1,0.64,0.00676,0.547,0.0000495,0.0585,-4.129,0.038,159.992,4,0.95,fall
さくらんぼ,LOVE PUNCH,Ai Otsuka,2004-03-31,233800,55,7,1,0.516,0.128,0.852,0,0.32,-3.525,0.056,169.94,4,0.707,fall
FLASH,"Perfume The Best ""P Cubed""",Perfume,2019-09-18,277573,46,10,0,0.516,0.00461,0.907,0.000198,0.32,-2.13,0.0641,128.023,4,0.487,fall
栞,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,261546,63,6,1,0.505,0.0117,0.883,0,0.0578,-3.094,0.0481,100.496,4,0.666,fall
NAO,Confidence,HY,2006-04-12,366773,53,2,1,0.561,0.491,0.422,0,0.197,-6.602,0.0292,75.982,4,0.255,fall
糸,沿志奏逢,Bank Band,2004-10-20,284360,46,7,1,0.394,0.615,0.269,0,0.135,-10.341,0.0299,122.506,4,0.129,fall
ray,RAY,BUMP OF CHICKEN,2014-03-12,300680,56,3,1,0.61,0.00664,0.92,0,0.33,-3.704,0.0501,132.234,4,0.352,fall
打上花火,THANK YOU BLUE,Daoko,2017-12-20,289577,63,6,1,0.625,0.288,0.668,0,0.107,-4.315,0.0249,95.968,4,0.292,fall
BOY MEETS GIRL,TRF 15th Anniversary BEST - MEMORIES -,TRF,2007-02-07,289973,47,9,1,0.463,0.000634,0.968,0,0.336,-2.406,0.0528,135,4,0.694,fall
明日も,SHISHAMO 4,SHISHAMO,2017-02-22,369320,58,1,1,0.415,0.0142,0.857,0,0.0772,-1.696,0.048,178.919,4,0.663,fall
さくら,ケツノポリス4,Ketsumeishi,2005-06-29,316040,57,8,1,0.713,0.308,0.838,0.00000454,0.235,-4.111,0.0257,119.992,4,0.848,fall
ライオン,SING SING SING 4,Berry Goodman,2016-09-21,265000,57,0,1,0.585,0.397,0.717,0,0.299,-5.452,0.0378,99.947,4,0.528,fall
浮気されたけどまだ好きって曲。,浮気されたけどまだ好きって曲。,Riria.,2020-05-22,213333,50,1,1,0.621,0.801,0.373,0.0000145,0.0983,-9.286,0.0437,80.924,4,0.492,fall
フレア,0,Superfly,2020-01-15,252573,46,2,1,0.563,0.131,0.789,0.000587,0.368,-3.481,0.031,109.986,4,0.541,fall
あなたとトゥラッタッタ♪,あなたとトゥラッタッタ♪,DREAMS COME TRUE,2018-10-08,154666,44,8,0,0.582,0.178,0.848,0,0.0523,-3.819,0.0419,119.852,4,0.54,fall
"Hello, my friend",THE DANCING SUN,Yumi Matsutoya,1994-11-25,273989,58,4,1,0.658,0.438,0.499,0.0000475,0.0653,-7.836,0.0234,82.969,4,0.533,fall
タ?ンシンク?・ヒーロー(Eat You Up),ダンシング・ヒーロー -ALL EAT YOU UP-,Yoko Oginome,2017-11-08,227299,53,6,0,0.664,0.0212,0.979,0.000397,0.458,-5.311,0.0385,132.247,4,0.888,fall
深い森,DEEP FOREST,Do As Infinity,2001-09-19,245433,54,5,1,0.38,0.014,0.674,0.00000439,0.0907,-4.1,0.0314,162.13,4,0.349,fall
涙そうそう,南風,Rimi Natsukawa,2002-03-21,258373,51,5,1,0.601,0.537,0.4,0.00000107,0.212,-7.081,0.0242,75.974,4,0.367,fall
赤いスイートピー,I'll fall in love 愛的禮物,Seiko Matsuda,2005-08-26,220800,28,7,1,0.594,0.732,0.401,0,0.12,-8.511,0.0235,83.598,4,0.44,fall
Just You and I,Finally,Namie Amuro,2019-06-16,218840,41,11,1,0.595,0.374,0.655,0,0.0483,-4.817,0.0243,88.033,4,0.519,fall
フレンズ,REBECCA IV ~ Maybe Tomorrow ~,REBECCA,1985-11-01,273266,0,7,1,0.54,0.385,0.973,0.00735,0.299,-4.746,0.0418,156.95,4,0.951,fall
飾りじゃないのよ涙は - 30th anniversary mix,ベスト・コレクション ?ラブ・ソングス&ポップ・ソングス?,Akina Nakamori,2012-08-01,254853,47,6,0,0.549,0.0413,0.943,0,0.219,-4.099,0.108,88.427,4,0.67,fall
世界でいちばん熱い夏,世界でいちばん熱い夏,PRINCESS PRINCESS,2004-02-26,225266,0,9,1,0.687,0.187,0.83,0.0000589,0.113,-7.531,0.0398,147.932,4,0.641,fall
SEASONS,Duty,Ayumi Hamasaki,2000-09-27,264000,54,3,1,0.498,0.789,0.629,0.00000181,0.0876,-4.756,0.0304,163.945,4,0.189,fall
イージュー★ライダー,CAR SONGS OF THE YEARS,Tamio Okuda,2001-01-11,236493,0,9,1,0.539,0.0143,0.807,0,0.224,-6.127,0.031,120.602,4,0.687,fall
Swallowtail Butterfly~あいのうた~,MONTAGE (REMASTERED 2015),YEN TOWN BAND,1996-09-16,289000,0,9,1,0.517,0.467,0.466,0.00106,0.117,-7.243,0.0276,74.927,4,0.354,fall
