name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
紫陽花,紫陽花,Kyanai,2022-05-11,174677,54,6,0,0.636,0.102,0.841,0,0.0278,-7.224,0.0302,101.996,4,0.885,spring
My jewel,S,SOUTH BLUE,2022-02-14,252633,53,0,1,0.707,0.486,0.635,0,0.0641,-7.941,0.0322,100.012,4,0.756,spring
フローイング,mol-74,mol-74,2019-04-03,240906,26,3,0,0.501,0.386,0.587,0.227,0.0927,-6.904,0.0363,153.013,4,0.197,spring
ねぇ,ねぇ,YOAKE,2022-04-29,200701,68,0,1,0.531,0.0769,0.761,0,0.111,-6.434,0.0426,171.038,4,0.962,spring
なぁ,なぁ,YOAKE,2021-06-30,194344,63,0,1,0.599,0.0431,0.673,0,0.0987,-6.723,0.07,169.991,4,0.823,spring
ラブレター,Clumsy,kobasolo,2019-03-26,278209,46,8,1,0.417,0.212,0.627,0,0.109,-5.096,0.042,122.863,4,0.778,spring
エジソン,招き猫 / エジソン,WEDNESDAY CAMPANELLA,2022-02-25,193510,60,1,0,0.838,0.0195,0.729,0.0089,0.101,-5.733,0.0802,129.999,4,0.619,spring
夜空,夜空,音田 雅則,2022-03-15,249317,55,8,1,0.386,0.767,0.331,0,0.145,-6.536,0.033,72.88,4,0.368,spring
夜空。,miwa ballad collection ?graduation?,miwa,2016-02-03,310493,54,7,0,0.263,0.757,0.667,0,0.654,-6.451,0.0476,83.42,4,0.25,spring
楕円になる,楕円になる,上野大樹,2021-07-04,196700,31,7,1,0.688,0.156,0.586,0,0.101,-8.105,0.0358,95.007,4,0.624,spring
melt bitter,melt bitter,satomoka,2020-01-22,309840,68,6,1,0.692,0.0467,0.58,0.0000603,0.326,-4.539,0.036,96.067,4,0.626,spring
それを愛と呼ぶなら,それを愛と呼ぶなら,Uru,2022-04-24,294666,66,10,1,0.493,0.729,0.527,0,0.0989,-5.126,0.0342,169.974,4,0.452,spring
夏に靄,夏に靄,生活は忘れて,2022-07-20,265294,23,8,1,0.517,0.00211,0.692,0.000022,0.26,-5.394,0.0415,139.999,4,0.421,spring
魔法,魔法,satomoka,2022-07-18,258974,64,1,1,0.687,0.238,0.869,0.00175,0.347,-3.905,0.0663,117.034,4,0.675,spring
雨宿り,雨宿り,Penthouse,2022-07-20,272655,48,1,1,0.632,0.297,0.443,0,0.127,-7.56,0.0439,129.826,3,0.658,spring
恋だろ,恋だろ,wacci,2022-04-15,282426,74,4,1,0.599,0.17,0.546,0,0.113,-6.795,0.0333,143.91,4,0.336,spring
新時代 - ウタ from ONE PIECE FILM RED,新時代 (ウタ from ONE PIECE FILM RED),Ado,2022-06-08,228214,78,7,1,0.494,0.0505,0.986,0.00000441,0.334,-2.262,0.243,175.003,4,0.421,spring
逆光 - ウタ from ONE PIECE FILM RED,逆光 (ウタ from ONE PIECE FILM RED),Ado,2022-07-05,237862,73,10,0,0.563,0.000382,0.901,0.00000481,0.388,-3.926,0.11,145.004,4,0.684,spring
私は最強 - ウタ from ONE PIECE FILM RED,私は最強 (ウタ from ONE PIECE FILM RED),Ado,2022-06-22,257915,72,4,1,0.574,0.205,0.858,0,0.344,-2.911,0.0469,95.954,4,0.658,spring
世界のつづき,ウタの歌 ONE PIECE FILM RED,Ado,2022-08-09,287986,74,9,1,0.368,0.406,0.327,0,0.103,-7.331,0.029,75.209,4,0.21,spring
バイマイフレンド,生活に、寄り添い.,bokula.,2022-05-04,241693,51,0,1,0.604,0.0122,0.793,0,0.121,-4.22,0.0326,105.994,4,0.854,spring
シーグラス,シーグラス,Saucy Dog,2020-07-15,300000,51,5,1,0.508,0.0264,0.833,0,0.188,-2.542,0.0379,140.923,4,0.515,spring
夏恋センセイション,夏恋センセイション,Macaroni Empitsu,2017-08-01,136693,30,11,0,0.525,0.00771,0.952,0.0000881,0.334,-2.781,0.0758,94.02,4,0.557,spring
君がくれた夏,WE,Leo Ieiri,2016-07-06,258680,58,1,1,0.51,0.31,0.615,0,0.117,-4.207,0.0283,169.814,4,0.463,spring
未完成,10th Anniversary Best,Leo Ieiri,2022-02-16,237933,46,7,1,0.657,0.138,0.727,0,0.311,-3.308,0.035,90.086,4,0.43,spring
3636,3636,Aimyon,2022-07-29,251720,58,10,1,0.579,0.702,0.612,0.00195,0.254,-5.088,0.0266,155.921,4,0.623,spring
クロノスタシス,クロノスタシス,BUMP OF CHICKEN,2022-04-11,339870,64,0,1,0.699,0.0963,0.738,0.0000542,0.163,-7.487,0.0259,120.001,4,0.671,spring
まつり,まつり,Fujii Kaze,2022-03-20,225924,55,1,1,0.661,0.00758,0.737,0.0408,0.293,-7.307,0.0349,97.021,4,0.325,spring
さくら - 二〇二〇合唱,さくら(二〇二〇合唱),Naotaro Moriyama,2021-02-10,276671,26,8,1,0.236,0.988,0.306,0.00015,0.0836,-10.177,0.032,135.631,4,0.292,spring
春空,春空,鈴木鈴木,2022-02-28,254297,52,7,1,0.539,0.628,0.57,0,0.339,-4.876,0.0453,79.974,4,0.459,spring
正解 - 18FES ver.,ANTI ANTI GENERATION,RADWIMPS,2018-12-12,357426,58,9,1,0.465,0.847,0.384,0,0.196,-7.265,0.0269,82.351,4,0.35,spring
ツバメ (feat. ミドリーズ),ツバメ (feat. ミドリーズ),YOASOBI,2021-10-25,217429,61,8,1,0.72,0.309,0.926,0,0.0761,-5.027,0.0297,104.997,4,0.846,spring
春夏秋冬 2019,SUN ~リメイクベスト1~,Hilcrhyme,2019-06-12,295133,48,7,1,0.562,0.33,0.707,0,0.171,-4.782,0.045,139.876,4,0.334,spring
空白の春,空白の春,K:ream,2021-03-24,277333,17,5,1,0.576,0.00295,0.845,0.00000263,0.091,-4.555,0.0315,114.006,4,0.659,spring
桜恋,桜恋,もさを。,2021-02-22,246840,49,5,1,0.525,0.646,0.435,0,0.0988,-6.093,0.0274,151.828,4,0.489,spring
Spring Day - Japanese ver.,FACE YOURSELF,BTS,2018-04-04,276840,49,8,1,0.572,0.104,0.825,0,0.085,-4.383,0.037,106.976,4,0.424,spring
虹の麓,虹の麓,Chitose Hajime,2022-05-11,276562,19,3,1,0.684,0.214,0.541,0,0.112,-6.022,0.0407,133.986,4,0.556,spring
Rock The World,Rock The World / 日々、織々,[Alexandros],2022-02-16,269493,26,10,1,0.361,0.0059,0.893,0,0.0911,-1.939,0.0809,182.086,4,0.579,spring
栞,栞,Creep Hyp,2018-08-22,261573,40,6,1,0.504,0.0121,0.883,0,0.0568,-3.089,0.0486,100.479,4,0.663,spring
道,あっ、ども。はじめまして。,GReeeeN,2007-01-01,246960,56,10,1,0.615,0.217,0.912,0,0.212,-3.947,0.0384,94.983,4,0.612,spring
はなびら,アンコール,back number,2016-12-28,279306,41,2,1,0.547,0.00523,0.776,0,0.0891,-2.305,0.042,105.923,4,0.414,spring
チェリー,CYCLE HIT 1991-1997 Spitz Complete Single Collection,SPITZ,2006-03-25,261333,51,0,1,0.652,0.207,0.806,0.0000553,0.135,-3.203,0.0277,97.053,4,0.732,spring
エール,JUKE BOX,Sonoko Inoue,2017-12-05,278920,16,0,1,0.558,0.102,0.899,0,0.363,-3.459,0.0732,114.045,4,0.553,spring
SAKURAドロップス,DEEP RIVER,Hikaru Utada,2002-06-19,298693,0,7,0,0.46,0.17,0.67,0,0.318,-3.329,0.04,82.962,4,0.116,spring
春の風,LOVE,MACO,2015-05-20,255413,19,8,1,0.679,0.415,0.746,0,0.0852,-2.554,0.0284,117.982,4,0.926,spring
CHE.R.RY,CAN'T BUY MY LOVE,YUI,2007-04-04,209973,0,5,1,0.599,0.245,0.906,0.000182,0.265,-2.899,0.032,109.198,4,0.648,spring
タイミング ~Timing~,タイミング ~Timing~,Klang Ruler,2021-12-24,200822,61,10,0,0.756,0.114,0.607,0.0000215,0.039,-5.01,0.0376,124.005,4,0.713,spring
さくら,Spring Spring Spring,Berry Goodman,2017-03-07,283493,37,3,1,0.667,0.229,0.83,0,0.0873,-5.173,0.0492,96.026,4,0.691,spring
水色の日々,SHISHAMO 5,SHISHAMO,2018-06-20,291280,24,4,1,0.585,0.077,0.832,0,0.292,-3.187,0.0307,133.974,4,0.654,spring
April True,April True,Rin音,2021-01-12,188866,30,2,1,0.483,0.242,0.952,0,0.422,-4.752,0.165,120.052,4,0.607,spring
サクラ,サクラ,Crystal Kay,2016-03-09,257000,6,0,1,0.512,0.342,0.787,0,0.497,-3.98,0.057,89.404,4,0.506,spring
桜夜風,夏雲ノイズ,Sukima Switch,2004-06-23,284453,28,2,1,0.634,0.873,0.418,0.000736,0.265,-7.644,0.0244,74.94,4,0.374,spring
"Why""you""","Why""you""",シズクノメ,2022-02-16,209299,40,9,1,0.614,0.0629,0.601,0,0.164,-4.032,0.0446,92.986,4,0.474,spring
桜が咲く前に,桜が咲く前に,Kinokoteikoku,2015-04-29,315546,26,6,1,0.463,0.00352,0.428,0.00000651,0.0997,-3.65,0.0301,171.882,4,0.425,spring
死ぬまで君を知ろう,死ぬまで君を知ろう,小林柊矢,2022-03-09,256013,26,6,1,0.386,0.0633,0.542,0.00000208,0.0993,-6.025,0.0299,74.662,4,0.247,spring
宝道?たからのみち?,宝道~たからのみち~,南無阿部陀仏,2022-02-09,191120,15,0,1,0.329,0.000382,0.975,0,0.358,-2.368,0.104,109.188,4,0.235,spring
夜桜,夜桜,whaledontsleep,2020-06-15,184888,30,9,1,0.596,0.00745,0.94,0.0000037,0.11,-3.986,0.0883,135.045,4,0.828,spring
桜の森,YELLOW DANCER,Gen Hoshino,2015-12-02,310333,47,7,1,0.87,0.257,0.63,0.00000584,0.141,-5.767,0.047,122.024,4,0.926,spring
桜の花、舞い上がる道を,All Time Best Album THE FIGHTING MAN,Elephant Kashimashi,2017-03-21,305693,16,7,1,0.45,0.0118,0.757,0,0.301,-3.733,0.0348,114.039,4,0.562,spring
sakura,PROUD,Ms.OOJA,2018-02-06,221026,11,8,1,0.887,0.332,0.615,0,0.0471,-4.729,0.0462,112.981,4,0.608,spring
桜の詩,結晶星,KANA-BOON,2014-02-26,320706,12,7,1,0.531,0.00101,0.867,0.0000232,0.344,-2.614,0.0612,139.975,4,0.516,spring
I gotta go,I gotta go,GeG,2020-03-04,312972,50,3,1,0.494,0.642,0.566,0,0.342,-6.97,0.0308,148.01,4,0.353,spring
春に微熱,春に微熱,クボタカイ,2020-03-18,280500,0,1,1,0.768,0.666,0.265,0,0.146,-10.737,0.0307,79.975,4,0.678,spring
ハルジオン,jupiter,BUMP OF CHICKEN,2002-02-20,275933,41,1,1,0.271,0.0303,0.969,0.00049,0.301,-2.539,0.0678,180.057,4,0.48,spring
青い栞,車輪の軸,Galileo Galilei,2016-06-15,339573,22,4,1,0.533,0.0173,0.726,0.0000102,0.13,-5.06,0.0293,132.015,4,0.247,spring
それいけステアーズ,永遠の花,ハルカミライ,2019-01-16,256373,37,7,1,0.285,0.0106,0.907,0,0.314,-2.98,0.239,183.787,4,0.246,spring
Universe,Universe,Official HIGE DANdism,2021-02-24,286093,36,1,1,0.491,0.227,0.902,0.000014,0.131,-4.954,0.2,185.952,4,0.59,spring
Spring of Life,Spring of Life,Perfume,2012-04-11,229906,48,5,0,0.541,0.000195,0.987,0.309,0.106,-1.688,0.0627,132.002,4,0.872,spring
SAKURAドロップス,SAKURAドロップス,Hikaru Utada,2002-05-09,298693,33,7,0,0.339,0.0513,0.664,0,0.329,-3.526,0.0397,82.484,4,0.0899,spring
やさしい気持ち,やさしい気持ち,Chara,1997,211960,26,8,0,0.471,0.35,0.916,0,0.476,-4.996,0.0403,93.417,4,0.48,spring
ワンルーム・テ?ィスコ,ワンルーム・テ?ィスコ,Perfume,2009-03-25,308200,36,2,1,0.647,0.0138,0.946,0.00000219,0.173,-2.328,0.0409,128.002,4,0.938,spring
There will be love there -愛のある場所-,There will be love there -愛のある場所-,the brilliant green,1998-05-13,243266,25,5,1,0.504,0.11,0.825,0.000757,0.309,-4.323,0.0426,150.089,4,0.535,spring
桜の花、舞い上がる道を,桜の花、舞い上がる道を,Elephant Kashimashi,2008-03-05,303280,22,7,1,0.452,0.0376,0.734,0,0.352,-3.48,0.0351,113.894,4,0.564,spring
春を愛する人,BELOVED,GLAY,1996-11-18,302173,43,2,1,0.515,0.244,0.915,0,0.122,-4.493,0.04,129.386,4,0.695,spring
花束を君に,花束を君に,Hikaru Utada,2016-04-15,279984,31,4,1,0.381,0.608,0.528,0,0.329,-7.526,0.0342,163.811,4,0.344,spring
LA・LA・LA LOVE SONG,LA・LA・LA LOVE SONG,Toshinobu Kubota,1996-05-13,289000,55,8,0,0.758,0.109,0.884,0.0000491,0.0815,-5.727,0.0327,117.917,4,0.96,spring
Don't wanna cry - Radio Edit,Don't wanna cry,Namie Amuro,1996-03-13,277966,39,8,1,0.685,0.0158,0.859,0.000934,0.126,-7.342,0.0588,99.061,4,0.702,spring
Secret of my heart,倉木麻衣×名探偵コナン COLLABORATION BEST 21 -真実はいつも歌にある!-,Mai Kuraki,2021-03-06,265033,54,10,0,0.554,0.0341,0.879,0,0.133,-4.153,0.0484,169.896,4,0.927,spring
春よ、来い,春よ、来い,Yumi Matsutoya,1994-10-24,288567,30,10,0,0.542,0.634,0.529,0,0.108,-10.024,0.0318,87.911,4,0.184,spring
NEW LOOK,60s 70s 80s,Namie Amuro,2008-03-12,238760,32,0,1,0.788,0.0489,0.816,0.00000471,0.312,-4.2,0.0623,130.034,4,0.878,spring
Hate tell a lie,DREAM‐Self Cover Best‐,Tomomi Kahara,2013-01-01,289200,29,0,1,0.637,0.0795,0.915,0,0.0626,-3.955,0.0659,99.013,4,0.58,spring
さすらい,さすらい,Tamio Okuda,1998,206200,25,4,1,0.583,0.0129,0.806,0.00000327,0.119,-5.158,0.0314,118.132,4,0.752,spring
樹海の糸,樹海の糸,Cocco,1999-04-14,329252,12,4,1,0.491,0.00402,0.765,0.00276,0.136,-6.54,0.0291,99.085,4,0.386,spring
そばかす,そばかす,JUDY AND MARY,1996,255200,51,9,1,0.484,0.131,0.779,0.00000109,0.376,-4.98,0.0436,169.869,4,0.584,spring
Eyes to me,Eyes to me,DREAMS COME TRUE,1991,240760,39,2,1,0.681,0.0626,0.641,0,0.274,-12.22,0.03,113.984,4,0.896,spring
ずっと好きだった,ずっと好きだった,Kazuyoshi Saito,2010-04-21,247727,34,10,1,0.66,0.189,0.952,0.00000459,0.324,-3.675,0.0617,127.848,4,0.497,spring
IT'S ONLY LOVE (Original Version),IT'S ONLY LOVE/SORRY BABY,Masaharu Fukuyama,1994,278000,40,9,1,0.567,0.187,0.642,0,0.128,-7.332,0.031,117.922,4,0.533,spring
甘い運命,甘い運命,UA,1997-02-21,322688,13,7,1,0.627,0.00695,0.6,0.0651,0.112,-8.957,0.0382,144.023,4,0.853,spring
ナチュラルに恋して,不自然なガール/ナチュラルに恋して,Perfume,2010-04-14,186613,36,2,1,0.721,0.0735,0.842,0.00213,0.338,-2.359,0.0467,95.05,4,0.97,spring
サクラ・フワリ,サクラ・フワリ,Takako Matsu,1998,249000,18,11,1,0.625,0.395,0.663,0.00133,0.13,-9.582,0.0286,81.978,4,0.76,spring
エスカレーション,UN,Rie Tomosaka,1997-04-16,297026,27,11,1,0.691,0.266,0.754,0.0558,0.137,-6.973,0.035,111.847,4,0.854,spring
Heaven's Kitchen,Heaven's Kitchen,BONNIE PINK,1997-04-18,231466,7,0,1,0.464,0.0357,0.704,0.0000224,0.238,-6.943,0.0443,138.576,4,0.632,spring
Hello Another Way -それそ?れの場所-,Hello Another Way -それそ?れの場所-,the brilliant green,2000-05-31,335800,11,4,1,0.448,0.292,0.646,0.0000984,0.157,-2.354,0.0293,82.017,4,0.284,spring
Over Drive,Over Drive,JUDY AND MARY,1995,261600,20,7,1,0.469,0.00796,0.708,0.0000109,0.0719,-6.152,0.0357,147.972,4,0.671,spring
Is This Love?,Is This Love?,BONNIE PINK,2010-05-05,233535,1,5,1,0.53,0.0418,0.942,0,0.32,-1.846,0.0553,99.977,4,0.808,spring
焼け野が原,焼け野が原,Cocco,2001-04-18,256333,15,4,1,0.328,0.00521,0.931,0,0.288,-3.703,0.0832,159.687,4,0.34,spring
Man&Woman,evergreen,My Little Lover,1995-12-05,305666,44,0,1,0.635,0.136,0.797,0.000112,0.192,-7.182,0.0332,102.079,4,0.576,spring
君がいるだけで,STAR BOX,Kome Kome Club,1991,278760,56,0,1,0.652,0.129,0.771,0,0.0942,-6.138,0.0327,120.869,4,0.656,spring
太陽手に月は心の両手に (SINGLE VERSION),太陽手に月は心の両手に,UA,1996-02-21,287106,9,10,0,0.746,0.0108,0.762,0.421,0.255,-5.868,0.0383,112.959,4,0.823,spring
朝日のあたる道,ORIGINAL LOVE SINGLES BACK TO 1991-1995,Original Love,1996-12-11,304173,44,6,1,0.728,0.259,0.632,0.00000786,0.0758,-8.927,0.0248,104.092,4,0.955,spring
HELLO (Original Version),HELLO,Masaharu Fukuyama,1995,243066,35,1,0,0.569,0.0425,0.861,0,0.204,-4.547,0.0406,77.983,4,0.511,spring
桜の雨、いつか,桜の雨、いつか,Takako Matsu,2000-02-09,346293,14,1,1,0.587,0.521,0.582,0.00846,0.0753,-8.997,0.0273,80.005,4,0.349,spring
君に逢いたくなったら…,君に逢いたくなったら…,ZARD,1997-02-26,225866,40,9,1,0.609,0.0894,0.851,0.00000133,0.352,-4.403,0.0284,106.655,4,0.569,spring
最後の春休み,OLIVE,Yumi Matsutoya,1979-07-20,282243,36,11,0,0.518,0.6,0.412,0.00123,0.0993,-8.893,0.0285,79.677,4,0.295,spring
鐘を鳴らして,鐘を鳴らして,BONNIE PINK,2008-08-06,247000,19,1,1,0.495,0.0471,0.895,0,0.182,-4.072,0.0355,93.972,4,0.755,spring
無限未来,無限未来,Perfume,2018-03-14,222880,29,5,1,0.607,0.361,0.816,0.235,0.106,-4.216,0.041,160.022,4,0.494,spring
プライマル,プライマル,Original Love,1996,292960,43,7,1,0.612,0.285,0.473,0.00000223,0.0653,-9.132,0.0234,94.993,4,0.177,spring
ハートせつなく,ハートせつなく,Yuko Hara,1991-03-27,282433,9,2,1,0.636,0.177,0.811,0.000325,0.0853,-7.971,0.0298,126.836,4,0.96,spring
ルージュの伝言,COBALT HOUR,Yumi Arai,1975-06-20,182800,60,3,1,0.493,0.501,0.719,0.369,0.411,-8.878,0.0411,153.295,4,0.841,spring
SOUL LOVE,pure soul,GLAY,1998-07-29,267866,45,11,1,0.415,0.0357,0.951,0.000087,0.139,-4.889,0.0563,163.813,4,0.572,spring
ミエナイチカラ ?INVISIBLE ONE?,ミエナイチカラ ?INVISIBLE ONE? / MOVE,B'z,1996-03-06,278157,42,11,0,0.407,0.00712,0.966,0.0000928,0.406,-2.273,0.0566,97.996,4,0.479,spring
空も飛べるはず(Album Version),空の飛び方,SPITZ,1994,268840,50,0,1,0.605,0.0306,0.778,0.00000491,0.137,-4.785,0.0274,115.116,4,0.642,spring
名もなき詩,名もなき詩,Mr.Children,1996-02-05,328760,32,7,1,0.538,0.0324,0.831,0,0.235,-6.588,0.0419,125.972,4,0.668,spring
ないものねだり,僕か?CDを出したら,KANA-BOON,2013-04-24,262693,56,6,0,0.471,0.0002,0.77,0.00308,0.0974,-3.783,0.102,174.85,4,0.529,spring
春眠,Magic Number,go!go!vanillas,2014-11-05,202840,22,9,1,0.483,0.0119,0.853,0.00000662,0.0786,-5.685,0.0342,118.465,4,0.842,spring
なごり雪,福耳 THE BEST ACOUSTIC WORKS,Fukumimi,2010-07-21,202266,46,3,1,0.632,0.845,0.24,0,0.115,-8.115,0.0278,71.995,4,0.239,spring
桜流し,桜流し,Hikaru Utada,2012-11-17,281493,38,6,0,0.287,0.821,0.272,0.000839,0.0645,-9.284,0.0301,99.722,4,0.342,spring
初花凜々(しょかりんりん),20周年リクエストヘ?スト+レアトラックス,Cocco,2017-03-21,223813,47,6,1,0.472,0.083,0.761,0.0523,0.165,-5.079,0.0358,117.028,4,0.624,spring
ら・ら・ら (2019 Remastered),LA.LA.LA (2019 Remastered),Maki Ohguro,1995-07-19,264710,51,5,1,0.578,0.00623,0.907,0,0.316,-2.357,0.0292,121.229,4,0.832,spring
In the future,In the future,hitomi,1996-05-22,278066,14,0,1,0.69,0.00353,0.715,0.00000557,0.0484,-7.874,0.0375,99.926,4,0.458,spring
DOWNTOWN BOY,NO SIDE,Yumi Matsutoya,1984-12-01,243610,44,2,1,0.861,0.456,0.628,0.0000202,0.0678,-7.555,0.0356,117.778,4,0.946,spring
"いつもいつでも ?WHEREVER YOU ARE ""DELICIOUS"" VERSION?",DELICIOUS,DREAMS COME TRUE,1995,257893,26,8,1,0.58,0.0902,0.715,0,0.289,-7.654,0.0365,152.692,3,0.73,spring
Flow,Flow,Perfume,2022-03-09,184600,44,0,1,0.581,0.0171,0.794,0.00362,0.112,-3.447,0.0673,174.915,4,0.597,spring
元気を出して,REQUEST (30th Anniversary Edition),Mariya Takeuchi,1987-08-12,287200,51,0,1,0.383,0.292,0.602,0.00064,0.156,-5.609,0.0274,183.279,4,0.737,spring
あぁ (2020 Remastered),POWER OF DREAMS (2020 Remastered),Maki Ohguro,1997-08-06,268966,27,0,1,0.561,0.00559,0.957,0.000355,0.23,-3.44,0.0381,107.049,4,0.556,spring
街の名前,街の名前,BONNIE PINK,2012-07-04,264386,1,5,1,0.566,0.384,0.624,0,0.22,-5.704,0.0305,91.95,4,0.814,spring
ノーダウト,エスカパレード,Official HIGE DANdism,2018-04-11,202394,64,2,1,0.574,0.0585,0.936,0,0.336,-3.185,0.0701,149.954,4,0.792,spring
BADモード,BADモード,Hikaru Utada,2022-01-19,303218,59,5,1,0.525,0.524,0.666,0.000137,0.0948,-8.399,0.0551,117.282,4,0.466,spring
う、ふ、ふ、ふ、,VITAMIN E・P・O,EPO,1983-04-05,254720,43,4,1,0.694,0.278,0.866,0.0475,0.28,-7.833,0.0382,136.173,4,0.803,spring
CANDY GIRL,CANDY GIRL,hitomi,1995-04-21,242833,30,11,0,0.685,0.000198,0.842,0.00262,0.281,-6.097,0.0337,106,4,0.596,spring
HAND,HAND,Momoiro Clover Z,2022-02-11,216225,19,6,1,0.813,0.457,0.804,0.00000108,0.201,-3.92,0.0447,96.006,4,0.891,spring
ねがい,ねがい,B'z,1995-05-31,209294,43,9,1,0.586,0.0036,0.906,0.0000098,0.184,-3.175,0.0382,108.019,4,0.393,spring
10 years,The LEGEND,Misato Watanabe,1985,262666,41,7,1,0.715,0.351,0.901,0,0.053,-5.906,0.0328,121.843,4,0.725,spring
Music Train ~春の魔術師~,Sugarless III,Shikao Suga,2021-12-22,283533,22,2,1,0.53,0.00464,0.862,0.000274,0.144,-5.03,0.0471,132.932,4,0.431,spring
スプリングハズカム,ひとみみぼれ,Motohiro Hata,2013-10-16,301946,30,2,1,0.521,0.00272,0.895,0,0.0983,-5.096,0.0369,140.045,4,0.432,spring
BUSY NOW,BUSY NOW,hitomi,1997-04-09,313033,7,2,1,0.605,0.00076,0.932,0.178,0.195,-3.866,0.0326,102.991,4,0.719,spring
STAY TUNE,THE KIDS,Suchmos,2017-01-25,297333,0,5,1,0.681,0.0288,0.938,0.000264,0.0634,-4.246,0.0557,122.991,4,0.6,spring
HANABI,SUPERMARKET FANTASY,Mr.Children,2008-12-10,342773,63,1,1,0.638,0.157,0.766,0,0.124,-5.541,0.0268,112.005,4,0.595,spring
100万回の「I love you」,First Sight,Rake,2011-06-01,238013,60,8,1,0.566,0.175,0.886,0,0.254,-3.588,0.0425,113.966,4,0.537,spring
丸ノ内サディスティック,無罪モラトリアム,Sheena Ringo,1999-02-24,235866,65,8,1,0.425,0.113,0.916,0.000398,0.108,-2.909,0.118,199.694,4,0.659,spring
Make you happy,Make you happy,NiziU,2020-06-30,184520,50,7,1,0.78,0.0436,0.885,0.000028,0.105,-3.745,0.122,160.087,4,0.808,spring
うっせぇわ,うっせぇわ,Ado,2020-10-23,204920,68,11,0,0.525,0.00485,0.978,0,0.06,-1.072,0.0815,178.069,4,0.577,spring
LA・LA・LA LOVE SONG,LA・LA・LA LOVE THANG,Toshinobu Kubota,1996-12-02,286493,57,8,0,0.754,0.125,0.908,0.0000299,0.0779,-4.555,0.0363,117.907,4,0.95,spring
夢をあきらめないで,liberte,Takako Okamura,2001-06-20,281333,0,1,1,0.607,0.589,0.536,0.0000112,0.089,-11.669,0.0277,112.989,4,0.482,spring
Time goes by,Time goes by,Every Little Thing,1998-02-11,311933,46,5,0,0.54,0.129,0.807,0.00000893,0.109,-6.146,0.0322,83.48,4,0.361,spring
サウダージ,サウダージ,PornoGraffitti,2000-09-13,260532,0,4,0,0.612,0.134,0.978,0,0.382,-3.292,0.0541,120.043,4,0.648,spring
シュガーソングとビターステップ,UNISON SQUARE GARDEN The 1st Collection for streaming,UNISON SQUARE GARDEN,2019-10-11,253226,57,6,1,0.626,0.00369,0.89,0,0.0839,-3.285,0.0536,131.997,4,0.849,spring
ないものねだり,KANA-BOON THE BEST,KANA-BOON,2020-03-04,262693,0,9,1,0.479,0.000232,0.768,0.00958,0.0966,-3.708,0.0854,174.85,4,0.561,spring
シルエット,TIME,KANA-BOON,2015-01-21,240133,0,2,1,0.436,0.0000103,0.934,0.14,0.321,-2.685,0.0507,91.481,4,0.384,spring
STAYIN' ALIVE,STAYIN' ALIVE,JUJU,2020-02-08,231360,0,7,0,0.623,0.151,0.97,0,0.249,-3.536,0.0777,156.07,4,0.905,spring
香水,香水,Eito,2019-04-21,252594,0,3,1,0.856,0.816,0.352,0,0.0906,-6.9,0.0408,121.776,4,0.751,spring
怪物さん,怪物さん,Ken Hirai,2020-03-27,244926,0,0,1,0.8,0.0421,0.667,0,0.13,-5.414,0.0497,128.015,4,0.535,spring
ただ君に晴れ,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,198971,66,5,1,0.679,0.343,0.834,0.00000574,0.119,-3.223,0.032,139.996,4,0.962,spring
紅蓮華,Gurenge,LiSA,2019-07-03,238586,3,4,0,0.545,0.00339,0.979,0.000118,0.0775,-2.8,0.153,135.002,4,0.309,spring
白日,Ceremony,King Gnu,2020-01-15,276373,0,1,1,0.605,0.562,0.891,0,0.322,-3.242,0.115,93.011,4,0.697,spring
鱗(うろこ),コントラスト,Motohiro Hata,2007-09-26,324053,59,6,1,0.442,0.074,0.748,0,0.1,-5.448,0.0302,89.956,4,0.493,spring
君はロックを聴かない,青春のエキサイトメント,Aimyon,2017-09-12,246306,65,7,1,0.524,0.00135,0.687,0,0.169,-4.039,0.0267,99.919,4,0.619,spring
虹,ゆずイロハ1997-2017,YUZU,2017-04-26,323173,45,11,1,0.654,0.297,0.845,0,0.0851,-3.919,0.0505,113.006,4,0.461,spring
Can You Keep A Secret?,Distance,Hikaru Utada,2001-03-28,308466,0,4,0,0.719,0.0418,0.896,0,0.3,-3.313,0.0777,103.989,4,0.683,spring
シュガーソングとビターステップ,COVERS THE CITY,BENI,2017-09-13,243520,32,7,1,0.821,0.0867,0.665,0,0.0846,-5.641,0.0808,115.948,4,0.658,spring
愛か?止まらない ~Turn It Into Love~,Reminiscence,Wink,1995,211426,0,1,0,0.618,0.418,0.849,0,0.107,-7.643,0.0432,119.152,4,0.705,spring
ハナミズキ,ヒトトウタ,Yo Hitoto,2015-07-22,330293,56,4,1,0.49,0.451,0.451,0,0.343,-5.47,0.0288,139.722,4,0.299,spring
未来予想図II,LOVE GOES ON …,DREAMS COME TRUE,1989-11-22,440040,0,6,1,0.442,0.314,0.366,0,0.253,-11.765,0.0255,147.833,4,0.223,spring
長く短い祭,長く短い祭 / 神様、仏様,Sheena Ringo,2015-07-31,249546,60,2,0,0.614,0.0567,0.788,0.0472,0.221,-3.808,0.112,124.876,4,0.778,spring
