,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
474,Over The Moon - feat. Sagiri Sól,Juliet is the moon,VivaOla,2021-09-01,203265,40,6,0,0.923,0.128,0.49,4.57e-05,0.0884,-8.18,0.0509,98.055,4,0.661,evening
475,未定,ingredients,chilldspot,2021-09-15,200248,43,8,0,0.759,0.0723,0.596,0.00652,0.156,-8.3,0.0288,125.967,4,0.846,evening
476,DRIVEAWAY,DRIVEAWAY,Michael Kaneko,2021-08-25,188949,31,10,0,0.659,0.217,0.677,0.0,0.37,-6.355,0.12,170.107,4,0.773,evening
477,It's all about you,It's all about you,Ovall,2022-01-19,191663,42,0,1,0.691,0.212,0.789,0.0,0.0598,-5.914,0.0835,119.025,4,0.794,evening
478,Over Now,Tide Pool,Bialystocks,2022-01-26,207973,37,6,1,0.651,0.154,0.472,0.0224,0.107,-8.277,0.0447,163.983,4,0.652,evening
479,だきしめたいよ,"What is ""LAGHEADS""?",LAGHEADS,2022-01-19,249878,31,10,1,0.54,0.0196,0.689,0.00467,0.192,-5.86,0.0428,172.05,4,0.813,evening
480,手のひら重ねれば,TICKETS,竹内アンナ,2022-03-02,237700,33,4,0,0.74,0.036,0.841,0.0,0.0298,-5.05,0.0416,105.042,4,0.929,evening
481,FOREVER,FOREVER,SIRUP,2022-04-20,231933,41,8,1,0.887,0.0772,0.598,1.72e-06,0.461,-7.06,0.132,120.001,4,0.781,evening
482,I MA,Tokyo State Of Mind,Kan Sano,2022-04-27,214899,45,5,1,0.76,0.599,0.451,0.0,0.103,-7.915,0.0956,144.189,4,0.75,evening
483,フレンドリー,アダプト,sakanaction,2022-03-30,297400,42,1,1,0.666,0.183,0.662,0.000105,0.369,-6.936,0.0843,92.036,4,0.452,evening
484,水星 × 今夜はブギー・バック nice vocal,水星 × 今夜はブギー・バック nice vocal,池田智子 × TENDRE,2022-03-09,301413,60,7,0,0.673,0.0646,0.725,0.0028,0.101,-4.727,0.0225,100.018,4,0.573,evening
485,BUDDY feat. PUNPEE,The Beam,BIM,2018-07-25,216015,50,0,1,0.488,0.361,0.601,0.0,0.103,-7.393,0.401,77.974,4,0.569,evening
486,ガーデン,LOVE ALL SERVE ALL,Fujii Kaze,2022-03-23,229333,62,4,1,0.589,0.0932,0.527,0.000337,0.104,-8.332,0.0572,138.023,4,0.576,evening
487,Wonderland,Shade,iri,2019-03-06,224786,57,0,1,0.724,0.325,0.829,0.000979,0.0855,-5.759,0.033,95.006,4,0.528,evening
488,Miree,THE BAY,Suchmos,2015-07-08,242600,49,10,0,0.717,0.0225,0.688,0.0,0.107,-5.886,0.027,124.015,4,0.715,evening
489,Cruisin',Dream,Shin Sakiura,2019-01-23,193340,34,0,1,0.697,0.265,0.687,0.0,0.103,-5.455,0.0402,103.962,4,0.364,evening
490,朝焼けと熱帯魚,Fruits Decaying,Boku no Lyric no Boyomi,2017-11-22,246946,42,6,1,0.528,0.107,0.766,0.00709,0.0974,-6.383,0.0397,74.993,4,0.803,evening
491,HOME,HOME,Seira Kariya,2021-08-04,210206,10,4,1,0.663,0.232,0.75,0.0,0.331,-5.482,0.0877,144.791,4,0.756,evening
492,丸の内サディスティック,Love & Groove Delivery,UNCHAIN,2013-03-27,243846,47,8,1,0.567,0.107,0.924,0.0,0.344,-3.824,0.0588,101.934,4,0.707,evening
493,マイ草履 feat. にゃん北朝時代,レキシチ,Rekishi,2022-04-20,276053,38,5,1,0.435,0.00273,0.737,0.000379,0.0683,-4.935,0.0365,159.925,4,0.335,evening
494,今夜はブギー・バック nice vocal × 水星,今夜はブギー・バック nice vocal × 水星,kZm × 佐藤千亜妃,2022-03-09,132240,55,2,0,0.727,0.398,0.729,0.0873,0.142,-4.937,0.0369,93.997,4,0.71,evening
495,東京cruisin',東京cruisin',tonun,2021-08-04,188569,52,1,1,0.752,0.364,0.786,0.00216,0.309,-6.101,0.145,98.018,4,0.92,evening
496,月の椀,アダプト,sakanaction,2022-03-30,250000,55,2,0,0.773,0.068,0.604,9.26e-06,0.4,-5.369,0.057,132.021,4,0.869,evening
497,Talk,Talk,Asilo,2022-02-09,278290,36,5,1,0.771,0.262,0.587,0.0,0.354,-6.099,0.0379,93.009,4,0.684,evening
498,SANDIE,SANDIE,Michael Kaneko,2021-12-01,287569,37,8,0,0.758,0.168,0.73,0.00839,0.112,-8.214,0.0506,113.019,4,0.654,evening
499,Superpower,Superpower,SIRUP,2022-03-09,202440,45,11,0,0.769,0.147,0.747,1.86e-06,0.586,-4.09,0.239,106.808,4,0.666,evening
500,Strawberry Psycho,Strawberry Psycho,Kenta Dedachi,2021-10-15,207941,36,7,0,0.811,0.0569,0.638,2.57e-06,0.0632,-6.088,0.146,104.975,4,0.631,evening
501,喜劇,喜劇,Gen Hoshino,2022-04-08,230666,66,1,0,0.676,0.0322,0.461,1.01e-06,0.358,-6.746,0.143,87.917,4,0.715,evening
502,Scenario (Film),MODERN TIMES,PUNPEE,2017-10-11,248150,43,9,1,0.682,0.335,0.889,0.0,0.104,-5.118,0.256,153.018,4,0.676,evening
503,now,now,showmore,2019-03-13,253183,30,3,0,0.721,0.403,0.504,5.6e-06,0.0855,-7.869,0.214,97.734,4,0.695,evening
504,Up All Night,Elastic Afterwords,Kenichiro Nishihara,2019-02-06,213268,37,4,0,0.649,0.322,0.8,0.0147,0.126,-5.786,0.0283,111.982,4,0.561,evening
505,Gimelou,CLASSIX,IN-SIST,2016-06-15,205093,22,7,1,0.817,0.196,0.782,0.0,0.0946,-5.516,0.175,106.022,4,0.893,evening
506,Love is Over - (Tomggg Remix),TREKKIE TRAX THE BEST 2016-2017,Various Artists,2018-01-17,235826,29,2,1,0.738,0.347,0.78,2.74e-06,0.0632,-7.445,0.0629,115.006,4,0.947,evening
507,くればいいのに - Single Edit,KREVA BEST ALBUM「KⅩ」,KREVA,2014-06-18,299706,35,0,0,0.616,0.0908,0.728,0.0,0.096,-5.705,0.0334,162.077,4,0.961,evening
508,FLY,PLAY,Taichi Mukai,2017-08-23,200288,0,11,0,0.782,0.269,0.715,0.0,0.131,-7.124,0.0674,116.969,4,0.788,evening
509,been so long - tofubeats remix,BACK2THEFUTURETHEALBUM,m-flo,2018-02-28,358033,23,7,1,0.732,0.0076,0.877,0.000125,0.0753,-5.868,0.0456,101.996,4,0.239,evening
510,Disco (Bad dance doesn't matter),Disco (Bad dance doesn't matter),chelmico,2020-08-07,223773,29,11,0,0.783,0.0438,0.824,0.0,0.1,-4.886,0.105,117.98,4,0.759,evening
511,Hug feat. kojikoji (Fantasy club ver.),Fantasy club,空音,2019-12-18,185333,52,9,1,0.785,0.433,0.73,0.0,0.149,-4.099,0.0731,92.023,4,0.529,evening
512,Hug,Hug,空音,2019-08-21,184728,57,1,0,0.727,0.871,0.83,0.0,0.0907,-3.129,0.164,91.859,4,0.839,evening
513,確信MAYBE - Kenichiro Nishihara Remix,確信MAYBE (Kenichiro Nishihara Remix),Yu Sakai,2019-06-26,232733,13,0,0,0.717,0.0778,0.758,0.0,0.0636,-5.063,0.0277,117.968,4,0.661,evening
514,Presence Reprise,Presence,STUTS,2021-06-23,282386,32,11,1,0.364,0.841,0.415,2.81e-05,0.183,-9.115,0.0374,80.066,1,0.375,evening
515,Serendipity,Illuminus,Kenichiro Nishihara,2012-12-21,245093,34,10,1,0.707,0.131,0.655,0.0527,0.193,-5.975,0.0299,96.956,4,0.661,evening
516,琥珀の目,琥珀の目,Rin音,2021-10-11,170167,43,11,1,0.462,0.0714,0.924,0.000131,0.212,-5.154,0.0714,90.999,4,0.636,evening
517,Don't Be Someone Else,MUSIC WARDROBE,FIVE NEW OLD,2021-04-07,223083,47,10,0,0.694,0.263,0.673,0.0,0.0841,-5.848,0.0668,94.968,4,0.754,evening
518,青い春に,青い春に,tonun,2021-03-17,235468,36,7,1,0.853,0.439,0.4,0.000474,0.271,-8.195,0.0552,128.032,4,0.422,evening
519,VIBRATION (feat. Kotetsu Shoichiro),REFLECTION,tofubeats,2022-05-18,241800,42,0,0,0.796,0.246,0.489,2.31e-05,0.0892,-10.854,0.0835,103.987,4,0.635,evening
520,Kiss Me More (feat. Naomi Watanabe),Kiss Me More (feat. Naomi Watanabe),Doja Cat,2021-05-01,209942,53,8,1,0.776,0.391,0.692,0.000917,0.113,-4.409,0.0279,110.964,4,0.749,evening
521,Telepath,Telepath,Conan Gray,2021-10-29,194973,72,9,1,0.606,0.00298,0.819,0.0,0.0702,-4.804,0.049,75.006,4,0.744,evening
522,Good Together,Warm on a Cold Night (Deluxe),HONNE,2016-07-13,228521,52,5,0,0.683,0.0874,0.658,0.000487,0.133,-5.46,0.0293,96.99,4,0.507,evening
523,LUNATIC,6equence,Moon Byul,2022-01-22,205226,40,5,1,0.735,0.059,0.93,0.0,0.138,-2.768,0.0658,123.999,4,0.842,evening
524,万葉,万葉,小田朋美,2022-03-31,163724,44,5,1,0.512,0.634,0.417,0.00247,0.0966,-8.644,0.0628,121.418,4,0.616,evening
525,Fake,Fake,Lauv,2020-10-13,146375,69,4,1,0.703,0.139,0.657,0.0,0.093,-5.363,0.0783,82.96,4,0.455,evening
526,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,223413,80,11,0,0.893,0.0642,0.745,0.0,0.0943,-3.105,0.0571,101.018,4,0.872,evening
527,Butter,Strides,Nariaki Obukuro,2021-10-13,320733,39,8,1,0.675,0.25,0.58,0.122,0.117,-8.744,0.255,171.265,4,0.507,evening
528,Catch Me If You Can (Fly Away),Rocket Science,Kenta Dedachi,2019-10-30,261866,40,8,1,0.72,0.0206,0.707,0.000125,0.134,-5.633,0.0321,122.023,4,0.688,evening
529,ラブ・ストーリーは突然に,自己ベスト,Kazumasa Oda,2002,295080,55,7,1,0.658,0.00377,0.763,0.000486,0.819,-4.375,0.029,113.557,4,0.53,evening
530,雨のビート,雨のビート,sty,2021-06-04,202588,33,9,1,0.63,0.203,0.524,0.0,0.0833,-8.183,0.102,169.961,4,0.718,evening
531,Any song,Any song,ZICO,2020-01-13,227226,67,10,0,0.874,0.118,0.787,0.0,0.11,-2.416,0.129,108.007,4,0.896,evening
532,LA・LA・LA LOVE SONG,LA・LA・LA LOVE THANG,Toshinobu Kubota,1996-12-02,286493,57,8,0,0.754,0.125,0.908,2.99e-05,0.0779,-4.555,0.0363,117.907,4,0.95,evening
533,Need You Bad,CIY,SIRUP,2020-03-25,241013,45,10,0,0.672,0.033,0.632,0.00237,0.111,-6.278,0.121,175.994,4,0.898,evening
534,All Night (BTS World Original Soundtrack) [Pt. 3],BTS WORLD (Original Soundtrack),Various Artists,2019-06-28,216873,57,5,1,0.725,0.193,0.706,0.0,0.109,-4.766,0.121,120.042,4,0.667,evening
535,Something Bout That Feeling,"You & Me, That's Enough",Devin Kennedy,2019-10-04,132688,64,5,1,0.69,0.064,0.397,0.0,0.0784,-6.514,0.0453,203.723,4,0.772,evening
536,Slidin' (feat. Kodak Black),Slidin' (feat. Kodak Black),Jason Derulo,2022-05-19,156300,67,11,0,0.695,0.106,0.884,0.0,0.134,-1.953,0.172,100.088,4,0.803,evening
537,Baby Boo (with Saweetie),Baby Boo,Muni Long,2022-06-10,152241,61,5,0,0.776,0.127,0.83,0.0,0.16,-4.676,0.0659,134.681,4,0.662,evening
538,Sweetest Pie,Sweetest Pie,Megan Thee Stallion,2022-03-11,201334,81,7,1,0.814,0.167,0.628,0.0,0.101,-7.178,0.221,123.977,4,0.677,evening
539,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",Rainy day,PATEKO,2020-07-19,218250,53,2,1,0.621,0.55,0.783,0.0,0.109,-4.78,0.162,160.161,4,0.49,evening
540,Step by Step,Rocket Science,Kenta Dedachi,2019-10-30,254800,49,9,0,0.815,0.322,0.678,0.000775,0.102,-6.229,0.0389,115.98,4,0.78,evening
541,boyfriend material,to be honest,Gareth.T,2022-05-20,150298,59,4,1,0.794,0.445,0.454,0.0,0.127,-7.848,0.0477,144.926,4,0.913,evening
542,Couch Potato,Couch Potato,Jakubi,2015-04-20,195188,51,8,1,0.736,0.251,0.707,0.0,0.411,-4.491,0.103,90.078,4,0.58,evening
543,Life is,Life is,AmPm,2017-04-06,245751,23,11,0,0.898,0.0499,0.738,0.0272,0.0927,-5.65,0.0521,120.002,4,0.957,evening
544,Love Never Felt So Good,XSCAPE,Michael Jackson,2014-05-09,246026,70,7,0,0.775,0.132,0.719,1.79e-06,0.0662,-6.212,0.0435,117.513,4,0.712,evening
545,Don't Rush,Banba,Ric Wilson,2018-05-18,218365,34,2,0,0.902,0.252,0.735,0.00137,0.184,-6.373,0.0927,109.993,4,0.698,evening
546,Dancing in the Moonlight,Onka's Big Moka,Toploader,2000,232693,78,10,1,0.632,0.0624,0.856,0.0,0.347,-3.463,0.0348,119.397,4,0.867,evening
547,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",My House,Flo Rida,2015-04-07,224258,68,9,0,0.854,0.0242,0.766,0.0,0.0793,-4.697,0.141,118.004,4,0.784,evening
548,LAst dAy oN EaRTh,LAst dAy oN EaRTh,Tai Verdes,2022-01-13,172755,70,5,1,0.494,0.413,0.553,4.17e-05,0.218,-5.57,0.197,82.061,4,0.359,evening
549,Color Drive,The Voyager 737,DPR CREAM,2019-07-05,160933,56,2,0,0.847,0.125,0.644,5.97e-05,0.208,-6.129,0.0349,109.991,4,0.636,evening
550,Why (Feat. Hoody),Why (Feat. Hoody),VVON,2022-07-05,140866,48,4,1,0.779,0.658,0.392,0.0,0.0958,-4.135,0.0482,89.929,4,0.708,evening
551,Lost,Versus the night,yama,2022-08-31,245466,52,4,1,0.323,0.169,0.601,0.0,0.363,-4.746,0.0351,109.687,5,0.289,evening
552,Ain't Nobody Know,Same Thing,Gen Hoshino,2019-10-14,211533,44,5,0,0.875,0.538,0.35,9.44e-06,0.102,-5.826,0.0626,120.0,4,0.565,evening
553,STRESS,STRESS FREE,gb,2021-11-24,146890,44,0,1,0.781,0.475,0.474,0.0,0.0959,-6.217,0.734,88.107,4,0.643,evening
554,Laid back,ReNBRANDT,ReN,2021-09-08,191356,35,10,1,0.822,0.268,0.366,0.0,0.348,-8.235,0.0535,92.99,4,0.514,evening
555,浮遊夢,浮遊夢,Ayumu Imazu,2021-05-28,199411,40,0,0,0.715,0.314,0.72,0.0,0.352,-4.869,0.18,97.115,4,0.679,evening
556,君のしぐさも,君のしぐさも,Baby Kiy,2020-09-02,154241,39,7,0,0.692,0.797,0.365,0.0,0.286,-7.248,0.0361,97.964,4,0.363,evening
557,Found Me,yet,maeshima soshi,2022-04-15,183061,42,2,1,0.567,0.62,0.368,1.51e-05,0.0922,-8.706,0.0594,130.135,4,0.48,evening
558,SEASIDE MAGIC,SEASIDE MAGIC,OHTORA,2021-09-15,253910,33,9,1,0.758,0.505,0.61,1.77e-06,0.233,-4.545,0.0368,91.012,4,0.63,evening
559,彗星と街,彗星と街,Mel,2020-11-22,200727,50,6,1,0.606,0.228,0.58,0.0,0.137,-7.331,0.216,75.968,4,0.798,evening
560,Apple Pie,Apple Pie,鈴木愛理,2021-04-12,217629,35,8,1,0.82,0.753,0.481,0.000279,0.0895,-8.156,0.0331,102.961,4,0.827,evening
561,東京今夜,SOLAR,フレンズ,2021-08-04,226546,33,8,1,0.541,0.331,0.553,0.0,0.104,-5.228,0.0796,179.829,4,0.665,evening
562,でこぼこ,Green Light,Furui Riho,2022-03-09,270484,35,6,1,0.528,0.918,0.392,0.000601,0.165,-8.291,0.155,80.068,4,0.748,evening
563,あなたの季節が,あなたの季節が,tonun,2021-09-01,183428,37,9,1,0.821,0.303,0.611,0.639,0.0997,-7.518,0.0416,139.995,4,0.703,evening
564,Offshore ~Cafe Latte Song~,Offshore ~Cafe Latte Song~,WST,2021-01-15,185152,44,3,1,0.654,0.43,0.649,0.0,0.114,-3.824,0.107,90.307,4,0.825,evening
565,Sugar Baby,Sugar Baby,L-Baby,2020-12-27,201567,52,8,1,0.746,0.488,0.404,0.00106,0.175,-6.369,0.142,76.927,4,0.244,evening
