,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
484,できっこないを やらなくちゃ,サンボマスター 究極ベスト,Sambomaster,2006,217920,59,9,1,0.409,7.58e-05,0.978,0.0,0.117,-2.63,0.0683,139.883,4,0.549,morning
485,10時の方角,Chime,sumika,2019-03-13,224280,44,5,1,0.6,0.197,0.879,0.0,0.351,-3.561,0.033,142.039,4,0.703,morning
486,祝祭,AMUSIC,sumika,2021-03-03,233173,40,5,0,0.675,0.133,0.872,0.0,0.161,-4.479,0.0782,133.943,4,0.956,morning
487,ルージュの伝言,COBALT HOUR,Yumi Arai,1975-06-20,182800,60,3,1,0.493,0.501,0.719,0.369,0.411,-8.878,0.0411,153.295,4,0.841,morning
488,やさしさに包まれたなら,MISSLIM,Yumi Arai,1974-10-05,191726,60,6,1,0.501,0.394,0.689,3.33e-05,0.0955,-7.087,0.0288,105.538,4,0.616,morning
489,サイシンサイコウ,THE WORLD,go!go!vanillas,2019-05-15,167333,43,10,1,0.686,0.0325,0.773,0.0,0.181,-2.885,0.0787,107.052,4,0.9,morning
490,公私混同,公私混同,YUZU,2020-08-17,204625,43,9,1,0.802,0.0357,0.691,0.0,0.103,-3.489,0.0438,128.033,4,0.916,morning
491,スマイル,スマイル,森七菜,2020-07-19,176800,51,1,0,0.784,0.15,0.743,0.0,0.295,-4.842,0.0303,123.986,4,0.886,morning
492,空と青,10th Anniversary Best,Leo Ieiri,2022-02-16,258532,44,0,1,0.42,0.0511,0.819,2.61e-06,0.0793,-3.2,0.0442,189.985,4,0.601,morning
493,俺らリサイタルズ,俺らリサイタルズ,リサイタルズ,2019-11-22,194744,48,7,0,0.574,0.0654,0.827,0.0,0.0991,-5.668,0.131,139.945,4,0.725,morning
494,ワンドリンク別,アルデンテ,Macaroni Empitsu,2019-04-18,110924,55,5,1,0.563,0.0268,0.794,0.0,0.128,-3.474,0.0643,117.803,4,0.524,morning
495,Milk & Coffee,Milk & Coffee,UEBO,2019-07-17,226475,28,8,1,0.709,0.087,0.528,2.24e-06,0.604,-6.575,0.0391,140.923,4,0.599,morning
496,Sunday Morning,Songs About Jane,Maroon 5,2002-06-25,244866,67,0,1,0.607,0.0745,0.76,0.0,0.0595,-5.229,0.0482,88.059,4,0.805,morning
497,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,78,8,0,0.794,0.3,0.711,0.0,0.0955,-5.124,0.0699,174.915,4,0.955,morning
498,A Thousand Miles,Be Not Nobody,Vanessa Carlton,2002-04-30,237493,78,11,1,0.56,0.323,0.825,0.0,0.161,-3.862,0.0379,94.931,4,0.268,morning
499,明るい未来,fam fam,never young beach,2016-06-08,233769,47,10,1,0.536,0.118,0.825,0.00794,0.0585,-5.028,0.031,94.989,4,0.741,morning
500,Bad Day,Daniel Powter,Daniel Powter,2005-02-22,233640,76,3,1,0.599,0.448,0.785,0.00336,0.151,-4.013,0.0309,140.046,4,0.52,morning
501,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-01,242946,76,11,1,0.703,0.559,0.444,0.0,0.0973,-9.331,0.0417,150.96,4,0.712,morning
502,心のそばに,「竜とそばかすの姫」オリジナル・サウンドトラック,Various Artists,2021-07-30,303812,38,7,1,0.366,0.82,0.2,0.000525,0.0881,-11.587,0.0341,107.852,3,0.139,morning
503,A Million Miles Away,「竜とそばかすの姫」オリジナル・サウンドトラック,Various Artists,2021-07-30,481378,48,2,0,0.152,0.731,0.199,0.000878,0.0978,-12.121,0.0347,80.023,4,0.0369,morning
504,座・ロンリーハーツ親父バンド,座・ロンリーハーツ親父バンド,加山雄三とザ・ヤンチャーズ,2010-04-07,358866,10,7,1,0.333,0.341,0.856,0.0,0.0854,-5.841,0.0555,190.195,4,0.73,morning
505,丸ノ内サディスティック - EXPO Ver.,三文ゴシップ,Sheena Ringo,2009-06-24,179733,32,0,0,0.653,0.602,0.43,0.0,0.108,-6.767,0.031,90.004,4,0.488,morning
506,Easy On Me,Easy On Me,Adele,2021-10-14,224694,85,5,1,0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,4,0.13,morning
507,Forget You,The Lady Killer (Deluxe),CeeLo Green,2010-11-09,222733,58,0,1,0.696,0.134,0.875,0.0,0.159,-3.682,0.0649,127.39,4,0.772,morning
508,モンスター,R,Ohashi Trio,2011-12-07,346240,36,1,1,0.627,0.529,0.556,0.000445,0.105,-8.754,0.0314,115.014,4,0.34,morning
509,鱗(うろこ),コントラスト,Motohiro Hata,2007-09-26,324053,59,6,1,0.442,0.074,0.748,0.0,0.1,-5.448,0.0302,89.956,4,0.493,morning
510,トレイン,ケツノポリス5,Ketsumeishi,2007-08-29,326293,45,10,1,0.767,0.0651,0.758,2.88e-05,0.112,-4.865,0.0289,118.008,4,0.916,morning
511,恋だろ,恋だろ,wacci,2022-04-15,282426,74,4,1,0.599,0.17,0.546,0.0,0.113,-6.795,0.0333,143.91,4,0.336,morning
