,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
467,All Star,Astro Lounge,Smash Mouth,1999-06-08,200373,80,11,1,0.731,0.0395,0.867,0.0,0.0861,-5.881,0.032,104.019,4,0.776,sunny
468,Sign of the Times,Sign of the Times,Harry Styles,2017-04-07,340706,10,5,1,0.518,0.0259,0.575,0.0,0.109,-4.616,0.0302,120.019,4,0.209,sunny
469,I Want It That Way,The Hits--Chapter One,Backstreet Boys,2001-10-23,213600,70,6,0,0.689,0.216,0.702,0.0,0.159,-5.642,0.0261,99.031,4,0.484,sunny
470,I Like Me Better,I Like Me Better,Lauv,2017-05-19,197436,2,9,1,0.752,0.535,0.505,2.55e-06,0.104,-7.621,0.253,91.97,4,0.419,sunny
471,Please Don't Go,Please Don't Go,Joel Adams,2015-11-06,210580,72,4,0,0.513,0.0118,0.768,1.94e-05,0.294,-4.868,0.0587,84.264,4,0.235,sunny
472,See You Again (feat. Charlie Puth),Nine Track Mind (Special Edition),Charlie Puth,2015-11-05,229525,43,10,1,0.689,0.369,0.481,1.03e-06,0.0649,-7.503,0.0815,80.025,4,0.283,sunny
473,Let It Be - Remastered,Let It Be (Remastered),The Beatles,1970-05-08,243026,0,0,1,0.443,0.631,0.403,0.0,0.111,-8.339,0.0322,143.462,4,0.41,sunny
474,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,2014-06-21,281560,84,2,1,0.781,0.474,0.445,0.0,0.184,-6.061,0.0295,78.998,4,0.591,sunny
475,One Call Away,Nine Track Mind (Special Edition),Charlie Puth,2015-11-05,194453,45,1,1,0.667,0.403,0.613,0.0,0.115,-5.353,0.0344,91.024,4,0.47,sunny
476,Stay With Me,In The Lonely Hour (Deluxe Edition),Sam Smith,2014-01-01,172723,0,0,1,0.5,0.566,0.418,0.000193,0.11,-6.535,0.0377,84.899,4,0.176,sunny
477,Wonderwall,[What's The Story] Morning Glory,Oasis,1995-10-02,258906,0,2,1,0.412,0.00212,0.849,0.0,0.13,-5.625,0.0361,174.428,4,0.486,sunny
478,Say You Won't Let Go,Say You Won't Let Go,James Arthur,2016-09-09,211240,69,10,1,0.4,0.693,0.564,0.0,0.0863,-7.444,0.0523,99.269,4,0.483,sunny
479,Too Much To Ask,Too Much To Ask,Niall Horan,2017-09-14,223043,0,0,1,0.517,0.375,0.552,0.0,0.106,-6.401,0.039,153.747,4,0.196,sunny
480,Slow Hands,Flicker (Deluxe),Niall Horan,2017-10-20,188174,76,0,1,0.735,0.011,0.425,0.0,0.055,-6.648,0.0464,85.896,4,0.848,sunny
481,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-06-19,242373,66,5,0,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4,0.417,sunny
482,Over The Rainbow,Over The Rainbow,Grace VanderWaal,2017-08-31,150706,20,0,1,0.424,0.656,0.456,0.0,0.0936,-7.282,0.0291,171.441,4,0.658,sunny
483,Let Her Go,Let Her Go (You Only Know You Love Her When You Let Her Go),And so You Run,2014-02-03,252994,26,7,1,0.375,0.443,0.525,1.9e-05,0.0922,-7.302,0.0282,149.712,4,0.44,sunny
484,Locked Away (feat. Adam Levine),What Dreams Are Made Of,R. City,2015-10-09,227480,79,1,1,0.509,0.304,0.671,0.0,0.0452,-5.709,0.0678,118.413,5,0.55,sunny
485,All of Me,Love In The Future (Expanded Edition),John Legend,2013-08-30,269560,86,8,1,0.422,0.922,0.264,0.0,0.132,-7.064,0.0322,119.93,4,0.331,sunny
486,Love On The Brain,ANTI (Deluxe),Rihanna,2016-01-28,224000,0,4,0,0.509,0.0717,0.637,1.08e-05,0.0789,-4.83,0.0471,172.006,3,0.378,sunny
487,Talking to the Moon,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,217866,78,1,0,0.498,0.511,0.59,0.0,0.107,-4.721,0.032,145.867,4,0.0784,sunny
488,Everyday,High School Musical 2 (Original Soundtrack),High School Musical Cast,2007-01-01,278000,60,0,1,0.629,0.202,0.715,0.0,0.23,-5.421,0.0379,115.006,4,0.399,sunny
489,Don't Leave Me Alone (feat. Anne-Marie),7,David Guetta,2018-09-14,183746,54,4,0,0.694,0.177,0.617,0.0,0.11,-7.838,0.0469,127.928,4,0.496,sunny
490,Young Dumb & Broke,American Teen,Khalid,2017-04-27,202546,81,1,1,0.799,0.199,0.539,1.66e-05,0.165,-6.351,0.0421,136.948,4,0.394,sunny
491,Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,85,5,1,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4,0.212,sunny
492,House Party,Montevallo,Sam Hunt,2014-10-27,190240,72,8,1,0.747,0.113,0.861,0.0,0.026,-5.251,0.0514,103.966,4,0.859,sunny
493,Fix You,X&Y,Coldplay,2005-06-07,295533,84,3,1,0.209,0.164,0.417,0.00196,0.113,-8.74,0.0338,138.178,4,0.124,sunny
494,Gonna Love Ya,Stories,Avicii,2015-10-02,215813,0,3,0,0.715,0.146,0.681,0.0802,0.139,-6.702,0.05,99.988,4,0.697,sunny
495,You Be Love (feat. Billy Raffoul),AVĪCI (01),Avicii,2017-08-10,207545,54,4,0,0.826,0.0351,0.466,0.0092,0.0833,-7.521,0.0425,124.95,4,0.548,sunny
496,We Are Young (feat. Janelle Monáe),Some Nights,fun.,2012-02-21,250626,75,10,1,0.378,0.02,0.638,7.66e-05,0.0849,-5.576,0.075,184.086,4,0.735,sunny
497,P.S. I Hate You,Taking One for the Team,Simple Plan,2016-02-19,183120,36,2,1,0.509,0.0131,0.962,0.0,0.227,-3.943,0.0688,178.086,4,0.643,sunny
498,Summer Paradise (feat. Sean Paul) - Single Version,Get Your Heart On!,Simple Plan,2011-06-20,234786,36,2,1,0.421,0.0132,0.822,0.0,0.092,-4.415,0.0542,171.935,4,0.751,sunny
499,Welcome to My Life,Still Not Getting Any,Simple Plan,2004-10-25,206773,59,1,1,0.421,0.0134,0.858,0.0,0.067,-4.535,0.0963,173.255,4,0.491,sunny
500,Wouldn't Change a Thing,Camp Rock 2: The Final Jam (Original TV Movie Soundtrack/Japan Release Version),Various Artists,2010-08-10,203840,22,1,1,0.359,0.0753,0.883,0.0,0.112,-3.535,0.0907,171.725,4,0.481,sunny
501,Ten More Days,Stories,Avicii,2015-10-02,245813,21,6,1,0.593,0.0225,0.675,1.33e-05,0.0972,-3.843,0.0306,137.885,4,0.267,sunny
502,For A Better Day,Stories,Avicii,2015-10-02,206066,35,5,1,0.639,0.0386,0.843,0.0829,0.108,-3.393,0.0334,135.002,4,0.317,sunny
503,Broken Arrows,Stories,Avicii,2015-10-02,232760,36,7,1,0.63,0.0481,0.666,0.000567,0.104,-7.186,0.045,115.973,4,0.288,sunny
504,Trouble,Stories,Avicii,2015-10-02,171506,0,9,1,0.691,0.033,0.802,0.0,0.298,-3.403,0.0358,115.871,4,0.802,sunny
505,Perfect,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,230333,79,2,1,0.647,0.0598,0.823,0.0,0.119,-5.231,0.0762,99.933,4,0.396,sunny
506,The Days,The Days / Nights,Avicii,2014-01-01,278480,68,0,1,0.59,0.04,0.724,4.07e-05,0.142,-3.278,0.0439,127.059,4,0.526,sunny
507,Heaven,TIM,Avicii,2019-06-06,277261,67,9,1,0.592,0.0715,0.873,0.00982,0.142,-5.65,0.0275,122.011,4,0.516,sunny
508,Never Leave Me (feat. Joe Janiak),TIM,Avicii,2019-06-06,171726,55,4,1,0.629,0.303,0.662,0.0,0.0762,-5.581,0.0939,82.368,4,0.45,sunny
509,Heavy (feat. Kiiara),One More Light,Linkin Park,2017-05-19,169800,69,9,1,0.59,0.0484,0.671,0.0,0.0604,-6.098,0.0706,149.982,4,0.438,sunny
510,Act My Age,FOUR (Deluxe),One Direction,2014-11-17,198653,61,6,1,0.495,0.00287,0.883,2.26e-05,0.0978,-4.722,0.0402,135.899,4,0.642,sunny
511,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,84,6,1,0.545,0.00617,0.675,0.00197,0.209,-6.474,0.0279,124.97,4,0.162,sunny
512,GHOST,IRL,HUMAN,2018-11-16,228453,28,2,1,0.678,0.0324,0.536,0.0,0.182,-7.841,0.0555,128.017,4,0.267,sunny
513,Ain't A Thing (feat. Bonn),TIM,Avicii,2019-06-06,183660,51,9,1,0.454,0.544,0.423,0.0,0.0538,-7.286,0.0552,170.162,4,0.245,sunny
514,Enemy,Enemy,Sandro Cavazza,2019-04-26,212188,0,9,1,0.558,0.00339,0.675,0.0,0.272,-8.224,0.0623,131.847,4,0.327,sunny
515,We’re The Same‬‬,We’re The Same‬‬,Vigiland,2019-05-10,174064,54,2,1,0.671,0.094,0.597,0.0,0.0881,-7.891,0.0333,125.973,4,0.363,sunny
516,Finally // beautiful stranger,Finally // beautiful stranger,Halsey,2019-12-06,221095,63,9,0,0.626,0.051,0.55,0.0,0.118,-5.105,0.029,133.976,4,0.123,sunny
517,Invisible - from the Netflix Film Klaus,Invisible (from the Netflix Film Klaus),Zara Larsson,2019-11-08,173975,52,11,1,0.519,0.0571,0.731,0.0,0.381,-3.993,0.0402,82.967,4,0.296,sunny
518,It's Time,Night Visions,Imagine Dragons,2012-09-04,240306,73,2,1,0.656,0.0162,0.884,0.0,0.144,-4.748,0.0372,105.009,4,0.86,sunny
519,We Rock,Camp Rock,Various Artists,2008-01-01,190933,52,8,0,0.638,0.00635,0.953,0.0,0.12,-3.491,0.11,143.849,4,0.799,sunny
520,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo,2017-02-16,220780,77,0,1,0.64,0.119,0.533,0.0,0.0864,-6.596,0.0706,99.968,4,0.515,sunny
521,Takeaway (with ILLENIUM & Lennon Stella),ASCEND,ILLENIUM,2019-08-16,209893,0,3,1,0.294,0.12,0.505,0.0,0.0977,-8.106,0.042,85.332,1,0.357,sunny
522,ocean eyes,dont smile at me,Billie Eilish,2017-12-22,200379,81,4,0,0.511,0.816,0.363,0.0317,0.084,-7.65,0.041,144.892,4,0.169,sunny
523,Girl in the Mirror,UglyDolls (Original Motion Picture Soundtrack),Various Artists,2019-04-26,158066,64,2,1,0.748,0.0615,0.69,0.0,0.296,-3.053,0.0352,106.966,4,0.513,sunny
524,Bones (feat. OneRepublic),Bones (feat. OneRepublic),Galantis,2019-01-31,205792,61,0,1,0.658,0.00463,0.804,0.0,0.178,-5.735,0.0377,120.047,4,0.508,sunny
525,All You Need To Know (feat. Calle Lehmann),All You Need To Know (feat. Calle Lehmann),Gryffin,2019-03-27,238458,59,0,1,0.513,0.00968,0.788,0.0,0.11,-4.629,0.0364,139.987,4,0.234,sunny
526,death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,83,8,0,0.726,0.731,0.431,0.0,0.696,-8.765,0.135,144.026,4,0.348,sunny
527,You should be sad,Manic,Halsey,2020-01-17,205473,74,2,1,0.591,0.143,0.585,0.0,0.109,-6.35,0.0277,110.94,4,0.324,sunny
528,Jubel - Original Mix,Jubel,Klingande,2014-11-05,283638,0,0,1,0.698,0.185,0.476,0.238,0.0542,-7.459,0.0417,124.986,4,0.181,sunny
529,Summer on You,Summer on You,PRETTYMUCH,2018-06-21,205791,62,4,1,0.811,0.636,0.447,0.0,0.462,-6.55,0.0414,99.995,4,0.694,sunny
530,Two Beers In,Those Days Are Gone,Free Throw,2014-09-16,135625,0,4,1,0.677,0.0251,0.533,0.000431,0.135,-6.556,0.0384,112.446,3,0.487,sunny
531,Without Me,Covers,Alec Chambers,2018-10-27,116506,61,11,0,0.609,0.802,0.258,0.0,0.421,-12.602,0.0482,136.041,4,0.344,sunny
532,The Middle,The Middle,Zedd,2018-01-23,184732,81,7,1,0.753,0.171,0.657,0.0,0.112,-3.061,0.0449,107.01,4,0.437,sunny
533,Personal,Talk To Ya - EP,HRVY,2017-11-30,198040,70,8,1,0.755,0.114,0.536,0.0,0.0282,-5.605,0.12,138.969,4,0.882,sunny
534,Fades Away - Avicii Tribute Acoustic Version,Fades Away (Avicii Tribute Acoustic Version),MishCatt,2020-03-20,181324,0,8,0,0.601,0.882,0.145,1.35e-05,0.111,-12.337,0.0761,122.013,4,0.23,sunny
535,End of Time,End of Time,K-391,2020-03-06,187560,67,4,0,0.81,0.267,0.7,6.69e-05,0.137,-5.664,0.0399,116.019,4,0.193,sunny
536,Have I Told You,The Home We Built,Matthew Mole,2013-07-29,249360,38,4,1,0.74,0.488,0.347,0.0,0.081,-12.366,0.0377,119.997,4,0.383,sunny
537,True Believer,Stories,Avicii,2015-10-02,288146,24,8,0,0.762,0.00281,0.561,0.00396,0.0768,-2.964,0.0813,120.001,4,0.355,sunny
538,Trouble,Stories,Avicii,2015-10-02,171506,36,9,1,0.689,0.0323,0.799,0.0,0.297,-3.45,0.0392,115.859,4,0.823,sunny
539,I Won't Give Up,2012 Pop Hits,Various Artists,2020-04-17,240165,0,4,1,0.585,0.694,0.303,0.0,0.115,-10.058,0.0398,136.703,3,0.142,sunny
540,Without You - Tokima Tokio Remix,Without You (Remixes),Avicii,2017-10-13,191345,33,2,1,0.572,0.00223,0.784,0.00898,0.311,-6.333,0.0385,96.01,4,0.495,sunny
541,Leyla,Leyla,Mesto,2019-02-22,181810,47,4,0,0.817,0.156,0.728,0.0,0.0831,-5.382,0.0973,107.117,4,0.538,sunny
542,Who Do You Love,Who Do You Love,The Chainsmokers,2019-02-07,226746,0,3,1,0.51,0.00791,0.835,0.0,0.219,-4.673,0.0447,140.024,4,0.435,sunny
543,Everybody Hates Me,Sick Boy...Everybody Hates Me,The Chainsmokers,2018-03-16,224026,0,11,0,0.471,0.00836,0.755,0.0,0.368,-6.612,0.0455,154.801,4,0.512,sunny
544,Lullaby,Lullaby,Sigala,2018-02-23,204022,60,5,0,0.725,0.0784,0.834,1.27e-05,0.0834,-3.913,0.037,120.026,4,0.859,sunny
545,You’re The Best Thing About Me,Songs Of Experience (Deluxe Edition),U2,2017-12-01,225400,19,2,1,0.65,0.002,0.78,1.18e-06,0.294,-6.713,0.0351,117.023,4,0.809,sunny
546,Don't Stop Believin',Escape (Bonus Track Version),Journey,1981,250986,83,4,1,0.5,0.127,0.748,0.0,0.447,-9.072,0.0363,118.852,4,0.514,sunny
547,Play Date,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,179867,79,5,1,0.68,0.612,0.729,0.0,0.224,-5.077,0.0475,123.97,4,0.446,sunny
548,Malibu,Younger Now,Miley Cyrus,2017-09-29,231906,77,8,1,0.573,0.0767,0.781,2.64e-05,0.0813,-6.406,0.0555,139.934,4,0.343,sunny
549,Every Teardrop Is a Waterfall - Live,Live 2012,Coldplay,2012-11-19,324306,45,2,1,0.25,0.0124,0.971,0.000145,0.985,-7.516,0.154,118.206,4,0.264,sunny
550,Who Says,When The Sun Goes Down,Selena Gomez & The Scene,2011-01-01,195613,77,4,1,0.682,0.0843,0.927,0.0,0.149,-2.915,0.0479,101.019,4,0.744,sunny
551,Tell Me That You Love Me,Tell Me That You Love Me,James Smith,2018-12-06,194658,72,6,1,0.536,0.402,0.317,0.0,0.11,-8.752,0.0359,143.89,4,0.319,sunny
552,Someone To You,Someone To You,BANNERS,2020-05-14,219813,59,2,1,0.518,0.00554,0.936,0.0,0.258,-3.685,0.0447,75.002,4,0.667,sunny
553,West Coast,Origins (Deluxe),Imagine Dragons,2018-11-09,217173,67,0,1,0.672,0.581,0.715,2.08e-06,0.101,-6.18,0.0268,104.989,4,0.677,sunny
554,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Camp Rock,Various Artists,2008-01-01,241866,56,11,1,0.326,0.0491,0.743,0.0,0.0874,-5.139,0.0352,80.475,4,0.459,sunny
555,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Camp Rock 2: The Final Jam,Cast Of 'Camp Rock 2',2010-01-01,186893,66,11,1,0.513,0.46,0.496,0.0,0.106,-6.049,0.0511,113.072,4,0.676,sunny
556,You Are the Music in Me,High School Musical 2 (Original Soundtrack),High School Musical Cast,2007-01-01,207866,63,5,1,0.38,0.441,0.766,0.0,0.0991,-4.518,0.065,101.978,4,0.477,sunny
557,Youngblood,Youngblood (Deluxe),5 Seconds of Summer,2018-06-15,203417,82,7,0,0.596,0.0169,0.854,0.0,0.124,-5.114,0.463,120.274,4,0.152,sunny
558,Unbreakable (feat. Clarence Coffee Jr.),Unbreakable (feat. Clarence Coffee Jr.),BUNT.,2020-07-31,238627,55,4,1,0.441,0.0105,0.738,0.0,0.126,-3.169,0.0449,126.954,4,0.208,sunny
559,Verge,Mobile Orchestra,Owl City,2015-07-10,213026,56,2,1,0.546,0.000181,0.744,1.17e-06,0.114,-6.892,0.0333,127.977,4,0.206,sunny
560,Talk,Talk,Khalid,2019-02-07,197487,70,0,1,0.9,0.0501,0.4,0.0,0.0876,-8.443,0.124,136.001,4,0.338,sunny
561,Modern Loneliness,~how i'm feeling~,Lauv,2020-03-06,252337,63,8,1,0.702,0.144,0.508,0.0,0.108,-7.105,0.035,82.009,4,0.143,sunny
562,Starving - Acoustic,Starving (Acoustic),Hailee Steinfeld,2016-11-11,181293,61,4,1,0.788,0.586,0.262,0.0,0.117,-8.354,0.0419,99.859,4,0.719,sunny
563,What Would I Change It To (feat. AlunaGeorge),AVĪCI (01),Avicii,2017-08-10,185454,0,11,1,0.79,0.274,0.503,3.56e-06,0.0787,-8.814,0.0987,109.991,4,0.537,sunny
564,Part Of The Band,Part Of The Band,The 1975,2022-07-07,260148,68,6,1,0.717,0.755,0.51,0.105,0.25,-8.225,0.0462,142.01,4,0.831,sunny
565,Love Me More,Love Me More,Sam Smith,2022-04-28,190658,79,10,1,0.791,0.302,0.439,1.85e-05,0.126,-5.62,0.0645,85.004,4,0.559,sunny
566,I Wish I Missed My Ex,LOVE AND COMPROMISE,Mahalia,2019-09-06,203066,61,0,1,0.669,0.274,0.669,0.0,0.289,-4.185,0.085,95.023,4,0.546,sunny
567,sheluvme,sheluvme,Tai Verdes,2022-06-22,150840,68,8,1,0.543,0.514,0.677,1.19e-05,0.239,-5.203,0.284,82.36,4,0.712,sunny
568,When You're Gone,When You're Gone,Shawn Mendes,2022-03-31,172266,83,5,1,0.603,0.0248,0.691,0.0,0.583,-5.805,0.0372,147.148,4,0.577,sunny
569,Just a Cloud Away,Despicable Me 2 (Original Motion Picture Soundtrack),Various Artists,2013-06-18,176078,69,2,1,0.888,0.426,0.459,0.0,0.11,-8.154,0.0357,112.56,3,0.704,sunny
570,Latch,Settle (Special Edition),Disclosure,2013-06-03,255631,76,1,1,0.503,0.0159,0.727,9.45e-05,0.0895,-5.456,0.167,121.985,4,0.521,sunny
571,Best Part (feat. H.E.R.),Freudian,Daniel Caesar,2017-08-25,209831,80,7,1,0.524,0.808,0.364,0.0,0.1,-10.209,0.0367,75.24,4,0.436,sunny
572,Robbers,The 1975,The 1975,2013-01-01,254509,42,4,1,0.621,0.000363,0.692,1.75e-05,0.335,-6.858,0.0291,99.806,4,0.381,sunny
573,You're All I Need To Get By - Duet Version,CODA (Soundtrack from the Apple Original Film),Various Artists,2021-08-13,145266,52,2,1,0.683,0.857,0.147,0.0,0.119,-12.494,0.0412,93.936,4,0.341,sunny
574,LAst dAy oN EaRTh,LAst dAy oN EaRTh,Tai Verdes,2022-01-13,172755,70,5,1,0.494,0.413,0.553,4.17e-05,0.218,-5.57,0.197,82.061,4,0.359,sunny
575,Goodie Bag,Goodie Bag,Still Woozy,2017-11-05,146390,77,7,0,0.739,0.821,0.522,0.00124,0.233,-12.304,0.151,138.263,4,0.619,sunny
576,We Burn (Faster Than Light),We Burn (Faster Than Light),Will Hardgrove,2020-06-10,224774,23,2,1,0.67,0.224,0.72,0.027,0.0876,-8.397,0.0306,120.017,4,0.326,sunny
577,High,High,The Chainsmokers,2022-01-28,175163,30,0,1,0.601,0.0492,0.787,0.0,0.142,-6.178,0.031,134.981,4,0.525,sunny
578,Killer Queen,Bohemian Rhapsody (The Original Soundtrack),Queen,2018-10-19,179355,70,10,1,0.526,0.365,0.64,1.3e-06,0.0958,-6.374,0.0472,117.132,4,0.622,sunny
579,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,83,5,1,0.681,0.64,0.372,0.0,0.169,-8.237,0.0432,91.873,4,0.476,sunny
580,EVERYTHING,TEAM BABY,The Black Skirts,2017-05-30,293000,61,6,1,0.54,0.651,0.373,0.927,0.146,-8.591,0.0278,119.843,4,0.387,sunny
581,After All,After All,Elton John,2021-09-22,208714,57,5,1,0.501,0.361,0.556,0.000133,0.115,-5.628,0.0266,82.017,4,0.165,sunny
582,"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)","Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",Ava Max,2020-08-06,175992,59,1,0,0.661,0.00604,0.779,0.0,0.218,-3.995,0.0678,129.911,4,0.67,sunny
583,Checklist (feat. Chromeo),Checklist (feat. Chromeo),MAX,2019-11-01,135180,50,7,0,0.791,0.0709,0.792,0.0,0.196,-4.023,0.0349,123.059,4,0.873,sunny
584,Coke & Mentos,Coke & Mentos,salem ilese,2020-11-17,127826,49,7,1,0.605,0.671,0.663,0.0108,0.159,-5.396,0.168,183.361,4,0.75,sunny
585,Funny,Funny,Zedd,2020-07-16,221465,65,5,1,0.664,0.512,0.66,0.0,0.26,-4.646,0.0243,99.946,4,0.355,sunny
586,Safe With Me (with Audrey Mika),Safe With Me (with Audrey Mika),Gryffin,2020-11-19,205164,66,11,1,0.497,0.0449,0.757,0.0,0.119,-4.189,0.127,169.902,4,0.507,sunny
587,Set Me Free (feat. MAX),Set Me Free (feat. MAX),Oliver Heldens,2020-11-06,193364,55,2,1,0.793,0.00544,0.701,0.0,0.164,-4.764,0.0428,123.964,4,0.62,sunny
588,Learn To Fly,Sunday Best,Surfaces,2020-11-04,209832,23,1,1,0.569,0.554,0.536,0.0,0.0655,-6.137,0.0819,173.695,4,0.656,sunny
589,Mad at Disney,Mad at Disney,salem ilese,2020-07-24,136838,72,0,1,0.738,0.424,0.621,7.39e-06,0.692,-7.313,0.0486,113.968,4,0.715,sunny
590,Happy Now,Happy Now,Pentatonix,2020-08-14,206135,35,11,1,0.659,0.0537,0.689,0.0,0.0904,-6.649,0.0503,95.98,4,0.579,sunny
591,Unbothered,Unbothered,Tori Kelly,2020-08-11,202461,38,6,1,0.828,0.0387,0.346,1.27e-06,0.0562,-6.46,0.0598,135.051,4,0.812,sunny
592,So Sick (feat. blackbear),lil kiiwi,Kiiara,2020-10-09,150942,45,7,1,0.751,0.149,0.544,1.56e-05,0.513,-7.073,0.0581,118.048,4,0.392,sunny
593,Inside Out (feat. Griff),Inside Out (feat. Griff),Zedd,2020-10-23,186245,60,2,1,0.64,0.169,0.683,0.0,0.109,-4.309,0.0434,146.058,4,0.4,sunny
594,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Summer Feelings (feat. Charlie Puth),Lennon Stella,2020-04-23,160289,68,5,0,0.696,0.262,0.686,0.0,0.174,-6.113,0.0309,115.982,4,0.7,sunny
595,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,2020-10-01,203064,78,6,0,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,0.915,sunny
596,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,2020-11-06,192745,71,7,0,0.721,0.151,0.745,1.24e-06,0.372,-3.508,0.0366,90.988,4,0.699,sunny
597,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,74,2,1,0.692,0.524,0.809,0.0,0.147,-4.198,0.0602,123.911,4,0.864,sunny
598,supercuts,Happy Indie Pop,Various Artists,2020-12-07,206599,0,11,1,0.807,0.0789,0.539,0.0,0.0928,-8.193,0.124,127.993,4,0.755,sunny
599,WHAT A TIME,WHAT A TIME,Fickle Friends,2020-09-04,172000,6,0,1,0.591,0.0316,0.827,1.05e-05,0.249,-5.344,0.0897,126.993,4,0.512,sunny
600,loving you is so easy,no song without you,HONNE,2020-07-03,214106,49,6,1,0.596,0.00181,0.727,0.0709,0.0881,-9.717,0.0334,153.943,4,0.973,sunny
601,i feel bad,everything means nothing,blackbear,2020-08-21,175066,0,9,0,0.637,0.0201,0.785,0.0,0.333,-3.382,0.0512,144.053,4,0.923,sunny
602,Ice Cream (with Selena Gomez),THE ALBUM,BLACKPINK,2020-10-02,175813,53,9,1,0.791,0.0305,0.733,0.000169,0.0423,-3.852,0.35,159.974,4,0.913,sunny
603,IN A DREAM,In A Dream,Troye Sivan,2020-08-21,229613,56,0,1,0.538,0.019,0.808,1.99e-06,0.136,-5.644,0.132,170.032,4,0.702,sunny
604,That's What I Like,24K Magic,Bruno Mars,2016-11-17,206693,84,1,1,0.853,0.013,0.56,0.0,0.0944,-4.961,0.0406,134.066,4,0.86,sunny
605,Maniac,Happy Indie Pop,Various Artists,2020-12-07,185786,0,8,1,0.623,0.00122,0.647,0.0,0.354,-5.438,0.04,107.987,4,0.522,sunny
606,Stupid Love,Hello 2021,Various Artists,2020-12-04,193533,5,8,1,0.68,0.00173,0.825,0.000122,0.27,-4.296,0.0702,117.987,4,0.784,sunny
607,Sleeping On My Dreams,Djesse Vol. 3,Jacob Collier,2020-08-14,256786,48,1,1,0.769,0.613,0.523,3.63e-05,0.122,-6.505,0.0505,111.071,4,0.582,sunny
608,Girlfriend,Girlfriend,Charlie Puth,2020-06-23,177438,64,1,1,0.758,0.18,0.583,5.12e-05,0.107,-6.361,0.0421,97.537,4,0.797,sunny
609,If I Can't Have You,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,191466,73,2,1,0.691,0.487,0.823,0.0,0.134,-4.197,0.0623,123.935,4,0.87,sunny
610,Run Free,Run Free,Deep Chills,2017-08-18,170562,67,7,1,0.727,0.202,0.69,3.27e-06,0.414,-4.559,0.0345,100.002,4,0.699,sunny
611,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,78,8,0,0.794,0.3,0.711,0.0,0.0955,-5.124,0.0699,174.915,4,0.955,sunny
612,Side To Side,Dangerous Woman,Ariana Grande,2016-04-01,226160,77,6,0,0.65,0.0513,0.736,0.0,0.235,-5.84,0.229,159.174,4,0.612,sunny
613,Teenage Dream,Teenage Dream,Katy Perry,2010-01-01,227741,73,10,1,0.719,0.0162,0.798,2.34e-06,0.134,-4.582,0.0361,120.011,4,0.591,sunny
614,Roar,PRISM,Katy Perry,2013-01-01,223546,78,7,0,0.671,0.00492,0.771,7.28e-06,0.354,-4.821,0.0316,90.003,4,0.436,sunny
615,STAY (with Justin Bieber),F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23,141805,87,1,1,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4,0.478,sunny
616,Bad Day,Daniel Powter,Daniel Powter,2005-02-22,233640,76,3,1,0.599,0.448,0.785,0.00336,0.151,-4.013,0.0309,140.046,4,0.52,sunny
617,"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014-03-03,232720,81,5,0,0.647,0.219,0.822,0.0,0.0908,-4.662,0.183,160.019,4,0.962,sunny
618,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,79,6,1,0.798,0.0912,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,0.842,sunny
619,One Call Away,Nine Track Mind,Charlie Puth,2016-01-29,194453,73,1,1,0.667,0.403,0.613,0.0,0.115,-5.353,0.0344,91.024,4,0.47,sunny
