,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
466,春雨(Sampling:陰天),工作,大象體操 Elephant Gym,2017-04-01,266752,0,2,1,0.406,0.00598,0.811,0.612,0.0603,-7.019,0.0877,162.749,4,0.497,rainy
467,この傘をたためば,Cicada,Noriyuki Makihara,1999-07-07,386160,0,6,1,0.573,0.578,0.416,0.000284,0.107,-11.971,0.0293,80.018,4,0.533,rainy
468,シェルブールは霧雨,Strawberry Time,Seiko Matsuda,1987-05-16,225826,0,6,1,0.574,0.633,0.391,0.00166,0.124,-9.349,0.0243,79.979,4,0.317,rainy
469,ハロー・トゥデイ(Hello Today),松原みき ベスト・コレクション,Miki Matsubara,2008-07-16,260013,12,5,1,0.737,0.142,0.734,8.14e-05,0.0881,-8.96,0.0375,130.762,4,0.876,rainy
470,Les Parapluies de Cherbourg 映画 『シェルブールの雨傘』より,SARAH,Sarah Àlainn,2014-09-24,292120,7,11,0,0.449,0.879,0.472,0.000113,0.139,-8.906,0.0393,130.264,4,0.236,rainy
471,嵐の女神,Utada Hikaru SINGLE COLLECTION VOL.2,Hikaru Utada,2010-11-24,256266,25,5,1,0.357,0.862,0.477,4.35e-05,0.0992,-7.039,0.0255,79.181,4,0.341,rainy
472,Waitin' Beach,ヴァカンス、ヴァカンス,Mikiko Noda,1990-08-22,187866,0,10,1,0.678,0.0662,0.675,0.000616,0.109,-11.541,0.0242,103.997,4,0.832,rainy
473,雨のリゾート,風立ちぬ,Seiko Matsuda,1981-10-07,260040,0,5,1,0.656,0.0918,0.791,2.96e-06,0.0983,-5.592,0.0273,132.109,4,0.784,rainy
474,虹,ゆずイロハ1997-2017,YUZU,2017-04-26,323173,45,11,1,0.654,0.297,0.845,0.0,0.0851,-3.919,0.0505,113.006,4,0.461,rainy
475,虹,うたい去りし花,Aqua Timez,2009-03-11,339440,0,10,1,0.595,0.000861,0.978,0.0,0.317,-3.82,0.0467,127.99,4,0.877,rainy
476,虹,SINGLES 2004-2009,Fujifabric,2010-06-30,282826,20,8,1,0.435,0.000475,0.859,0.00261,0.0612,-5.981,0.0406,180.085,4,0.751,rainy
477,恋の雨音,AMAZING TOYS,Kaoru Sudo,1982-04-21,187186,0,5,1,0.705,0.0808,0.78,0.0,0.172,-4.383,0.0273,127.41,4,0.893,rainy
478,五月雨が過ぎた頃に,One Light,Kalafina,2015-08-12,261545,0,2,0,0.583,0.0286,0.505,8.79e-05,0.0679,-6.286,0.0235,92.965,4,0.621,rainy
479,ENDLESS RAIN,BLUE BLOOD REMASTERED EDITION,X JAPAN,1989,396200,0,11,1,0.494,0.0177,0.662,0.000857,0.0595,-7.352,0.0271,77.728,4,0.215,rainy
480,HAPPY,COSMONAUT,BUMP OF CHICKEN,2010-12-15,356013,42,6,1,0.624,0.00226,0.718,1.5e-05,0.366,-4.617,0.0278,120.04,4,0.836,rainy
481,RAINY DAY HELLO,AMAZING TOYS,Kaoru Sudo,1982-04-21,258532,0,7,1,0.558,0.623,0.568,0.0,0.245,-5.382,0.0245,69.022,4,0.358,rainy
482,雨と水曜日,アイドル・ミラクルバイブルシリーズ 松本典子 THE BEST ~Purity,Noriko Matsumoto,2003-12-03,263773,0,4,0,0.71,0.38,0.777,7.96e-05,0.0679,-6.262,0.0275,125.029,4,0.682,rainy
483,雨に消えたあいつ,アイドル・ミラクルバイブルシリーズ 伊藤智恵理,伊藤 智恵理,2003-12-03,281866,0,7,1,0.596,0.0614,0.881,0.0,0.0805,-6.052,0.0323,133.131,4,0.525,rainy
484,Ref:rain,Ref:rain / 眩いばかり,Aimer,2018-02-21,290146,0,7,1,0.454,0.0186,0.695,0.0,0.0952,-4.143,0.0314,77.996,4,0.271,rainy
485,サマーナイト・トレイン,SEE THROUGH,Rats & Star,1984,352293,0,10,1,0.588,0.368,0.682,1.03e-06,0.355,-7.925,0.0909,88.845,4,0.649,rainy
486,さらさら,CYCLE HIT 2006-2017 Spitz Complete Single Collection,SPITZ,2017-07-05,256533,21,4,1,0.561,0.0512,0.906,3.22e-05,0.168,-4.19,0.0284,135.948,4,0.469,rainy
487,はじまりはいつも雨,THE HITS~CORNERSTONES 3~,Chikuzen sato,2005-07-01,265613,32,10,1,0.513,0.356,0.41,0.0,0.0771,-9.291,0.0346,179.992,4,0.33,rainy
488,雨のタクシー,Re:Union,LEGO BIG MORL,2011-12-07,247986,8,3,1,0.634,0.0417,0.803,0.0,0.0757,-4.518,0.0591,98.014,4,0.629,rainy
489,Rainy day,遥か遠くに見えていた今日,Hanako Oku,2017-05-17,356426,10,3,1,0.521,0.834,0.364,6.66e-05,0.18,-7.479,0.0279,78.343,4,0.298,rainy
490,Forget-me-not,壊れた扉から,Yutaka Ozaki,1985-11-28,314773,0,2,1,0.52,0.0349,0.502,1.11e-06,0.147,-10.673,0.0271,74.726,4,0.173,rainy
491,シンデレラ・エクスプレス,Neue Musik ~ YUMI MATSUTOYA COMPLETE BEST VOL.1,Yumi Matsutoya,1998-11-06,228731,11,0,1,0.76,0.48,0.433,0.0326,0.102,-9.04,0.0304,143.509,4,0.804,rainy
492,雨の日に電話して,なぜ愛してるふりをするの,和久井映見,1992,252133,0,5,1,0.69,0.669,0.553,0.00578,0.133,-11.828,0.0275,123.007,4,0.594,rainy
493,NIGHT RAIN,NIGHT RAIN,木原 さとみ,1991-09-01,214400,0,2,0,0.631,0.0532,0.743,0.00895,0.192,-8.5,0.0286,140.043,4,0.776,rainy
494,雨の遊園地 - New Recording Version,青春の声が聴こえる,Sasuke,2016-08-31,303746,5,1,1,0.716,0.923,0.229,0.0,0.101,-8.784,0.0371,125.941,4,0.36,rainy
495,ずっとそばに,REINCARNATION,Yumi Matsutoya,1983-02-21,265699,38,9,1,0.694,0.822,0.511,0.0032,0.102,-10.873,0.0263,101.135,4,0.485,rainy
496,バスルーム・レイン,BLACK VELVET ~野田幹子 20th BEST~,Mikiko Noda,2007-12-19,300000,0,0,1,0.623,0.00893,0.94,0.0145,0.362,-5.776,0.0313,132.011,4,0.704,rainy
497,アメフリ。,超ハジバム。,Hazzie,2013-01-01,289586,20,11,1,0.531,0.284,0.85,0.0,0.359,-5.618,0.0864,88.679,4,0.422,rainy
498,ゼラニウム,LAND,YUZU,2013-05-01,271040,17,11,1,0.596,0.781,0.381,0.0,0.36,-7.738,0.0269,76.042,4,0.421,rainy
499,Raining,MAN & WOMAN,Ms.OOJA,2014-05-28,277666,17,7,1,0.596,0.588,0.47,0.0,0.157,-6.276,0.029,76.01,4,0.239,rainy
500,永い季節へ,PORTRAIT,Naomi Akimoto,1986-04-01,219773,2,0,1,0.687,0.312,0.322,0.00071,0.17,-17.015,0.0285,108.212,4,0.463,rainy
501,天気雨,14番目の月,Yumi Arai,1976-11-20,185760,44,9,1,0.602,0.0125,0.799,0.104,0.0881,-8.656,0.0284,117.001,4,0.925,rainy
502,八月の夢,ALL TIME BEST 〜福耳 20th Anniversary〜,Fukumimi,2018-08-21,423960,15,7,1,0.53,0.117,0.654,2.17e-06,0.117,-4.894,0.0261,132.104,4,0.476,rainy
503,雨のリグレット,稲垣潤一25周年ベスト Rainy Voice,Junichi Inagaki,2007-09-05,276280,15,9,0,0.566,0.376,0.788,0.0,0.189,-5.474,0.0343,118.955,4,0.77,rainy
504,霧雨で見えない,LA MEMOIRE,Hi-Fi Set,1991-11-21,281666,0,0,0,0.593,0.137,0.375,2.86e-05,0.237,-13.014,0.0255,86.981,4,0.269,rainy
505,恋時雨,恋愛小説,Maiko Fujita,2015-12-02,275013,13,4,0,0.647,0.545,0.698,0.0,0.333,-6.114,0.034,123.072,4,0.429,rainy
506,こぬか雨,デッドリイ・ドライブ (40周年記念デラックス・エディション),Ginji Ito,2017-05-24,354746,33,11,0,0.439,0.0342,0.45,0.00331,0.0487,-8.989,0.0263,128.654,4,0.272,rainy
507,雨の街,家族行進曲,Humbert Humbert,2017-07-05,218173,0,0,1,0.647,0.351,0.488,0.000249,0.137,-7.166,0.0266,98.015,4,0.652,rainy
508,紫陽花,薔薇とダイヤモンド,Tsubakiya Shijuso,2005-09-14,299400,25,0,1,0.516,0.0147,0.536,0.0,0.102,-6.042,0.0263,140.053,4,0.533,rainy
509,虹,TIME TO GO,RIP SLYME,2003-07-16,299360,14,4,1,0.794,0.188,0.736,0.0053,0.107,-7.424,0.129,93.993,4,0.801,rainy
510,雨にもっと打たれて,心に花が咲くように,和久井映見,1997,245866,0,7,0,0.641,0.13,0.52,0.0183,0.109,-8.076,0.0271,104.898,4,0.327,rainy
511,想い出Rainbow,Cécile,Yoshimi Iwasaki,1982-10-21,299306,5,0,0,0.744,0.61,0.592,4.19e-06,0.238,-8.9,0.0304,131.781,4,0.5,rainy
512,どしゃぶりの雨の中で,どしゃぶりの雨の中で,Sambomaster,2018-09-05,175124,22,9,0,0.567,0.0182,0.729,1.42e-06,0.0853,-4.873,0.0257,97.972,4,0.612,rainy
513,ファビュラス,GOOD LUCK,Vickeblanka,2015-08-05,217573,33,0,1,0.616,0.0023,0.899,7.44e-06,0.2,-3.246,0.0403,128.971,4,0.818,rainy
514,眠れぬ夜,NEXT SOUND TRACK,Off Course,1982-09-21,196200,16,7,1,0.613,0.475,0.852,3.72e-05,0.143,-6.65,0.0434,122.032,4,0.772,rainy
515,九月の雨,新たなる解,ayU tokiO,2016-05-11,222500,0,0,1,0.629,0.302,0.689,0.00571,0.106,-7.405,0.0271,105.065,4,0.622,rainy
516,My Dear,noon moon,Tomoyo Harada,2014-05-07,181520,15,7,1,0.63,0.857,0.308,0.118,0.144,-9.309,0.0243,88.231,4,0.268,rainy
517,Rhythm of the Rain,Rhythm Of The Rain,The Cascades,1963,146360,61,0,1,0.659,0.627,0.66,0.000217,0.136,-8.337,0.0441,116.634,4,0.672,rainy
518,今日が雨降りでも,re:evergreen,My Little Lover,2015-11-25,243964,18,6,0,0.607,0.162,0.748,1.06e-05,0.131,-5.46,0.0282,118.986,4,0.495,rainy
519,雨上がり,NIKKI,Quruli,2005-11-23,173530,16,9,1,0.551,0.307,0.845,0.000281,0.0689,-5.681,0.0318,110.571,4,0.871,rainy
520,時を越えて,Mind Note,Junichi Inagaki,1987,290400,20,0,1,0.556,0.659,0.314,0.00012,0.129,-14.322,0.0285,148.68,4,0.273,rainy
521,雨やどり,風見鶏 (2016リマスター),Masashi Sada,1978-07-25,268533,33,2,1,0.365,0.817,0.347,6.61e-06,0.667,-9.12,0.0363,150.296,4,0.386,rainy
522,rainy day,(miss)understood,Ayumi Hamasaki,2006-01-01,241666,27,1,0,0.572,0.00558,0.557,5.59e-05,0.0539,-8.931,0.0325,89.978,4,0.153,rainy
523,Alone~featuring mayo on piano~,Love Story,Mayo Okamoto,2016-07-06,416680,21,0,1,0.448,0.973,0.134,0.0001,0.108,-13.628,0.042,134.243,4,0.192,rainy
524,蒼いアジサイが泣いている,鰻,Uri Nakayama,2014-06-04,259000,0,11,0,0.452,0.744,0.189,0.000716,0.148,-14.503,0.0348,123.405,4,0.251,rainy
525,紫陽花,新しい世界,Miwa Sasagawa,2018-01-31,274266,22,6,1,0.606,0.443,0.466,0.000166,0.116,-7.956,0.0251,75.007,4,0.662,rainy
526,雨の日 - Cashmere ヴァージョン,Cashmere,Midori Karashima,2017-10-25,374026,5,2,0,0.436,0.987,0.0477,2.38e-06,0.103,-15.499,0.0344,93.065,4,0.21,rainy
527,さよならをするために~アコースティックバージョン~,ゴールデン☆ベスト ビリー・バンバン ~また君に恋してる~,Billy Ban Ban,2010-01-01,199360,38,11,0,0.637,0.9,0.297,0.0,0.0883,-13.934,0.0293,102.068,4,0.224,rainy
528,レイニー カインド オブ ラブ,a piece of cake!,Marina Watanabe,1990-07-21,193613,0,11,1,0.689,0.853,0.289,0.0,0.327,-14.289,0.0364,125.916,4,0.755,rainy
529,2つの願い - VERSIONⅡ,PHARMACY,Noriyuki Makihara,1994-10-25,289840,29,8,1,0.676,0.0656,0.864,0.000674,0.312,-6.896,0.0273,108.043,4,0.926,rainy
530,Door,Door,JUJU,2014-02-12,249853,0,4,1,0.372,0.271,0.781,1.15e-06,0.0858,-3.534,0.0395,199.973,4,0.397,rainy
531,愛してるなんてとても言えない,BOOGIE WOOGIE MAINLAND,Anri,1988-05-21,303066,27,10,1,0.663,0.189,0.883,0.000953,0.0903,-6.1,0.0292,121.967,4,0.845,rainy
532,雨の日曜日,Light Mellow やまがたすみこ,Sumiko Yamagata,2014-10-29,243040,1,0,1,0.503,0.672,0.507,2.48e-05,0.14,-10.339,0.0348,130.458,4,0.508,rainy
533,虹をわたって,虹をわたって,天地 真理,2006-10-01,191000,0,10,1,0.625,0.488,0.581,1.84e-06,0.0925,-6.247,0.0337,130.786,4,0.798,rainy
534,ひとり上手,研ナオコ ベスト・コレクション32,Naoko Ken,2008-02-20,247146,33,6,0,0.621,0.445,0.543,0.00183,0.103,-10.597,0.0299,92.662,4,0.523,rainy
535,スロープに天気雨,ラズベリーの風,Yoko Oginome,1986-04-21,262853,15,9,0,0.707,0.247,0.877,0.0225,0.328,-5.733,0.0309,115.912,4,0.668,rainy
536,Rainy Bus Stop,WiSH,Ami Ozaki,1997-03-26,273173,1,9,0,0.615,0.667,0.532,0.000402,0.277,-8.623,0.0269,82.957,4,0.288,rainy
537,雨の停車場,Cécile,Yoshimi Iwasaki,1982-10-21,177346,3,9,0,0.348,0.852,0.315,6.88e-06,0.186,-12.53,0.0297,110.874,3,0.268,rainy
538,Silent Rain,会いたい,Chikako Sawada,1990-01-01,299493,15,7,1,0.357,0.62,0.563,0.00169,0.301,-11.134,0.0352,82.972,4,0.671,rainy
539,コズミック・シーのランチ・タイム,GIRL FRIEND ARMY,Carnation,2009-12-09,218106,5,6,0,0.578,0.00123,0.76,0.0298,0.0974,-6.593,0.0276,89.948,4,0.834,rainy
540,夜と雨のワルツ,rain falls,Miyuki Hatakeyama,2013-06-05,202920,25,7,0,0.398,0.948,0.254,6.97e-06,0.103,-9.496,0.0276,140.181,3,0.262,rainy
541,MISTY RAINY DAY,障子久美 ゴールデン☆ベスト in Victor Years,障子久美,2009-09-16,322136,4,8,1,0.445,0.688,0.456,0.0,0.137,-8.759,0.033,74.019,4,0.287,rainy
542,雨上がり - セルフカバー,Inside My Love,Keiko Maruyama,2009-02-18,265200,1,5,1,0.58,0.975,0.169,0.0,0.0967,-10.819,0.0373,135.184,4,0.263,rainy
543,LOVE RAIN ~恋の雨~,Listen To The Music 3,Noriyuki Makihara,2014,282493,0,0,0,0.739,0.136,0.511,0.0,0.245,-9.267,0.0305,110.029,4,0.572,rainy
544,ジャスト・イン・ザ・レイン,Love Heart,Raji,1978-12-21,307773,0,0,1,0.6,0.502,0.631,0.0,0.804,-6.92,0.0305,79.744,4,0.837,rainy
545,パステルの雨,水谷麻里 ゴールデン☆ベスト,Mari Mizutani,2009-09-16,251505,15,2,1,0.793,0.279,0.723,2.19e-05,0.0717,-8.741,0.0453,132.135,4,0.87,rainy
546,相合傘 - Broken Radio Version,HOCHONO HOUSE,Haruomi Hosono,2019-03-06,80826,32,9,1,0.664,0.811,0.352,0.0634,0.344,-18.43,0.118,89.964,4,0.498,rainy
547,ALGO,CLUB TRAMPS,伊豆田洋之,1989-11-01,261866,0,2,1,0.615,0.558,0.367,0.000601,0.0696,-15.15,0.0325,77.842,4,0.303,rainy
548,雨のフォーチュン,JOY AND PAIN,Satoshi Ikeda,2012-02-29,366000,12,9,0,0.661,0.53,0.691,0.0,0.348,-9.697,0.0306,127.898,4,0.806,rainy
549,雨の中に夏がいる,Something Doing,峠恵子,1994-02-21,337973,0,8,1,0.665,0.33,0.598,3.69e-05,0.374,-10.403,0.032,113.892,4,0.39,rainy
550,ひとコマの雨 -I'm On Your Side- - (RAINDROP MIX),U-DNA,Various Artists,2016-07-27,265866,2,7,0,0.414,0.0178,0.937,2.26e-05,0.363,-5.444,0.0386,157.846,4,0.653,rainy
551,Rainy Love~届かない想い~,Blue Spirit,Lisa Yamaguchi,2010-08-25,274134,7,0,0,0.656,0.415,0.73,0.0,0.344,-3.752,0.0327,105.961,4,0.782,rainy
552,雨あがり,IIアルバム,Cherish,2006-10-25,160440,5,10,1,0.626,0.158,0.386,0.0,0.303,-8.365,0.0253,109.579,4,0.429,rainy
553,蒼空の一滴,蒼空の一滴 - Into the Rainy Days of Romance & Adventure -,Mikiko Noda,1989-01-21,39493,0,0,1,0.464,0.987,0.128,0.954,0.278,-23.865,0.0428,136.55,1,0.299,rainy
554,雨,ゴールデン☆ベスト 三善英史,Eiji Miyoshi,2017-07-19,235533,33,4,0,0.496,0.68,0.434,1.68e-06,0.0814,-9.341,0.0264,95.363,4,0.359,rainy
555,いのち,ふざけんじゃねぇ,Tsuyoshi Nagabuchi,1997-09-03,328560,17,2,1,0.486,0.883,0.535,6.39e-06,0.267,-5.172,0.0301,126.205,4,0.317,rainy
556,銀の雨,松山千春ベスト32,Chiharu Matsuyama,2003,212946,40,5,0,0.504,0.0668,0.447,0.0,0.148,-10.033,0.032,112.272,4,0.409,rainy
557,雨の向うに,浪漫,Chiharu Matsuyama,1980,290333,7,9,1,0.556,0.818,0.493,0.000558,0.365,-16.475,0.0487,106.32,4,0.351,rainy
558,銀色の空,FIRST STORY,redballoon,2007-09-05,216746,0,8,1,0.335,0.000748,0.943,1.85e-06,0.166,-4.211,0.047,93.742,4,0.423,rainy
559,Purpose,Purpose (Deluxe),Justin Bieber,2015-11-13,210160,0,0,1,0.481,0.9,0.285,0.0,0.123,-10.848,0.0424,130.029,4,0.316,rainy
560,夜明けの雲,POP CLASSICO,Yumi Matsutoya,2013-11-20,248040,11,0,0,0.572,0.366,0.501,0.000137,0.168,-9.569,0.0301,126.954,4,0.318,rainy
561,セシールの雨傘 (Single Version),ゴールデン☆ベスト~ビクター・イヤーズ,Mari Iijima,2015-05-27,292000,20,4,0,0.783,0.0467,0.888,0.00513,0.123,-6.927,0.0363,120.008,4,0.842,rainy
562,青のじゅもん - Remastered,キロロのいちばんイイ歌あつめました (リマスター盤),Kiroro,2018-01-24,332240,23,5,1,0.492,0.917,0.232,4.83e-06,0.111,-8.178,0.0306,78.962,4,0.265,rainy
563,翡翠,もらい泣き,Yo Hitoto,2002-10-30,278906,13,9,0,0.546,0.662,0.616,6.84e-06,0.216,-8.424,0.0328,151.938,4,0.363,rainy
564,語りつぐ愛に,Lover's Concerto,Hiroko Yakushimaru,1989,251226,33,1,1,0.715,0.602,0.563,2.33e-05,0.33,-11.74,0.0276,120.886,4,0.617,rainy
565,ズラチナルーカ,夕風ブレンド,Sukima Switch,2006-11-29,317880,27,9,1,0.511,0.369,0.73,0.0242,0.281,-10.572,0.0295,88.987,4,0.756,rainy
566,SHADOW CITY,Reflections,Akira Terao,1981-04-05,264026,38,8,0,0.381,0.366,0.617,0.845,0.283,-12.336,0.0307,86.457,4,0.582,rainy
567,Cherie,Cherie/Deep Scar,The Checkers,1989-07-05,303493,13,9,1,0.587,0.186,0.665,6.17e-06,0.351,-9.546,0.0359,121.793,4,0.643,rainy
568,雨に願いを,Diamond Box,Wink,1991,257333,0,7,1,0.596,0.302,0.562,2.96e-06,0.201,-11.052,0.0315,92.9,4,0.174,rainy
569,雨に願いを,POP CLASSICO,Yumi Matsutoya,2013-11-20,216106,10,7,1,0.531,0.926,0.158,1.28e-06,0.0902,-13.442,0.0482,119.414,4,0.225,rainy
570,散歩道(2006),The Best of Shogo Hamada vol.2,Shogo Hamada,2006-08-09,287053,0,7,1,0.617,0.657,0.487,1.01e-06,0.109,-7.206,0.0234,83.935,4,0.211,rainy
571,好きになって、よかった,Anthology 加藤いづみBEST,Izumi Kato,2003,270036,20,6,1,0.669,0.834,0.232,0.0,0.107,-9.43,0.0322,76.056,4,0.275,rainy
572,マシンガンと形容詞,ランドマーク,ASIAN KUNG-FU GENERATION,2012-09-12,235400,0,0,1,0.584,0.141,0.912,0.000332,0.0893,-4.746,0.0488,117.096,4,0.588,rainy
573,"いつもいつでも ~WHEREVER YOU ARE ""DELICIOUS"" VERSION~",DELICIOUS,DREAMS COME TRUE,1995-03-25,257893,0,8,1,0.58,0.0902,0.715,0.0,0.289,-7.654,0.0365,152.692,3,0.73,rainy
574,ミセスマーメイド,ミセスマーメイド/誰もいないweekend,The Checkers,1991-09-04,299160,18,8,1,0.678,0.428,0.725,2e-05,0.0412,-9.556,0.0392,105.88,4,0.625,rainy
575,TENDER,TENDER,Straightener,2004-02-18,284400,8,6,1,0.505,2e-05,0.987,0.216,0.0975,-3.479,0.0477,125.899,4,0.66,rainy
576,残り火,残り火,Mayumi Itsuwa,1990-09-15,219133,0,4,0,0.458,0.641,0.488,5.06e-06,0.383,-12.823,0.0296,128.709,4,0.403,rainy
577,北極星,アカペラ,The Gospellers,2002-12-04,229240,0,8,1,0.475,0.876,0.242,0.0,0.301,-11.435,0.0376,74.03,4,0.276,rainy
578,タワー・サイド・メモリー,昨晩お会いしましょう,Yumi Matsutoya,1981-11-01,186820,33,4,1,0.649,0.715,0.556,0.000233,0.309,-8.702,0.0309,109.412,4,0.619,rainy
579,裸足のまんまで - Live,長渕 剛 LIVE' 89,Tsuyoshi Nagabuchi,1990-02-21,273600,0,7,1,0.415,0.702,0.678,0.0,0.887,-7.09,0.0524,113.105,4,0.362,rainy
580,Squall,mihimaballads,Mihimaru GT,2010-01-01,276533,7,5,1,0.747,0.403,0.697,0.0,0.29,-8.215,0.0349,108.018,4,0.665,rainy
581,相合傘 - シングル・ミックス,帰っておいで,Jitterin' Jinn,1991-06-21,240600,7,4,0,0.6,0.0806,0.697,0.614,0.303,-10.509,0.0326,145.081,4,0.47,rainy
582,Nobody Else,45周年記念ベストアルバム ユーミンからの、恋のうた。,Yumi Matsutoya,2018-04-11,200753,15,7,1,0.71,0.112,0.883,0.0619,0.0704,-6.514,0.0235,98.049,4,0.643,rainy
583,雨,ゴーストライター,Jun Shibata,2009-11-04,382657,12,5,1,0.543,0.215,0.566,0.0,0.119,-5.341,0.026,138.033,4,0.339,rainy
584,アンブレラ,ゼロへの調和,UNDER GRAPH,2005-06-15,282600,13,9,1,0.535,0.588,0.568,0.0,0.148,-8.618,0.0297,199.969,4,0.828,rainy
585,激しい雨,夢助,Kiyoshiro Imawano,2006-10-04,282240,20,9,1,0.645,0.101,0.561,0.0,0.0357,-5.194,0.033,132.939,4,0.686,rainy
586,サヨナラの雨,plugged,Ohashi Trio,2013-03-13,294173,10,8,1,0.568,0.892,0.416,0.000178,0.144,-7.369,0.0267,124.933,4,0.21,rainy
587,わらの犬,わらの犬,Fumiya Fujii,1998-08-01,293960,0,10,1,0.597,0.31,0.505,0.000152,0.148,-8.773,0.0227,93.04,4,0.289,rainy
588,ONE DAY,Ken's Bar,Ken Hirai,2003-12-10,251000,0,0,1,0.383,0.907,0.237,0.0,0.121,-10.878,0.0304,127.644,4,0.347,rainy
589,Baby's Breath,Sincerely Dears...,Yukari Tamura,2007-03-28,258560,0,5,1,0.695,0.0473,0.853,7.87e-06,0.166,-6.962,0.0281,127.034,4,0.742,rainy
590,週末だけのPARADISE,16th Summer Breeze,Anri,1994-07-08,310973,4,10,1,0.728,0.155,0.756,7.65e-06,0.656,-8.653,0.0485,118.003,4,0.852,rainy
591,雨音,SENRI HAPPY,Senri Oe,1996-05-02,333840,0,7,1,0.638,0.432,0.464,0.000415,0.0704,-11.378,0.0274,75.17,4,0.399,rainy
592,さよならレイニー・ステーション,上田知華+KARYOBIN(3),上田知華+KARYOBIN,1980-07-25,313333,6,2,1,0.193,0.931,0.198,0.000447,0.263,-11.826,0.032,73.734,4,0.174,rainy
593,Last Friday Night Summer Rain,Surfbank Social Club,HITOMITOI,2013-06-19,301213,20,10,0,0.739,0.021,0.718,0.0,0.306,-5.598,0.0248,129.977,4,0.84,rainy
594,アメノチハレ,ユバナ,Nanamusica,2006-02-15,265546,9,7,1,0.596,0.218,0.627,0.0,0.155,-5.879,0.0258,86.501,4,0.347,rainy
595,ひとりごと,『マイ・グラティテュード』,岡田奈々,2019-05-22,206240,15,10,1,0.533,0.801,0.373,0.0493,0.219,-9.171,0.0302,121.241,4,0.683,rainy
596,A都市の秋,ゆめ,Lamp,2014-02-05,248341,59,9,0,0.574,0.733,0.506,0.0,0.106,-7.578,0.0345,111.118,4,0.596,rainy
597,レインワルツ アンド ラビングユー,閃光,Hi-Fi Set,1979-07-05,284000,7,5,1,0.581,0.736,0.209,0.0,0.545,-18.974,0.0303,118.721,3,0.24,rainy
598,Becase of rani,OASIS,Junko Yamamoto,1997-04-16,313000,5,5,1,0.646,0.806,0.543,3.46e-05,0.0998,-9.768,0.0394,97.204,4,0.527,rainy
599,雨のちハレルヤ,Light Mellow,Miki Matsubara,2014-09-17,230320,5,2,1,0.821,0.253,0.497,0.0,0.174,-9.257,0.0435,96.247,4,0.495,rainy
600,雨のメモリー,フリージアの雨,Yoko Oginome,1985-03-05,307501,3,0,0,0.648,0.399,0.769,0.000965,0.217,-5.048,0.0252,132.302,4,0.618,rainy
601,In The Rain,Don't be afraid,Cindy,1991-08-25,343000,0,9,0,0.501,0.427,0.546,1.11e-05,0.277,-7.458,0.025,140.151,4,0.183,rainy
602,雨の予感,まごころ,Hiromi Ota,1975-02-01,415626,0,7,0,0.424,0.899,0.345,0.0616,0.0424,-12.377,0.0349,143.162,4,0.245,rainy
603,予感の雨,この夜のどこかで,Eikichi Yazawa,1995-07-05,284026,0,7,1,0.59,0.171,0.783,0.000959,0.0985,-7.554,0.0422,79.117,4,0.639,rainy
604,涙の雨,MIND DROPS,Ami Ozaki,1977,393573,7,7,1,0.433,0.526,0.182,0.162,0.13,-18.677,0.0316,134.766,4,0.185,rainy
605,雨の日の情景,Windy +3,Jin Kirigaya,1981-07-21,272213,0,0,1,0.546,0.818,0.257,0.0332,0.11,-12.713,0.0307,73.687,4,0.132,rainy
606,夜の雨は寂しすぎて,LOVE YOU LIVE,Rumi Shishido,2019-05-22,291483,0,0,1,0.574,0.615,0.419,0.00164,0.117,-10.137,0.0301,174.037,4,0.363,rainy
607,September Rain - 2018 Remaster,FIRST LIGHT (2018 Remaster),Makoto Matsushita,1982-04-21,269260,47,0,1,0.649,0.69,0.339,0.0152,0.137,-11.357,0.0276,124.019,4,0.317,rainy
608,くもりのち晴れ,ゴールデン☆ベスト 石嶺聡子,Satoko Ishimine,2011-05-11,278306,0,7,1,0.652,0.191,0.537,0.0,0.23,-8.949,0.03,122.172,4,0.419,rainy
609,Summer rain,Summer rain,KOBUKURO,2009-08-05,314600,13,0,1,0.612,0.0293,0.875,8.76e-06,0.129,-7.802,0.0344,130.224,4,0.903,rainy
610,回転扉,Relief 72 hours,Yurie Kokubu,1983-09-21,244133,0,7,0,0.767,0.115,0.625,0.00131,0.08,-7.918,0.0425,109.188,4,0.896,rainy
611,恋の雨音,GOLDEN☆BEST リンリン・ランラン<シングル・コレクション>,Rinrin & Ranran,2008,214506,0,2,1,0.658,0.596,0.503,7.15e-05,0.193,-7.591,0.0267,118.584,4,0.508,rainy
612,風になりたい,Folk Songs,沢田聖子,1995-02-22,243906,10,5,1,0.44,0.56,0.502,0.0,0.277,-9.339,0.0302,76.123,4,0.356,rainy
613,雨のヨコハマ,SOUL・FEI FEI!,FeiFei Ou-Yang,2005-04-20,164720,25,9,0,0.458,0.185,0.506,0.0,0.146,-5.83,0.0639,73.389,4,0.564,rainy
614,熱帯魚の涙,熱帯魚の涙,Flower,2014-06-11,283960,0,10,0,0.541,0.345,0.794,0.0,0.38,-3.628,0.0449,167.944,4,0.393,rainy
615,遠雷,SEASONS COLOURS -春夏撰曲集-,Yumi Matsutoya,2007-03-07,324533,8,6,0,0.528,0.209,0.501,0.00519,0.106,-9.529,0.0267,184.01,4,0.492,rainy
