,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
464,NINOKUNI,OZWORLD,OZworld,2019-06-09,257282,57,9,0,0.753,0.238,0.825,0.0,0.0669,-3.737,0.0771,129.958,4,0.815,cloudy
465,Bussin’,LIVE : live,AK-69,2020-08-02,186480,57,1,1,0.622,0.0849,0.92,0.0,0.0815,-4.415,0.0509,171.941,4,0.792,cloudy
466,愛のままに,切愛,BASI,2019-06-26,266333,53,11,0,0.846,0.819,0.568,0.000204,0.0989,-7.443,0.0461,94.659,4,0.853,cloudy
467,Longiness,Longiness,SugLawd Familiar,2020-10-21,187741,53,7,1,0.794,0.342,0.56,0.0,0.0799,-5.776,0.183,87.003,4,0.424,cloudy
468,20140803,First Album,tofubeats,2014-09-03,192480,22,8,1,0.756,0.312,0.768,0.0,0.0331,-4.636,0.0337,100.001,4,0.961,cloudy
469,水星 feat.オノマトペ大臣,水星,tofubeats,2012-07-11,274000,0,11,1,0.734,0.0818,0.475,0.0,0.0949,-8.636,0.0324,99.986,4,0.322,cloudy
470,Grow Up,Grow Up,¥ellow Bucks,2019-04-11,310400,48,1,1,0.782,0.128,0.712,0.0,0.101,-8.777,0.212,150.078,4,0.691,cloudy
471,I'm the shit,I'm the shit,AK-69,2021-04-11,184517,42,1,1,0.713,0.0073,0.776,0.000305,0.141,-6.919,0.133,160.021,4,0.622,cloudy
472,Need A Dr,GAMBLE/Need A Dr,DJ RYOW,2020-10-09,152830,41,1,1,0.78,0.000765,0.7,0.0,0.145,-6.176,0.109,152.953,4,0.502,cloudy
473,Mirror,Mirror,HoneyComeBear,2018-04-03,261662,40,8,1,0.806,0.0135,0.693,0.014,0.0825,-6.778,0.037,100.015,4,0.454,cloudy
474,With My Way,Excuse Me,¥ellow Bucks,2019-10-31,143150,53,4,1,0.798,0.127,0.695,1.71e-06,0.0734,-5.897,0.0599,154.022,4,0.543,cloudy
475,NAME,RARA,NOISEMAKER,2019-01-23,235973,37,2,0,0.631,0.0695,0.978,0.0,0.322,-3.833,0.218,117.016,4,0.395,cloudy
476,Sweet Blood,Baphomet's Romance,G:nt,2020-10-10,185000,29,6,1,0.647,0.557,0.613,0.0,0.0765,-6.361,0.0799,78.956,4,0.799,cloudy
477,Surikizu,Surikizu,YACA IN DA HOUSE,2020-01-06,203295,17,1,1,0.903,0.307,0.613,0.0,0.0865,-5.37,0.237,96.04,4,0.71,cloudy
478,Don't Care,ADVENTUNE,Various Artists,2020-04-03,219333,19,8,1,0.817,0.288,0.73,0.0,0.0807,-4.445,0.0595,144.963,4,0.968,cloudy
479,Favor,Favor,YACA IN DA HOUSE,2019-07-02,210454,18,0,1,0.535,0.0866,0.798,0.0,0.343,-6.086,0.338,132.034,4,0.556,cloudy
480,7:23 a.m.,Favor,YACA IN DA HOUSE,2019-07-02,163726,13,2,1,0.58,0.584,0.722,0.0,0.377,-8.762,0.236,95.467,4,0.595,cloudy
481,Tired But Fine - Remix,LOVE or PEACE or BOTH,Kvi Baba,2020-11-17,228572,39,1,0,0.583,0.137,0.871,1.8e-05,0.124,-4.745,0.0407,178.009,4,0.416,cloudy
482,Nightmare,Sinterklass,SANTAWORLDVIEW,2020-01-17,153942,14,1,1,0.861,0.0952,0.568,0.0,0.151,-5.98,0.0598,155.998,4,0.32,cloudy
483,Radio,Elephant In My Room,Daichi Yamamoto,2020-08-12,184543,23,7,1,0.646,0.615,0.698,0.0,0.23,-7.465,0.213,134.925,4,0.775,cloudy
484,Light side,ill world,illrain,2020-10-14,106445,34,0,0,0.754,0.0853,0.854,1.04e-05,0.0996,-4.249,0.0555,165.979,4,0.729,cloudy
485,Hannibal Lecter,Hannibal Lecter,SANTAWORLDVIEW,2020-10-31,97000,27,1,1,0.931,0.166,0.697,0.000214,0.116,-8.846,0.123,119.994,4,0.431,cloudy
486,眠くない街,CHAOS TAPE,(sic)boy,2020-10-28,100735,50,1,1,0.88,0.109,0.707,0.0,0.28,-5.621,0.0576,101.99,4,0.696,cloudy
487,Romeo & Juliet,LiFE,LEX,2020-08-26,117000,40,10,0,0.758,0.061,0.696,0.0,0.392,-5.505,0.0384,120.028,4,0.795,cloudy
488,爆撃機,爆撃機,(sic)boy,2021-03-31,157354,35,1,1,0.35,0.0191,0.921,0.0,0.246,-2.295,0.333,100.752,4,0.87,cloudy
489,dozen of die,dozen of die,ASA Wu,2021-07-23,334153,17,1,1,0.726,0.112,0.382,0.0,0.094,-6.403,0.0394,130.042,4,0.636,cloudy
490,social phobia,social phobia,(sic)boy,2021-04-21,182307,35,0,0,0.442,0.00804,0.744,1.32e-06,0.0823,-4.38,0.208,182.212,4,0.563,cloudy
491,畳 -Tatami- - REMIX,OZWORLD,OZworld,2019-06-09,250909,44,9,1,0.756,0.118,0.866,0.0,0.151,-3.846,0.12,149.974,4,0.604,cloudy
492,夜を使いはたして feat. PUNPEE,Pushin',STUTS,2016-04-20,294026,0,5,0,0.476,0.145,0.908,0.0,0.178,-5.44,0.211,174.671,4,0.568,cloudy
493,Balls Out,Jungle,¥ellow Bucks,2020-08-21,179968,53,2,1,0.779,0.278,0.884,3.36e-06,0.265,-4.815,0.144,103.004,4,0.65,cloudy
494,Tears,Tears,KEIJU,2020-12-25,174798,48,11,0,0.612,0.103,0.677,0.0,0.384,-6.502,0.267,160.047,4,0.523,cloudy
495,Have Plans,Swings,TOCCHI,2019-10-09,190084,37,5,1,0.69,0.505,0.663,4.03e-05,0.205,-7.351,0.262,82.071,4,0.805,cloudy
496,nirvana,nirvana,dodo,2021-01-20,263521,46,6,1,0.936,0.706,0.559,1.49e-06,0.164,-8.136,0.0456,109.991,4,0.6,cloudy
497,やっちまいな,Queendom,Awich,2022-03-04,203413,48,10,0,0.913,0.113,0.71,0.0,0.0902,-5.335,0.267,110.021,4,0.456,cloudy
498,In Da Club,Ride 4 Life,¥ellow Bucks,2022-07-06,156095,50,1,1,0.831,0.0996,0.734,0.0,0.131,-5.267,0.106,100.009,4,0.626,cloudy
499,Rain Woman,Rain Woman,¥ellow Bucks,2019-06-29,210080,38,8,1,0.698,0.0323,0.769,4.03e-05,0.0934,-5.416,0.0959,75.017,4,0.591,cloudy
500,Too Funny,Aight,¥ellow Bucks,2020-05-04,154552,41,0,1,0.84,0.108,0.743,0.0,0.134,-5.644,0.0735,101.966,4,0.653,cloudy
501,Tonight (feat. Tina),Ride 4 Life,¥ellow Bucks,2022-07-06,180678,39,7,1,0.893,0.0353,0.758,0.0,0.206,-3.408,0.0793,103.0,4,0.799,cloudy
502,LOUD,SUSHIBOYSの騒音集 VOL.1,SUSHIBOYS,2020-07-15,172007,42,5,1,0.552,0.000122,0.881,6.16e-05,0.2,-5.699,0.0724,170.026,4,0.368,cloudy
503,JDM,LAB in GARAGE,9for,2020-10-31,210000,37,5,0,0.8,0.321,0.926,0.00246,0.166,-5.215,0.142,79.973,4,0.961,cloudy
504,Civility and Integrity,T.A.T.O.,KEIJU,2020-07-29,204600,37,7,0,0.764,0.229,0.568,0.0,0.11,-6.81,0.0409,115.014,4,0.237,cloudy
505,Falling,Falling,KEIJU,2021-03-31,218168,41,1,0,0.674,0.0128,0.699,0.000182,0.17,-3.908,0.0325,149.96,4,0.323,cloudy
506,run away,heartbreak e.p.,KEIJU,2019-02-06,231637,37,6,0,0.744,0.233,0.646,8.43e-06,0.0793,-5.11,0.0338,100.005,4,0.418,cloudy
507,TOODRUNK,TOODRUNK,AWSM.,2021-07-21,263395,13,6,0,0.527,0.126,0.874,0.0,0.107,-5.31,0.105,113.979,4,0.704,cloudy
508,BRKLYN - STUDIO LIVE REMIX,BRKLYN (STUDIO LIVE REMIX),AWSM.,2019-12-12,253469,0,11,0,0.502,0.00474,0.88,4.18e-05,0.111,-10.172,0.253,98.04,4,0.574,cloudy
509,"City (Live at WALL&WALL, Tokyo, 2020)",TBOA JOURNEY EVO,AWSM.,2020-10-25,187000,8,1,1,0.721,0.0593,0.683,0.0,0.0747,-7.298,0.121,90.038,4,0.693,cloudy
510,"""the night""","""the night""",AWSM.,2019-10-16,251520,0,6,1,0.759,0.237,0.673,2.56e-06,0.088,-7.808,0.0512,124.988,4,0.219,cloudy
511,fiancée,fiancée,XY GENE,2020-06-12,161307,44,5,0,0.728,0.0521,0.654,5.54e-05,0.105,-9.708,0.0456,84.993,4,0.552,cloudy
512,Suicide - Remix,BAD HOP WORLD DELUXE,BAD HOP,2021-02-22,243601,52,9,1,0.648,0.00656,0.563,0.0,0.171,-8.18,0.042,143.983,4,0.309,cloudy
513,FREE,FREE,EDWARD(我),2021-06-16,132278,34,7,0,0.658,0.496,0.567,0.0,0.0999,-7.718,0.0561,79.947,4,0.367,cloudy
514,Too Bad Day But...,Too Bad Day But...,Kvi Baba,2021-06-30,173355,46,1,1,0.812,0.252,0.656,0.00156,0.0981,-7.667,0.0506,95.02,4,0.544,cloudy
515,Yearn,Because He's Kind,BIM,2022-03-30,177268,30,0,1,0.851,0.173,0.69,0.0,0.0656,-5.808,0.0527,131.395,4,0.502,cloudy
516,FEELINGS,FEELINGS,3House,2021-08-25,110424,55,8,1,0.708,0.637,0.445,6.36e-06,0.11,-9.269,0.0569,73.019,4,0.817,cloudy
517,Fuck U & Love U,Fuck U & Love U,Kvi Baba,2021-09-01,115899,48,11,1,0.826,0.562,0.292,1e-06,0.0877,-8.329,0.155,84.902,4,0.775,cloudy
518,Hundred Thousand,THE BLUES,SHO-SENSEI!!,2022-02-23,142933,50,1,1,0.679,0.0279,0.709,0.0,0.104,-6.99,0.0418,101.035,4,0.535,cloudy
519,Last Dance,20,Linobu,2020-06-18,165011,54,5,0,0.763,0.155,0.527,0.0,0.0846,-7.785,0.0429,96.061,4,0.568,cloudy
520,Yabba dabba doo!,Yabba dabba doo!,Hiyadam,2021-12-09,258928,38,1,1,0.737,0.0391,0.9,2.39e-06,0.386,-5.143,0.0447,125.978,4,0.244,cloudy
521,Lay It Down,Lay It Down,Steelix,2022-05-30,193649,45,8,1,0.607,0.0209,0.816,0.0,0.0467,-6.514,0.0507,90.355,4,0.825,cloudy
522,Manila,Manila,Young Cocoa,2021-10-20,170103,60,6,0,0.901,0.563,0.447,0.0,0.0884,-8.122,0.111,102.041,4,0.886,cloudy
523,Utage,PANIC,doooo,2017-11-08,257564,36,9,0,0.678,0.00426,0.749,1.7e-06,0.344,-3.51,0.0506,94.623,4,0.712,cloudy
524,sAru,9.97,Tohji,2018-07-21,166333,22,1,1,0.29,0.00855,0.84,0.954,0.518,-7.567,0.0727,100.471,4,0.307,cloudy
525,ヒッチコック,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,222813,58,1,1,0.547,0.285,0.796,1.05e-06,0.0487,-3.785,0.0368,169.901,4,0.797,cloudy
526,言って。,夏草が邪魔をする,ヨルシカ,2017-06-28,242182,62,0,1,0.608,0.00745,0.749,0.000297,0.0366,-4.605,0.0536,180.014,4,0.821,cloudy
527,八月、某、月明かり,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,276229,51,4,1,0.619,0.235,0.955,0.0,0.35,-4.969,0.063,110.014,4,0.503,cloudy
528,夕凪、某、花惑い,エルマ,ヨルシカ,2019-08-28,198533,51,1,1,0.647,0.176,0.897,0.00195,0.0546,-4.063,0.0499,110.034,4,0.764,cloudy
529,心に穴が空いた,エルマ,ヨルシカ,2019-08-28,264506,49,6,1,0.599,0.228,0.939,3.56e-05,0.0723,-4.387,0.05,99.97,4,0.585,cloudy
530,正義,潜潜話,ZUTOMAYO,2019-10-29,271573,42,6,0,0.668,0.044,0.933,4.12e-06,0.105,-2.782,0.0742,121.949,4,0.597,cloudy
531,Dramaturgy,bunka,Eve,2017-12-20,238180,0,3,0,0.589,0.0188,0.901,0.0,0.159,-1.733,0.0876,149.05,4,0.702,cloudy
532,準透明少年,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,281467,48,2,1,0.561,0.0263,0.923,0.0,0.303,-3.146,0.0921,97.472,4,0.578,cloudy
533,トーキョーゲットー,おとぎ,Eve,2019-02-06,240323,42,11,0,0.692,0.00822,0.809,1.78e-06,0.315,-2.992,0.0502,140.026,4,0.868,cloudy
534,春ひさぎ,春ひさぎ,ヨルシカ,2020-06-03,216826,39,0,1,0.618,0.0362,0.842,0.000384,0.276,-5.104,0.0492,94.996,4,0.675,cloudy
535,Okinimesumama,bunka,Eve,2017-12-20,246712,0,1,0,0.607,0.0496,0.841,4.39e-05,0.0628,-1.704,0.0513,142.989,4,0.822,cloudy
536,夜に駆ける,夜に駆ける,YOASOBI,2019-12-15,261013,74,8,1,0.67,0.00231,0.874,1.72e-05,0.3,-5.221,0.0305,130.041,4,0.789,cloudy
537,全部くだらねえ。,全部くだらねえ。,たかやん,2019-09-28,227160,28,5,1,0.702,0.554,0.341,0.0,0.0724,-8.16,0.18,90.088,4,0.725,cloudy
538,演じてばかりだ,幸せと正解,たかやん,2020-02-22,205450,30,11,1,0.776,0.202,0.769,0.0,0.119,-4.415,0.0446,96.012,4,0.622,cloudy
539,Anoko Secret,bunka,Eve,2017-12-20,233151,0,6,0,0.499,0.00192,0.95,0.0,0.251,-1.643,0.0694,159.904,4,0.751,cloudy
540,ただ君に晴れ,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,198971,66,5,1,0.679,0.343,0.834,5.74e-06,0.119,-3.223,0.032,139.996,4,0.962,cloudy
541,ラストダンス,おとぎ,Eve,2019-02-06,240496,46,6,0,0.495,0.000826,0.837,0.0,0.0461,-2.703,0.0467,176.096,4,0.82,cloudy
542,だから僕は音楽を辞めた,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,242912,64,4,1,0.65,0.36,0.88,0.00369,0.23,-5.326,0.0283,124.985,4,0.921,cloudy
543,雨晴るる,エルマ,ヨルシカ,2019-08-28,222746,47,3,1,0.709,0.62,0.669,0.023,0.275,-7.663,0.0311,105.008,4,0.839,cloudy
544,藍二乗,藍二乗,ヨルシカ,2018-12-28,248452,43,6,1,0.591,0.0896,0.891,3.6e-05,0.209,-3.823,0.0526,105.045,4,0.475,cloudy
545,アウトサイダー,おとぎ,Eve,2019-02-06,207647,49,6,0,0.526,0.017,0.885,0.0,0.146,-2.189,0.0654,171.927,4,0.848,cloudy
546,veil,porte,須田景凪,2019-08-21,209636,63,0,0,0.559,0.0281,0.873,0.0,0.185,-4.401,0.0543,150.055,4,0.797,cloudy
547,心予報,Smile,Eve,2020-02-12,199995,47,3,1,0.718,0.121,0.83,0.0,0.306,-3.21,0.0764,142.916,4,0.755,cloudy
548,ハゼ馳せる果てるまで,潜潜話,ZUTOMAYO,2019-10-29,244706,47,7,0,0.759,0.343,0.961,1.66e-06,0.0843,-2.663,0.11,135.936,4,0.728,cloudy
549,花に亡霊,花に亡霊,ヨルシカ,2020-04-22,240120,58,4,1,0.661,0.696,0.446,0.0,0.0761,-6.808,0.046,89.961,4,0.46,cloudy
550,MOIL,porte,須田景凪,2019-08-21,220282,36,0,1,0.428,0.0685,0.778,0.0,0.0934,-3.281,0.0934,199.946,4,0.711,cloudy
551,思想犯,思想犯,ヨルシカ,2020-06-24,252066,43,5,1,0.64,0.32,0.85,0.00243,0.178,-5.83,0.039,99.979,4,0.604,cloudy
552,神様のダンス,エルマ,ヨルシカ,2019-08-28,232480,45,0,1,0.523,0.276,0.748,2.56e-05,0.284,-6.369,0.0422,184.88,4,0.765,cloudy
553,歩く,エルマ,ヨルシカ,2019-08-28,206786,48,2,1,0.596,0.0186,0.881,1.91e-05,0.4,-6.35,0.0352,100.088,4,0.628,cloudy
554,LIFE,LIFE,Rude-α,2019-07-31,179613,0,6,0,0.718,0.0782,0.782,0.0,0.205,-4.004,0.102,93.009,4,0.842,cloudy
555,僕らまだアンダーグラウンド,おとぎ,Eve,2019-02-06,284338,44,2,1,0.611,0.0159,0.858,0.0,0.0714,-2.682,0.0657,148.063,4,0.642,cloudy
556,1LDK,金字塔,Reol,2020-01-22,234533,39,2,0,0.672,0.000565,0.914,0.000654,0.0957,-3.982,0.0295,112.018,4,0.421,cloudy
557,たぶん,たぶん,YOASOBI,2020-07-20,258666,66,5,1,0.747,0.146,0.666,0.000912,0.0981,-6.395,0.0324,90.008,4,0.731,cloudy
558,Caffeine,From Dropout,Kiro Akiyama,2018,243253,0,6,1,0.73,0.00367,0.455,0.0117,0.0649,-5.467,0.0396,133.998,4,0.763,cloudy
559,盗作,盗作,ヨルシカ,2020-07-22,239120,38,1,1,0.654,0.00946,0.756,0.013,0.0685,-4.46,0.0326,99.988,4,0.865,cloudy
560,爆弾魔 - Re-Recording,盗作,ヨルシカ,2020-07-29,215720,49,8,1,0.491,0.0924,0.866,2.68e-05,0.173,-3.331,0.0571,179.923,4,0.646,cloudy
561,Need You Bad,CIY,SIRUP,2020-03-25,241013,45,10,0,0.672,0.033,0.632,0.00237,0.111,-6.278,0.121,175.994,4,0.898,cloudy
562,レプリカント,盗作,ヨルシカ,2020-07-29,217053,49,5,0,0.568,0.00492,0.918,0.00245,0.0369,-3.547,0.0432,94.984,4,0.87,cloudy
563,逃亡,盗作,ヨルシカ,2020-07-29,287453,49,7,1,0.822,0.331,0.381,0.0166,0.0911,-11.656,0.0661,105.039,4,0.485,cloudy
564,青年期、空き巣,盗作,ヨルシカ,2020-07-29,76280,42,11,0,0.643,0.622,0.293,0.0102,0.383,-10.693,0.146,118.966,4,0.596,cloudy
565,LOOP,SIRUP EP2,SIRUP,2018-08-01,306103,0,11,1,0.688,0.2,0.401,0.000134,0.109,-9.132,0.0677,79.993,4,0.24,cloudy
566,パレイドリア,teeter,須田景凪,2019-01-23,222004,43,10,0,0.581,0.00149,0.925,0.0,0.185,-3.746,0.0692,102.535,4,0.755,cloudy
567,True intention,Numb,たかやん,2019-07-27,146494,0,2,1,0.808,0.151,0.766,0.0,0.226,-4.585,0.222,130.302,4,0.388,cloudy
568,Sinking is better!,Happiness and correct answer,たかやん,2020-02-22,181638,44,6,0,0.86,0.18,0.634,0.0,0.0965,-4.685,0.131,92.032,4,0.735,cloudy
569,Cheating is a crime,Cheating is a crime,たかやん,2020-04-25,98435,61,1,1,0.891,0.062,0.598,0.000117,0.0962,-4.642,0.0549,123.911,4,0.392,cloudy
570,Just disappear,Just disappear,たかやん,2020-06-13,154865,56,8,0,0.675,0.581,0.578,0.0,0.209,-4.385,0.0468,200.306,4,0.943,cloudy
571,夜紛い,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,223558,47,0,1,0.442,0.0371,0.894,5.33e-05,0.272,-4.953,0.0546,179.971,4,0.701,cloudy
572,"Sorry, I'm a human like trash","Sorry, I'm a human like trash",たかやん,2020-07-12,101993,46,10,0,0.785,0.0342,0.521,1.78e-05,0.0569,-5.601,0.142,105.006,4,0.834,cloudy
573,Rebellious,Rebellious,たかやん,2020-07-04,124273,41,5,0,0.819,0.193,0.693,1.24e-05,0.0768,-7.275,0.0427,100.015,4,0.661,cloudy
574,Stumble,Happiness and correct answer,たかやん,2020-02-22,207040,37,7,1,0.864,0.191,0.575,6.39e-06,0.0974,-7.396,0.0403,130.979,4,0.46,cloudy
575,OVER-WHELMING,O.B.S -obsession-,Various Artists,2020-02-26,185624,32,1,1,0.791,0.525,0.768,0.0,0.0448,-6.556,0.0377,102.977,4,0.792,cloudy
576,Murasaki Odoshi,Smooth Criminal,Tade Dust,2019-09-11,129178,36,0,1,0.879,0.742,0.433,0.000162,0.0965,-9.374,0.207,90.036,4,0.692,cloudy
577,summer together,summer together,Miyuu,2020-07-23,264085,8,1,0,0.7,0.244,0.555,0.000115,0.5,-7.082,0.0361,90.041,4,0.838,cloudy
578,詩書きとコーヒー,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,247432,47,6,1,0.529,0.11,0.77,0.000317,0.0865,-5.342,0.0417,180.086,4,0.82,cloudy
579,Lukewarm,Lukewarm,satomoka,2018-03-14,256453,51,2,1,0.669,0.537,0.408,1.12e-05,0.165,-7.809,0.0273,94.989,4,0.496,cloudy
580,低血ボルト,朗らかな皮膚とて不服,ZUTOMAYO,2020-08-03,214466,36,10,1,0.628,0.241,0.955,1.31e-05,0.286,-3.027,0.127,175.796,4,0.845,cloudy
581,踊ろうぜ,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,253779,47,11,1,0.557,0.0057,0.978,0.000479,0.325,-4.01,0.0625,94.985,4,0.625,cloudy
582,靴の花火,夏草が邪魔をする,ヨルシカ,2017-06-28,303231,50,7,1,0.719,0.062,0.677,0.00794,0.168,-5.2,0.0321,119.996,4,0.746,cloudy
583,雨とカプチーノ,エルマ,ヨルシカ,2019-08-28,269613,52,6,1,0.638,0.148,0.815,0.000713,0.28,-5.99,0.0364,99.998,4,0.749,cloudy
584,雲と幽霊,夏草が邪魔をする,ヨルシカ,2017-06-28,315483,51,9,1,0.616,0.103,0.486,0.0415,0.0886,-7.835,0.0299,170.05,4,0.609,cloudy
585,ねじこ,ねじこ,Sayuri,2020-04-01,269208,0,2,1,0.671,0.0271,0.875,0.00134,0.123,-0.153,0.0751,111.018,4,0.619,cloudy
586,陽のあたる場所へ,陽のあたる場所へ,HIRAIDAI,2020-07-29,232485,41,10,1,0.628,0.274,0.835,0.0,0.8,-5.047,0.171,179.816,4,0.569,cloudy
587,昼鳶,盗作,ヨルシカ,2020-07-29,162840,48,1,1,0.735,0.00461,0.746,0.00648,0.118,-4.708,0.034,130.001,4,0.49,cloudy
588,風を食む,風を食む,ヨルシカ,2020-10-07,269000,52,3,1,0.804,0.356,0.623,4.29e-06,0.361,-7.94,0.0742,89.985,4,0.677,cloudy
589,ノーチラス,エルマ,ヨルシカ,2019-08-28,240813,53,4,1,0.487,0.19,0.529,0.0,0.104,-7.281,0.0357,160.148,4,0.558,cloudy
590,パレード,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,299740,52,2,1,0.652,0.755,0.615,0.439,0.203,-8.41,0.0246,110.062,4,0.535,cloudy
591,Ft.,"Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",Various Artists,2011-08-17,211840,55,0,0,0.464,0.0112,0.923,0.0,0.229,-4.015,0.0467,99.012,4,0.799,cloudy
592,melt bitter,melt bitter,satomoka,2020-01-22,309840,68,6,1,0.692,0.0467,0.58,6.03e-05,0.326,-4.539,0.036,96.067,4,0.626,cloudy
593,Haru ni yuraredo kimi omou,Clumsy,kobasolo,2019-03-26,253480,49,1,1,0.612,0.0142,0.939,8.59e-05,0.118,-2.427,0.0689,149.007,4,0.694,cloudy
594,暗く黒く,暗く黒く,ZUTOMAYO,2020-11-03,250867,46,8,1,0.514,0.293,0.806,0.0,0.0771,-3.843,0.126,96.823,4,0.874,cloudy
595,It's okay to envy,Let's meet in our dream,たかやん,2020-09-04,118561,59,1,1,0.741,0.406,0.606,0.00405,0.116,-3.855,0.0597,74.959,4,0.963,cloudy
596,うっせぇわ,うっせぇわ,Ado,2020-10-23,204920,68,11,0,0.525,0.00485,0.978,0.0,0.06,-1.072,0.0815,178.069,4,0.577,cloudy
597,金木犀,金木犀,whaledontsleep,2019-12-23,140487,51,7,0,0.69,0.0169,0.726,0.0,0.0904,-4.726,0.0878,123.028,4,0.779,cloudy
598,N,NIPPONNO ONNAWO UTAU Vol. 5,NakamuraEmi,2018-03-21,209280,35,5,1,0.791,0.681,0.424,0.0,0.0507,-7.202,0.188,100.243,4,0.966,cloudy
599,阿吽,阿吽,POLKADOT STINGRAY,2019-09-20,257800,31,7,1,0.441,0.0828,0.876,0.00066,0.0931,-3.574,0.137,175.188,4,0.819,cloudy
600,再会 (produced by Ayase),再会 (produced by Ayase),LiSA,2020-11-16,242166,61,7,0,0.713,0.315,0.606,0.0,0.262,-5.718,0.0328,90.005,4,0.492,cloudy
601,ハングリーニコル,NOMAN,煮ル果実,2019-04-28,287266,38,11,0,0.756,0.0106,0.766,1.58e-05,0.0516,-4.034,0.158,132.029,4,0.968,cloudy
602,少女レイ,少女レイ,Shino Shimazaki,2020-09-15,289616,0,9,1,0.611,0.235,0.767,1.97e-05,0.431,-5.278,0.0411,149.906,4,0.705,cloudy
603,ラグトレイン,ラグトレイン,稲葉曇,2020-07-16,251428,57,0,1,0.728,0.387,0.947,0.0,0.287,-4.517,0.0754,147.047,4,0.962,cloudy
604,ワンダーランド,寂しい人が一番偉いんだ,majiko,2019-06-19,228840,25,5,0,0.596,0.00182,0.906,4.57e-06,0.266,-3.551,0.0745,126.911,4,0.756,cloudy
605,MILABO,MILABO,ZUTOMAYO,2020-07-13,268146,44,6,1,0.785,0.278,0.89,5.41e-05,0.0494,-3.205,0.0663,126.967,4,0.917,cloudy
606,Telecaster Stripes,Honenuki E.P.,POLKADOT STINGRAY,2016-11-18,233198,47,5,0,0.563,0.0045,0.942,3.17e-06,0.32,-3.289,0.0476,142.019,4,0.837,cloudy
607,saredokijyutushihasaiwohuru,yosouhausoyo,Lie and a Chameleon,2017-09-06,207506,42,4,0,0.61,0.00477,0.973,0.000141,0.0374,-3.628,0.0535,104.977,4,0.779,cloudy
608,勘ぐれい,勘ぐれい,ZUTOMAYO,2020-11-27,249773,44,6,1,0.81,0.182,0.871,0.00414,0.175,-5.527,0.0499,123.981,4,0.787,cloudy
609,Flow,Flow,Maica_n,2020-03-18,238600,41,0,0,0.69,0.147,0.82,0.0,0.0794,-4.674,0.0333,130.001,4,0.95,cloudy
610,It's true love,Bad example,たかやん,2020-11-28,103433,0,11,1,0.716,0.486,0.366,1.58e-05,0.105,-7.922,0.0423,77.049,4,0.397,cloudy
611,Magic room,Bad example,たかやん,2020-11-28,91690,0,10,0,0.61,0.122,0.72,0.0,0.133,-5.298,0.27,99.248,4,0.897,cloudy
612,Back to childhood,Bad example,たかやん,2020-11-28,104281,0,5,0,0.812,0.708,0.541,0.0,0.172,-5.944,0.0921,101.976,4,0.878,cloudy
613,Underground,Bad example,たかやん,2020-11-28,106556,0,5,1,0.828,0.195,0.656,0.0,0.292,-7.507,0.0544,100.044,4,0.652,cloudy
614,シューティングスター,夢のような,佐伯ユウスケ,2019-11-20,254394,31,5,1,0.793,0.156,0.841,7.34e-06,0.105,-5.149,0.0425,108.003,4,0.842,cloudy
615,Moonlight,Loop,Anly,2018-07-25,264400,0,0,1,0.648,0.0652,0.602,9.33e-06,0.0596,-7.167,0.146,185.819,4,0.636,cloudy
616,負け犬にアンコールはいらない,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,234283,52,0,0,0.589,0.3,0.924,2.47e-06,0.0931,-3.531,0.0556,95.022,4,0.706,cloudy
617,あの夏に咲け,夏草が邪魔をする,ヨルシカ,2017-06-28,258876,50,2,1,0.541,0.0923,0.949,0.0,0.251,-2.845,0.0928,160.027,4,0.841,cloudy
618,Dear Mr「F」,潜潜話,ZUTOMAYO,2019-10-29,326266,46,7,1,0.592,0.916,0.233,0.0,0.103,-8.597,0.115,74.284,4,0.352,cloudy
619,人間らしい,人間らしい,Yurry Canon,2019-06-05,204478,35,11,0,0.653,0.016,0.991,0.036,0.318,-2.263,0.0688,124.975,4,0.901,cloudy
620,レディメイド,レディメイド,Ado,2020-12-24,244377,57,5,0,0.659,0.0291,0.876,0.0,0.252,-1.779,0.0626,97.535,4,0.591,cloudy
621,"Being low as dirt, taking what's important from me","Being low as dirt, taking what's important from me",TUYU,2020-08-24,192266,57,3,1,0.603,0.303,0.943,0.0,0.279,-2.511,0.0479,112.488,4,0.902,cloudy
622,Goodbye to Rock you,It's Raining After All,TUYU,2020-02-19,208231,51,5,1,0.67,0.732,0.821,0.0,0.072,-1.931,0.0439,133.008,4,0.943,cloudy
623,怪物,怪物,YOASOBI,2021-01-06,206000,71,1,1,0.627,0.0699,0.824,6.57e-05,0.31,-3.419,0.118,169.935,4,0.774,cloudy
